cmun,cdis,consultorios_de_salud,helisuperficies,centros_de_atencion_a_drogodependientes,centros_de_salud,estaciones_de_cercanias,hospitales,otros_centros_de_salud,centros_de_salud_mental,centros_de_especialidades,bocas_de_metro,intercambiadores,aeropuertos,ayuntamientos_consejerias_ministerios_etc,sanidad_y_servicios_sociales,actividades_administrativas,actividades_asociativas_y_hogares,actividades_profesionales,administraciones_publicas,alimentacion,centros_educativos_no_universitarios_centros_publicos,comercio_mayorista,comercio_minorista,construccion,educacion,hosteleria,industria_quimica_y_refino,informacion_y_comunicaciones,maquinaria_industrial,material_de_transporte,material_electrico_y_electronico,mercadillos,metalicas_basicas_e_intermedias,mineria_y_suministros,otras_manufactureras,otros_servicios_bancos,papel_y_graficas,servicios_financieros,servicios_personales,servicios_recreativos,textil_confeccion_y_calzado,transporte_y_almacenamiento,actividades_inmobiliarias,centros_educativos_no_universitarios_centros_privados,industria_no_metalica,administracion_de_justicia,agencia_tributaria,campus_universitarios,centros_educativos_universitarios,colegios_mayores,galerias_de_alimentacion,grandes_superficies_especializadas,hipermercados,mercados_de_abastos,agricultura_y_ganaderia,centros_educativos_no_universitarios_servicios_educativos,seguridad_social,centros_comerciales,oficinas_de_empleo,embajadas_y_consulados,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,X,Y,densidad_hab_km,area_km2,bakery,bar,butcher,cafe,car_dealership,clothes,convenience,fast_food,food_court,furniture_shop,gift_shop,greengrocer,guesthouse,hairdresser,hotel,pub,restaurant,stationery,vending_any,bicycle_rental,hostel,supermarket,beauty_shop,beverages,bicycle_shop,bookshop,chemist,computer_shop,doityourself,florist,jeweller,kiosk,mall,mobile_phone_shop,optician,shoe_shop,toy_shop,travel_agent,car_rental,car_wash,outdoor_shop,sports_shop,caravan_site,biergarten,garden_centre,laundry,department_store,newsagent,vending_parking,chalet,shelter,motel,camp_site,general,alpine_hut,video_shop,vending_machine,car_sharing,tmed,prec,velmedia,presMax
092,03,0,0,0,3,0,0,0,0,0,0,0,0,0,32,22,4,18,1,6,14,19,96,58,27,42,1,2,1,0,0,0,8,0,4,11,3,26,20,16,0,16,9,7,2,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,30,45.181563484261275,42316,0.516803414784006,0.4831965852159939,0.13231398761697702,0.620961737876926,0.2467179931940637,0.14612084081671234,0.19888110171093676,0.03796412940731638,0.02557861329048114,0.22391360950940545,0.16356778996124396,0.4423189006522355,0.5283950656961905,-3.852252809298451,40.32307697799845,23472.127896914113,1.802819079115673,2,0,0,5,3,0,3,2,0,1,0,1,0,0,0,2,5,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.839994471026277,1.120933878122853,2.676335961392199,940.224416024104
092,04,0,0,2,2,0,2,0,1,1,6,0,0,0,41,39,3,23,3,5,27,25,117,68,51,73,0,8,1,3,1,0,17,0,16,13,13,29,25,13,2,18,16,11,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,45,40.84102055560001,74982,0.5128390667093436,0.4871609332906564,0.17797061828172095,0.639335445840335,0.18269887439652183,0.09785190712437652,0.1404374156464218,0.04140624949987997,0.02797770798324931,0.28133207436451413,0.13446826705075884,0.5372974727267877,0.6165397201995145,-3.872534117872579,40.30311425683928,5106.635077545616,14.683250097447406,7,9,1,13,0,2,6,10,0,1,0,3,0,6,0,4,17,0,0,0,0,5,1,1,1,1,0,0,2,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.736595073941388,1.121705743465422,2.6628835725139406,939.252446014992
093,01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,1,2,0,11,5,2,18,0,0,0,0,0,2,0,0,0,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.8895,3232,0.4972,0.5028,0.151,0.6637,0.1853,0.1265,0.1563,0.05029999999999999,0.0401,0.44309999999999994,0.10780000000000001,0.5281,0.5918,-4.005097344100245,40.74908413387218,117.85243762855904,27.42412516053714,1,3,3,3,0,6,1,0,0,1,1,1,0,3,1,2,13,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,10.423522563086497,3.0315530094148455,3.7097679940195207,832.7409163527968
094,01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.6677,1586,0.48549999999999993,0.5145,0.1828,0.6960999999999999,0.1211,0.1816,0.2182,0.0347,0.0224,0.3642,0.1875,0.5216,0.642,-3.6769583403619177,40.81719398599848,130.15840802697124,12.185152108431993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.257918294109812,1.504141662223138,2.487733865233184,902.7960295748628
095,01,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,1,2,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9052,2711,0.4854,0.5146,0.194,0.6665,0.1394,0.204,0.2623,0.0394,0.0302,0.2966,0.1489,0.5231,0.6146,-4.130000121366666,40.440131719037474,35.80982127801626,75.70548813836973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.401943523819474,1.4310626000723914,2.346717460155729,922.108514185718
096,01,0,1,0,1,0,0,0,1,1,0,0,0,1,30,21,1,21,7,7,12,11,56,45,25,30,1,6,2,1,1,1,4,1,7,5,3,10,13,12,2,28,5,9,4,5,0,0,0,0,1,0,0,1,0,3,0,0,0,0,14,37.68127927417253,30696,0.5017962372947615,0.4982037627052385,0.21642380766223612,0.665755909564764,0.11783675723221268,0.11554946247068022,0.16013559095647642,0.04641803818087046,0.03290719963513161,0.3310305740161585,0.13806989184258536,0.5691032316914256,0.6577572159238989,-4.014156017379005,40.28870332131155,304.25824961703864,100.88797933543692,0,1,0,1,0,0,2,3,0,0,0,1,0,1,0,0,6,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.102120275268955,1.2158527122233278,2.5235748844182795,930.788368649084
097,01,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.6028,141,0.3688,0.6312,0.0355,0.6738,0.2908,NA,0.0213,0.0515,0.0368,0.3971,0.1486,0.4632,0.5441,-3.729199351802689,41.00554808660145,4.939835114057882,28.54346283719863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.561947763822188,1.3831418085262577,1.961384438954718,902.9623314200402
099,01,0,2,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0,2,0,2,4,6,9,2,4,0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42.3133,3058,0.4791,0.5209,0.1586,0.653,0.1884,0.2034,0.223,0.0385,0.0253,0.2336,0.1876,0.4594,0.5655,-4.27108953320518,40.383222457745035,60.47446737314805,50.56679509273061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.620957592983082,1.4404006520722488,2.0700244071100924,929.684228158562
100,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,1,7,17,7,7,0,0,0,0,0,1,1,1,1,1,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,41.06005905959868,6678,0.4857920634920635,0.5142079365079366,0.15827243186582812,0.7092001497454328,0.13252741838873913,0.15829573225516622,0.19213538484576223,0.0479738843965259,0.03644318658280922,0.3311341868823001,0.15840092842168316,0.5035697214734951,0.5982427822701408,-3.253340782337461,40.37504323135224,331.91266988391664,20.11975018108097,0,0,0,4,0,1,0,0,0,0,0,1,0,3,1,0,18,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.005394120392232,1.0790266916773794,2.6858662713214603,939.4506197592128
101,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.4795,365,0.4822,0.5178,0.18079999999999996,0.6795,0.1397,0.1479,0.1945,0.0635,0.0334,0.4615000000000001,0.1129,0.5518,0.6221,-3.206067011775686,40.368615708105686,22.07182050050668,16.536923177298448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.960849646001744,1.0970404615879743,2.655188759101391,937.9744290581378
102,01,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,3,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,44.5763,1291,0.4864,0.5136,0.1549,0.6352,0.2099,0.1735,0.1782,0.0367,0.02929999999999999,0.1852,0.2098,0.428,0.5417,-3.210699674501169,40.29013587887427,61.01491884486284,21.15875960242625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.02892434969758,1.1048157379599288,2.582969683291352,937.0290291575518
104,01,1,1,0,1,0,0,0,0,0,0,0,0,1,10,22,0,17,2,4,12,31,43,35,18,29,3,3,4,0,2,1,20,3,21,7,3,8,7,5,2,22,3,7,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,35.20134537329327,26293,0.49686152588141336,0.5031384741185867,0.2645613889628418,0.6560949073897995,0.07933696421100674,0.11893697181759404,0.1885328110143384,0.05528254288213592,0.04504103753850835,0.5546625793937551,0.08264703533259804,0.6529238314380253,0.7102700870954246,-3.524647120115792,40.514336424060346,600.1127577422906,43.81343282705404,4,3,0,3,1,0,1,2,2,0,0,2,0,2,1,0,7,3,0,0,0,4,2,0,1,1,0,0,2,2,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.165471178865147,1.018993862262568,2.8693790152964547,947.1265414886652
106,01,0,0,1,4,1,1,0,1,0,0,0,0,1,61,57,5,40,4,2,46,38,199,156,80,113,0,4,1,2,0,1,18,4,10,23,8,47,36,29,3,58,19,16,3,3,0,0,0,0,4,2,1,0,1,3,0,3,1,0,66,37.757846293374186,130550,0.5021013918039066,0.49789860819609344,0.20783414630409805,0.6674893404825737,0.1246753764841057,0.21567764611260057,0.267353872845653,0.03582463730371505,0.02341031482190731,0.20662117196476448,0.17223413404825738,0.5209124764458062,0.6254570654921485,-3.766944707551809,40.230660617898856,5223.0689736470285,24.99488340259136,2,2,0,10,0,5,2,5,0,4,0,0,0,3,0,1,10,0,0,0,0,9,0,0,1,3,1,1,1,1,0,5,0,2,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.94067246743188,1.0905063874790395,2.8353930906815346,943.4095755502703
107,01,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.065,523,0.5163,0.4837,0.1377,0.5774,0.2849,0.0535,0.0765,0.0288,0.02,0.3126,0.0941,0.5122,0.5654,-3.484799403524876,40.88273287012374,14.901983161255172,35.09599993105538,0,0,1,0,0,0,1,0,0,0,0,0,2,0,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.076373116059132,1.3888076158552367,2.211857542197836,909.4714424838696
108,01,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,7,2,1,5,0,4,9,4,9,0,0,0,0,0,1,1,0,0,1,0,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,38.2338161154345,6168,0.4989063391699092,0.5010936608300908,0.21192756160830087,0.6819276588845656,0.10619635214007782,0.1760573119325551,0.22065476653696495,0.04508112840466925,0.03294338521400778,0.4050906614785992,0.11382830739299613,0.5754533236057069,0.6493841277561608,-3.624962795789136,40.74190634566212,216.05383276878428,28.548440548151945,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804506806043545,1.3886441373407523,2.5108406112436077,910.3501875557675
109,01,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,2,2,2,2,5,8,2,7,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.2484,2814,0.4911,0.5089,0.1457,0.656,0.1983,0.252,0.2814,0.03119999999999999,0.0183,0.2517,0.2502,0.4064,0.542,-4.32798975092632,40.359930538958025,374.02145128455106,7.523632642821714,1,0,2,0,0,0,0,1,0,0,0,0,0,2,1,2,6,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.516253726868309,1.4421677992223498,2.184502075946111,926.601401256612
110,01,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,3,1,8,2,3,2,0,0,0,0,0,1,0,2,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.6826,3037,0.4936,0.5064,0.1673,0.6727,0.16,0.1712,0.1781,0.034,0.0217,0.2384,0.2099,0.4733,0.5991,-3.352780181401752,40.22641573071045,61.61931002112375,49.2864979980932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.249459924959215,1.0828792260716391,2.4861372349881954,938.2938466107788
111,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.1838,925,0.4638,0.5362,0.1751,0.6227,0.2022,0.0951,0.0995,0.0328,0.021,0.2267,0.1236,0.5295,0.6042,-3.178091009673265,40.40747358927124,22.17088085945578,41.72139148930078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.894122913425202,1.1050895954324969,2.6689842137239586,937.3923630472513
112,01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0408,196,0.45919999999999994,0.5408,0.0765,0.648,0.2755,0.06119999999999999,0.0918,0.0552,0.04419999999999999,0.3315,0.1538,0.4254,0.5028,-3.8312774527642306,40.93805334906241,7.709304570045941,25.42382366906954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.165664773745217,1.808771471754921,2.59129732938328,886.5114340803308
113,01,0,0,0,0,1,0,0,0,0,0,0,0,1,18,23,1,17,2,6,7,80,61,51,11,28,3,3,8,6,10,0,26,0,15,12,17,13,14,6,1,40,7,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,38.417184703337455,25888,0.5036946152657602,0.49630538473423985,0.19716029434487023,0.6801243858158219,0.12270655902348578,0.12245461603831892,0.17319067135352287,0.04828692058096415,0.03420441903584673,0.3454397558714462,0.1338279550370828,0.5868116810877627,0.6733600394004945,-3.7167067506823166,40.23618987132198,1022.62593752797,25.31521942674364,1,1,1,5,0,2,0,1,0,0,0,1,2,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02963887221508,1.0815864647315463,2.903210031508409,944.83156673317
113,02,0,0,0,2,0,0,0,0,1,0,0,0,0,28,25,2,23,2,9,11,54,65,37,31,42,1,4,3,0,2,1,3,6,8,8,9,11,9,12,2,52,5,8,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,15,39.59646538198075,27737,0.5065146374878321,0.49348536251216785,0.18770701589934025,0.680536135847424,0.1317516530266431,0.09076024083354364,0.127763034935285,0.05619567725420917,0.04030134116883584,0.3462497494321664,0.1273654937448174,0.5742702563363017,0.6547833111006958,-3.6642064093144255,40.25429151098003,755.2093025659401,36.727566657030394,0,3,0,3,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,6,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.998347328277855,1.0760480340233014,2.8561385400039936,944.7870766580236
114,01,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0272,184,0.4783,0.5217,0.1141,0.6685,0.2174,0.0489,0.0761,0.0429,0.0307,0.41720000000000007,0.16,0.5153,0.6135,-3.5990645415427744,41.02940344393016,10.081961594503824,18.250416674896627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.798258348713116,1.119850336559855,1.6612372496096606,907.0190894066284
115,01,0,0,0,2,0,1,0,0,0,14,0,0,1,77,64,78,108,6,2,8,42,88,48,59,79,2,78,2,1,2,1,1,3,3,12,2,43,27,35,2,21,28,30,0,0,0,3,12,1,1,1,1,0,2,2,2,3,0,2,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457252,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.831702168147219,40.40127652076943,Inf,0,6,31,4,14,2,29,11,10,0,6,0,7,0,26,3,3,47,4,1,0,0,12,27,1,2,2,0,2,3,6,1,0,1,2,6,3,0,4,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,16.75193212127603,0.9982570695298444,2.359393489008308,938.4162966065106
115,01,0,0,0,2,0,1,0,0,0,14,0,0,1,77,64,78,108,6,2,8,42,88,48,59,79,2,78,2,1,2,1,1,3,3,12,2,43,27,35,2,21,28,30,0,0,0,3,12,1,1,1,1,0,2,2,2,3,0,2,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457252,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.819653785286079,40.42554219922933,1490.3829271902,33.864451262302325,6,31,4,14,2,29,11,10,0,6,0,7,0,26,3,3,47,4,1,0,0,12,27,1,2,2,0,2,3,6,1,0,1,2,6,3,0,4,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,16.75193212127603,0.9982570695298444,2.359393489008308,938.4162966065106
115,02,0,0,0,1,1,0,0,0,0,5,0,0,0,47,62,34,92,1,5,9,41,127,35,58,70,0,61,0,0,2,0,2,0,6,12,1,31,29,20,3,17,14,21,1,4,1,1,10,0,0,0,1,0,3,0,0,3,0,1,21,40.8426567893141,36609,0.5244325002048676,0.4755674997951323,0.18981148351498267,0.6322277964434975,0.17797060285722088,0.0749696795869868,0.13023288808762873,0.0936724493976891,0.08674577016580623,0.6534682018082985,0.06763613319129176,0.5226725914392636,0.5604478570843235,-3.7928339050191338,40.44062027481739,3944.217250205296,9.28168954133916,7,11,0,8,1,15,8,6,0,4,3,2,0,15,0,3,46,3,6,0,0,6,14,0,0,4,0,1,1,4,1,0,0,3,5,2,1,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.718110198234598,0.7981742851828019,2.014202644074316,938.6247095254628
116,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.6277,1214,0.4802,0.5198,0.2166,0.6837,0.0997,0.1227,0.1565,0.0263,0.0137,0.2776,0.1664,0.5899,0.7077,-3.308940601334424,40.36159500011836,39.33427369093486,30.86366890968635,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07746175713878,1.0632637851933089,2.696816363677576,940.7918587859411
117,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.723,148,0.4729999999999999,0.527,0.1757,0.6081,0.2162,0.027,0.027,0.0328,0.0164,0.3934,0.0633,0.6066,0.6475,-3.5097301620475037,41.039719744181994,6.572508602164149,22.51803823448289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19697389518318,1.5145088740000885,1.8729701251715511,906.8569622939858
118,01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4519802737012,41.00369682614349,1.3226604995887452,56.70389342035976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.429372112261044,1.4975565363699967,1.9924325382097543,907.6034291933536
119,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,3,1,4,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,38.42152493730844,3589,0.4970576483700195,0.5029423516299806,0.20452777932571745,0.6692498467539705,0.12622237392031208,0.1248346614655893,0.19365210365004185,0.06274887155196433,0.04348105321816661,0.38219986068542766,0.12523831150738368,0.5461011702424073,0.6241858456394539,-4.060839718767142,40.4184231749773,138.91007269666397,25.836859273965324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.571549315711716,1.336273420808142,2.4560589015575487,922.7894759591468
120,01,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,1,2,0,6,2,2,17,0,0,0,0,0,1,1,0,1,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48.0602,1762,0.4557,0.5443,0.0976,0.6555,0.2469,0.2026,0.2162,0.0371,0.022,0.2912,0.1151,0.4692,0.5302,-3.8956761130335567,40.8640802237609,11.80322548199434,149.28122848181684,1,3,1,2,0,0,0,1,3,0,0,0,0,0,0,2,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12.029685238292966,2.365345817186108,3.127958224802974,861.9886298537228
121,01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0102,295,0.4441,0.5559,0.1424,0.678,0.1797,0.0915,0.1288,0.0356,0.0316,0.3636,0.1156,0.5138,0.581,-3.5940789211785527,40.81634721167467,22.617900014914813,13.042767003367668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.369456441611236,1.422533648517546,2.411916579320887,907.9452821497204
122,01,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.67320000000001,863,0.4855,0.5145,0.153,0.6802,0.1669,0.1437,0.1738,0.0356,0.0287,0.3146,0.1354,0.5417,0.6265,-3.412051221248672,40.662887929338574,26.59724597642522,32.446968410373394,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.489246295910034,1.1723530305337466,2.649994230187,931.0111284569346
