grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
Transporte,Bocas de metro,Alsacia - Avenida de Guadalajara,079,"frente a la Avenida de la Institución Libre de Enseñanza, 133",Líneas: 2,079,20,6.333566903926385,0.10184978680861159,3.0114142654651572,2.785153164212863,3.5381783625391545,0.15941769289394223,1.8201163455104543,0.0066987253100011385,-3.623241480999709,40.41861398967098
Transporte,Bocas de metro,Alsacia - Ascensor,079,"frente a la Avenida de la Institución Libre de Enseñanza, 133",Líneas: 2,079,20,6.341208301763173,0.10596060641267185,3.021949552750701,2.777621105413905,4.294440308455259,1.4924168604450432,0.495317631552208,0.13557456907509371,-3.623390175939409,40.418626138084264
Transporte,Bocas de metro,Alsacia - Intercambiador,079,Plaza de Alsacia s/n,Líneas: 2,079,20,6.394370079019655,0.002758818929351284,2.9371318442475673,2.877788333382304,3.205747024766228,0.37474575143030053,0.9628800871062358,0.5785502294707097,-3.623052199985267,40.4177344054636
Transporte,Bocas de metro,Alsacia - Ascensor,079,Plaza de Alsacia s/n,Líneas: 2,079,20,6.377911227585349,0.04446441079253853,2.9742781075981504,2.8362647344733216,4.222006119345529,0.9556696647710947,0.8810276177365908,0.7362912539050833,-3.6232534692071305,40.41807699546592
Transporte,Bocas de metro,La Almudena - Ascensor,079,Calle Arriaga esquina Calle Francisco Largo Caballero,Líneas: 2,079,15,6.980760109939006,1.5069342297983568,4.392748903524671,1.8476128641920955,3.486786961349809,1.0858502232253868,0.8513269757038336,0.6953360483460576,-3.639079436279819,40.42359398746108
Transporte,Bocas de metro,Avenida de Guadalajara - Dresde,079,"Avenida de Guadalajara, 136",Líneas: 2,079,20,5.388069905430319,1.0767422558776902,2.7070593108980496,3.027029827752293,5.5580764484760845,2.3799971337318717,1.4466629614820121,1.0195193736959565,-3.611882725414136,40.42235546872539
Transporte,Bocas de metro,Avenida de Guadalajara - Ascensor,079,Avenida de Guadalajara esq Avenida de Canillejas a Vicálvaro,Líneas: 2,079,20,5.362550533458779,1.1038573950079824,2.707877618107665,3.022379182369565,2.7403839091689997,1.2564998042329367,8.756583543357676,1.0672385753552516,-3.611608851467275,40.422482433828726
Transporte,Bocas de metro,Las Rosas - Paseo de Ginebra,079,Paseo de Ginebra esq Calle Suecia,Líneas: 2,079,20,4.835851176363405,1.7837115106249755,2.5994374062060053,3.2027951113795763,23.314744221592676,0.7062103785089239,32.23887441384362,23.057329354310152,-3.6035981430913697,40.42388927083834
Transporte,Bocas de metro,Las Rosas - Ascensor,079,"Paseo de Ginebra, 35",Líneas: 2,079,20,4.820386845028273,1.8228711855116717,2.5757043516125027,3.2400548375058293,26.443462006520402,3.0625710646048616,35.53263738644072,26.06396856955188,-3.6030376156864303,40.42377539632286
Transporte,Bocas de metro,Mirasierra - Mirasierra,079,"Calle Ventisquero de la Condesa, 28",Líneas: 9,079,08,12.686505819796805,3.5198844261532423,0.9653855362473285,0.27561847015426755,16.09103788560383,0.1593444457072743,8.268275925047938,8.030858291347547,-3.716347612435569,40.49108202752608
Transporte,Bocas de metro,Mirasierra - Ascensor,079,"Calle Ventisquero de la Condesa, 28 esquina Calle Mirador de la Reina, 54",Líneas: 9,079,08,12.732898142795252,3.5623820076219306,0.9186909679675707,0.2516673241139946,9.204490364819522,0.6325237469920235,18.39018717950914,3.0080937634684677,-3.716854369045431,40.49125271232515
Transporte,Bocas de metro,Fuente de la Mora - Camino Fuente de la Mora,079,Calle Dulce Chacón s/n,Líneas: ML 1 - Renfe,079,16,8.180240615959775,2.159530632630676,0.0054634237536177,0.5676593510207468,1.4281246088519697,1.2338934814285172,39.69797060656599,2.4211694873800544,-3.663138288483,40.48470014040952
Transporte,Bocas de metro,Fuente de la Mora - Ascensor,079,Calle Dulce Chacón s/n,Líneas: ML 1 - Renfe,079,16,8.16530521859485,2.1680169213937597,0.009528797045445419,0.577837079265123,0.4150760435275783,0.13851078009974052,39.13758715918536,1.6536099147883496,-3.6629669374681737,40.48466579387731
Transporte,Bocas de metro,Arroyofresno - Arroyo del Monte,079,"Parcela calles María de Maeztu (prox. Nº 52), Federica Montseny, Arroyo del Monte",Líneas: 7,079,08,13.448278100318651,4.065886465398112,0.5012482750229187,0.7832445960322074,0.10068201861596487,0.362840604175502,39.29537212575418,1.1748219009383523,-3.725793550156254,40.49076421876522
Transporte,Bocas de metro,Arroyofresno - Ascensor,079,"Parcela calles María de Maeztu (prox. Nº 52), Federica Montseny, Arroyo del Monte",Líneas: 7,079,08,13.470502415672954,4.083684807733003,0.49910255593155506,0.8022537037715494,0.30598072597492715,0.38037708324838343,39.562207601632586,1.2800290804022996,-3.72606367925104,40.49076849885214
Transporte,Bocas de metro,Portazgo - Ascensor 1,079,"Avenida Albufera, 125",Líneas: 1,079,13,10.137716424146765,1.6852542043150622,1.4842734057287152,2.3109616664324135,1.2675277570223717,1.0024370032687053,39.07230721556119,2.4577749462735783,-3.658833058349963,40.39307985805552
Transporte,Bocas de metro,Portazgo - Ascensor 2,079,"Avenida Albufera, 112",Líneas: 1,079,13,10.122701057478547,1.6874450096171807,1.4459664427471077,2.337349332407869,1.5341185324647406,1.2584175946317442,38.76527878356779,2.7585268686786453,-3.658889447689998,40.3927011374727
Transporte,Bocas de metro,Pacífico - Ascensor,079,"Calle Dr. Esquerdo, 219","Líneas: 1, 6",079,03,9.169949203768518,0.6981968876808915,0.6921703128976765,0.7647690073043993,18.696190272368426,0.1366253675455366,18.79566744788959,0.3181329810851791,-3.674454522145964,40.401431516550325
Transporte,Bocas de metro,Antón Martín - Magdalena,079,"Calle Atocha, 48",Líneas: 1,079,01,7.914340664705666,0.567352869494092,0.5607530902486335,1.2884321242763082,17.195985055206844,1.9470256746942667,17.143633863528564,1.5797223035044619,-3.6994061922130874,40.41247355892456
Transporte,Bocas de metro,Sol - RENFE,079,Intercambiador Nivel -1,"Líneas: 1, 2, 3",079,01,7.986786949536083,0.0019577970168809878,0.008159254546230777,1.2763486960372108,18.571921311140137,0.5980214180803465,18.59934826309809,0.5174502985540202,-3.702864063857354,40.41685972244654
Transporte,Bocas de metro,Sol - Alcalá,079,"Plaza Puerta del Sol, 13","Líneas: 1, 2, 3",079,01,7.994950099537729,0.029152432778049103,0.0357441677328105,1.2857871211510579,13.735093107797619,0.9752518778069605,22.557999579376524,9.890222603825475,-3.7029942979928863,40.417089394758385
Transporte,Bocas de metro,Plaza de Castilla - Ascensor,079,"Paseo de la Castellana, bulevar central","Líneas: 1, 10, 9",079,05,9.892350517429112,0.18340840683987478,0.8663984626905457,1.0862432038185572,4.395915968922173,0.675017787729213,4.178380730472472,0.6047566304533535,-3.688700814334448,40.46556364061932
Transporte,Bocas de metro,Plaza de Castilla - Ascensor,079,Plaza de Castilla c/v Paseo Castellana pares - acera del Canal de Isabel II,"Líneas: 1, 10, 9",079,05,9.929945962933381,0.007819593545279425,0.7290991022015628,1.070628222949649,30.257313878677778,0.09182535653001524,20.143317902264595,20.920853956458263,-3.6889910764223743,40.46724990617458
Transporte,Bocas de metro,Plaza de Castilla - Intercambiador Superficie,079,Intercambiador Superficie,"Líneas: 1, 10, 9",079,05,9.929670785739576,0.0241139403727789,0.7536797247949015,1.0945395184360571,35.113219618734774,0.139527894140958,24.701126545094333,25.540345034376436,-3.68901580683787,40.46697647412893
Transporte,Bocas de metro,Príncipe de Vergara - Ascensor 2,079,"Calle Príncipe de Vergara, 5","Líneas: 2, 9",079,04,9.910548501718862,0.375841365404922,0.8902726740774385,0.8152712610616211,40.32496823115993,0.2051195488349931,52.455424602009,42.72102135855144,-3.6804569029862817,40.42315807515752
Transporte,Bocas de metro,Príncipe de Vergara - Ascensor 1,079,"Calle Príncipe de Vergara, 7","Líneas: 2, 9",079,04,9.92088605296047,0.37164954334809985,0.8911816482857736,0.8172832693115465,39.398709269597425,0.9475924357543213,51.68532508258145,41.79406982924442,-3.6804437338911113,40.423301365437176
Transporte,Bocas de metro,Ópera - Campomanes,079,"Plaza Isabel II, 5","Líneas: 2, 5, R",079,01,7.682943090627109,0.5711341303534965,0.5758466128014645,1.0903745065130177,39.71822132837108,0.7709102117396308,51.79653804741288,42.11058365709141,-3.709337523667743,40.41824222511549
Transporte,Bocas de metro,Ópera - Arenal,079,"Plaza Isabel II, 1 (c/v Calle Arenal)","Líneas: 2, 5, R",079,01,7.668437805577727,0.5677711102116336,0.5723269389483935,1.071805550881289,15.479877965792612,0.2759169413850623,21.85550807823758,6.688859166408628,-3.709356329470702,40.418068677774784
Transporte,Bocas de metro,Argüelles - Guzmán El Bueno,079,"Calle Alberto Aguilera, 62 (Calle Andrés Mellado - Calle Guzmán el Bueno)","Líneas: 3, 4, 6",079,07,8.428124264949286,0.6458629934362504,1.0849551098776924,0.6226576991075633,45.058099508705276,0.18989820668698557,55.84241637267384,45.908651769936036,-3.714232017600926,40.43053965411121
Transporte,Bocas de metro,Laguna - Ascensor 2,079,"Calle Cuart de Poblet c/v Calle Alhambra, 56",Líneas: 6 - Renfe,079,10,4.0912922771201234,2.026643169084197,0.04026272285804549,0.23819987131387377,17.11154692480097,1.005842236040333,26.333960557208382,11.094540019898036,-3.7446732578513817,40.39915575903308
Transporte,Bocas de metro,Laguna - Ascensor 3,079,"Calle Cuart de Poblet c/v Calle Alhambra, 56",Líneas: 6 - Renfe,079,10,4.093443353695726,2.0286198592869247,0.04204402664883678,0.23588160631355268,0.8405425146786172,0.6155347870873555,24.493043692727973,5.398486425970697,-3.744680367005128,40.39918478083891
Transporte,Bocas de metro,Carpetana - Ascensor,079,"Calle Vía Carpetana, 141 (semiesq. Avenida Nuestra Señora de Valvanera, 121)",Líneas: 6,079,11,3.7836687248171157,1.8477634747980856,0.7578048604656115,0.6533677210419311,13.663632752779096,0.9138188352621023,9.282260369852242,6.61203292566807,-3.7410134131287056,40.39266948134608
Transporte,Bocas de metro,Carpetana - Ascensor,079,"Calle Vía Carpetana, s/n, frente al nº 139",Líneas: 6,079,10,3.845683244201534,1.8985927243523089,0.7071810280821302,0.7213927898001838,18.464319764128042,0.12499195208438528,29.053629454723268,21.451812931971915,-3.740717774213743,40.3932589568497
Transporte,Bocas de metro,Carpetana - Nuestra Señora de Valvanera,079,"Calle Vía Carpetana, s/n, frente al nº 137",Líneas: 6,079,10,3.8669415155260216,1.9190656189369886,0.7012188858278289,0.7420694556516624,9.76649111477031,5.0039257519488,37.70359893668799,10.950504186059867,-3.74053112553829,40.39338680414309
Transporte,Bocas de metro,Plaza Elíptica - Marcelo Usera Ascensor,079,Plaza Elíptica c/v Calle Marcelo Usera con Paseo Santa María de la Cabeza,"Líneas: 6, 11",079,12,5.2027079229943904,0.008412967781048324,1.6434863258287127,1.8089332662829471,19.706021737467474,0.3638294365884624,36.910089304318824,21.414617657150778,-3.716549751249153,40.38532478138892
Transporte,Bocas de metro,Sáinz de Baranda - Ascensor 1,079,"Calle Dr. Esquerdo, 66","Líneas: 6, 9",079,03,9.695798384171063,0.8554935301842476,1.9977316642410754,0.3846856457522492,1.9064269567241097,0.4770899208709673,10.805802787529323,7.736073815067811,-3.669722325743637,40.414623656485574
Transporte,Bocas de metro,Sáinz de Baranda - Ascensor 2,079,"Calle Dr. Esquerdo, 66","Líneas: 6, 9",079,03,9.694104955047473,0.8579537155922741,1.9992970479826169,0.38221294867684097,13.814433483893112,0.2868380190598598,15.835263870260551,0.5882583818874739,-3.6697164303808174,40.414645491327285
Transporte,Bocas de metro,Nuevos Ministerios - Renfe - Arcadas,079,"Nivel -1, limite entre Metro y los accesos de Renfe","Líneas: 6,8,10 - Renfe",079,06,10.2731392467765,0.05765204320675309,0.0075137736993286216,0.8972074629236644,11.21269452647916,3.2973696301554005,12.471080734636498,2.44690260360434,-3.6920964305388257,40.446598265611414
Transporte,Bocas de metro,Nuevos Ministerios - Renfe - Cercanías,079,Nivel -2,"Líneas: 6,8,10 - Renfe",079,06,10.27680807903199,0.05244900455796571,0.004088529868100774,0.9033628857961907,15.413395542093276,1.5435894649724826,16.636964236424145,0.7636025701809713,-3.692148499571508,40.44664051684868
Transporte,Bocas de metro,Ciudad Universitaria - Aparcamiento,079,Aparcamiento bajo la Plaza Ramón y Cajal,Líneas: 6,079,09,9.135434834690075,1.1602731612834143,2.5480346186929097,0.6438836783268994,14.178563426619602,0.2725372019794189,15.968185197146616,0.675097646794055,-3.726335722830913,40.44378454926733
Transporte,Bocas de metro,Príncipe Pío - Ascensor,079,"Paseo de la Florida, 2","Líneas: 6, 10, R - Renfe",079,09,7.280128367231203,0.06039277882607489,0.10931873355004451,1.425262883547635,5.947744050942929,1.9686329604813548,14.914553818747114,0.15582523836261322,-3.720229819090031,40.42098565386499
Transporte,Bocas de metro,Barrio de la Concepción - Ascensor,079,"Calle Martínez Villergas, 3",Líneas: 7,079,15,7.152021182013695,1.2094465580928329,3.478107041140179,1.0323282384285146,5.928998831161883,2.1402731646636797,14.855084063197024,0.15014910782452617,-3.6521154722071034,40.439645582948
Transporte,Bocas de metro,Paco de Lucía - Ascensor,079,"Calle Costa Brava, 18",Líneas: 9 - Renfe,079,08,12.406186611543008,3.815825125879623,0.024389255744388726,0.9341001595065146,7.101386736102249,1.023746924358766,8.999654451642838,1.5508191276359629,-3.7091700632087425,40.49962224621392
Transporte,Bocas de metro,Puerta de Arganda - Renfe-Correspondencia,079,Nivel -1 en el vestíbulo mixto Metro-Renfe,Líneas: 9 - Renfe,079,19,6.84171147976958,2.9389246713370794,0.014254076867352024,2.487193972769251,16.310835722298492,0.0196771844697921,32.43861086519321,18.173304756924345,-3.595809173741628,40.40132315292821
Transporte,Bocas de metro,El Casar - Renfe,065,Estación Renfe. Limites Metro/Renfe en nivel -1,Líneas: 12 (Metrosur) - Renfe,065,02,7.968649311557604,3.89237316593347,0.003498990686846923,2.8588747264779655,16.602200675660658,0.5311209024626111,32.28337590463647,17.79315100135299,-3.709787890673669,40.31854674588157
Transporte,Bocas de metro,El Casar - Ascensor,065,"Calle Gitanilla, s/n",Líneas: 12 (Metrosur) - Renfe,065,04,8.032892978509922,3.9127034603849014,0.06148502759827743,2.89784180813711,17.117754588860308,0.8589194666707819,32.75401882546028,18.08642071396627,-3.709202906709631,40.318173833561666
Transporte,Bocas de metro,El Casar - C. Gitanilla (Templete),065,"Calle Gitanilla, s/n",Líneas: 12 (Metrosur) - Renfe,065,04,8.039031037782639,3.9207948325531023,0.06709774234084,2.895852589357762,16.698651723302852,0.6238587557393517,32.313657406614055,17.77310506940007,-3.709204506642296,40.31809630900471
Transporte,Bocas de metro,Fuente de la Mora - Renfe,079,Pasillo interior entre accesos,Líneas: ML 1 - Renfe,079,16,8.156156703399292,2.1915895091727573,0.029536541442918462,0.5704586639790254,16.697273797107172,0.680718139877064,32.256889596148554,17.701197416108897,-3.6627781552138097,40.48482401182494
Transporte,Bocas de metro,Las Tablas - Arturo Soria,079,"Calle Palas de Rey, 38 (aprox: entre 30 y 48)",Líneas: ML 1 - 10,079,08,9.777288133917493,4.177259542500549,1.3657576345308542,1.8340269313003983,18.50320788117529,2.5482617957679867,32.90000664841308,17.47365650963124,-3.668865984622771,40.508102710588815
Transporte,Bocas de metro,"Avenida de América - Intercambiador - Avenida de América, pares",079,"Avenida América, 4 - 6","Líneas: 4, 6, 7, 9",079,04,9.193047975150165,0.03223374286174123,1.6517481460911958,0.3656582730075342,39.22009221596588,0.2556106887148083,42.412843780072166,23.19523599605864,-3.6765630132597953,40.43770695929606
Transporte,Aeropuertos,Aeropuerto Adolfo Suárez-Madrid Barajas,079,"Avda. Hispanidad, s/n",NA,079,21,0,0.9796844206805013,3.7607915725021663,4.290834709174116,2.483211557445835,1.0629871465337166,16.547268763477124,1.1096885941119758,-3.5719893880780003,40.46011989721749
Transporte,Aeropuertos,Aeropuerto Madrid-Cuatro Vientos,065,"Ctra. Barrio de la Fortuna, s/n",NA,079,10,0,2.074099268570789,1.2863653805000048,0.9375159983432971,2.7284890833473647,1.0701720125592455,15.709112725284879,1.2160203916020091,-3.774743888471201,40.37036095920411
Transporte,Aeropuertos,Aeropuerto Madrid-Torrejón de Ardoz,148,"Ctra. de la Base, s/n",NA,148,01,0,10.638191693778623,1.4979336919050754,1.55646321874326,2.486970481291848,1.1407778082691375,16.685068842753722,1.170131860731288,-3.446896859589319,40.47660431424432
Transporte,Estaciones de Cercanías,Alcalá de Henares,005,005,"Líneas: C-2, C-7, C-8",005,01,6.988827743151302,17.596362241013633,0,0.6845526865066547,2.022438994294473,0.3652930991125672,15.825189891642086,0.5098559513141935,-3.3659051866991505,40.489075197716865
Transporte,Estaciones de Cercanías,Torrejón de Ardoz,148,148,"Líneas: C-2, C-7, C-8",148,03,3.6962674322367572,7.979263070916121,0,3.837707408812396,2.275529076080091,0.6172988221918239,15.740960557999127,0.7666974825024908,-3.479803626828272,40.454736156655294
Transporte,Estaciones de Cercanías,San Fernando de Henares,049,049,"Líneas: C-2, C-7, C-8",049,04,3.7607915725021663,4.365547561549729,0,0.6598190061163919,2.260692490165248,0.6023403369803583,15.758369198892535,0.7502978935999621,-3.533951007926985,40.442625556240955
Transporte,Estaciones de Cercanías,Coslada,049,049,"Líneas: C-2, C-7, C-8",049,01,4.147136617203298,4.960500095869609,0,2.471673923913296,38.661764451251535,0.3843301150670067,47.73574084079088,27.75541703850896,-3.561040287020971,40.4237666838686
Transporte,Estaciones de Cercanías,Vicálvaro,079,079,"Líneas: C-2, C-7, C-8",079,19,6.852979636789738,2.934882723775733,0,2.4730381132966404,38.69036397964332,0.326186932967182,47.60116941151794,27.62509356585164,-3.5959469511099016,40.40124950334415
Transporte,Estaciones de Cercanías,Santa Eugenia,079,079,"Líneas: C-2, C-7, C-8",079,18,8.722499460828418,2.733094845777946,0,0.7421486425756365,38.83470140586574,0.23941539770486084,47.810045106955954,27.8370067305917,-3.6089689536716474,40.386902222847496
Transporte,Estaciones de Cercanías,Vallecas,079,079,"Líneas: C-2, C-7, C-8",079,18,9.764649272877392,2.2966960093350464,0,0.4599325965614722,7.493750399269663,3.4782954014649072,16.023954979534583,1.5307089989439984,-3.624581321827975,40.381963037341265
Transporte,Estaciones de Cercanías,El Pozo,079,079,"Líneas: C-2, C-7, C-8",079,13,10.06098438342136,2.858813070292846,0,3.1757798501006786,1.0913269325730832,2.3353079547427664,9.951762721287682,0.3097614121555215,-3.6562147740966986,40.37606706710063
Transporte,Estaciones de Cercanías,Asamblea de Madrid - Entrevías,079,079,"Líneas: C-2, C-7, C-8",079,13,9.131634416841894,1.763455730130967,0,2.698587693906788,2.230861794112731,1.0032279162393054,13.096318830069363,0.532085338114559,-3.667975461423551,40.381691822828
Transporte,Estaciones de Cercanías,Madrid Atocha cercanías,079,079,"Líneas: C-1, C-2, C-3, C-3a, C-4, C-5, C-7, C-8, C-10",079,02,8.168147876909394,0.28729400682733947,0,1.0578515833689326,1.3829470912877553,0.14614360462786016,12.343410470919569,1.3780417947601393,-3.690646701670752,40.40632057247851
Transporte,Estaciones de Cercanías,Recoletos,079,079,"Líneas: C-1, C-2, C-7, C-8, C-10",079,04,9.22067826876027,1.236423646258221,0,1.3621274347792427,7.926011707759676,1.4195394451174355,23.620367399384065,1.664037641470494,-3.690971494467553,40.42333263685311
Transporte,Estaciones de Cercanías,Nuevos Ministerios,079,079,"Líneas: C-1, C-2, C-3, C-3a, C-4, C-7, C-8, C-10",079,06,10.280089141534292,0.05014029713907238,0,0.9044410819930563,25.98929526713756,0.18978639845786047,18.451356082796885,14.986165297666899,-3.6921826270165328,40.44661448904442
Transporte,Estaciones de Cercanías,Madrid Chamartín,079,079,"Líneas: C-1, C-2, C-3, C-3a, C-4, C-7, C-8, C-10",079,05,9.51607827183008,0.08164276158729723,0,0.9389529011474947,10.90982056895133,0.25037053807440207,23.17024868311572,7.389378850248967,-3.683350134634499,40.47220750613565
Transporte,Estaciones de Cercanías,Fuencarral,079,079,Líneas: C-4,079,08,10.41902770560942,3.2845141962563473,0,1.8439325390840404,3.7683296655352714,0.6727696543026558,9.618556834947318,5.501726770334626,-3.682502715975813,40.50151859814308
Transporte,Estaciones de Cercanías,Universidad Cantoblanco,079,079,"Líneas: C-4, C-4a, C-4b",079,08,14.287933047180113,8.130465027254171,0,0.7690003363882789,1.2624587082561005,0.5113851782362473,0.12751000605976026,0.8415729877424851,-3.700179846754006,40.543843374427304
Transporte,Estaciones de Cercanías,Universidad Pontificia de Comillas,079,079,Líneas: C-4a,079,08,14.088565640565236,9.13254237185372,0,1.8335273605237583,0.4057784714737616,0.3097379081330212,0.09290967630718708,0.46541093336771033,-3.6837450614783847,40.554105080957015
Transporte,Estaciones de Cercanías,Valdelasfuentes,006,006,Líneas: C-4a,006,01,11.955953310931575,8.173530298131187,0,3.409478681557124,0.4991139187487958,0.20197222185718455,0.17494756667832426,0.4162161741591401,-3.654424671533429,40.54748221411755
Transporte,Estaciones de Cercanías,Alcobendas - San Sebastián de Los Reyes,006,006,Líneas: C-4a,006,01,11.009768547654808,7.14909597917862,0,2.405146468724053,0.39072739704428067,0.3301550355859074,0.08573614470617473,0.468641379766516,-3.635061313951112,40.546743438239815
Transporte,Estaciones de Cercanías,Meco,083,083,"Líneas: C-2, C-8",083,01,14.12225506954975,24.282872142691875,0,4.9730701028735,0.48154257525139943,0.22000853038815715,0.15668977961262925,0.4261503908864849,-3.298446655007019,40.53482653412437
Transporte,Estaciones de Cercanías,Alcalá de Henares Universidad,005,005,"Líneas: C-2, C-8",005,04,9.959528911271288,20.439882916202755,0,1.1690516397493844,0.7489695702904992,0.34759700805069266,0.0906100305839305,0.9409273209940218,-3.3353587144515564,40.505362681621946
Transporte,Estaciones de Cercanías,Villaverde Bajo,079,079,"Líneas: C-3, C-3a, C-4",079,17,7.926543929044303,0.061975217636403096,0,2.892639163558189,0.5114111816697657,0.7990812664499422,0.8472341628533168,0.7874248408121642,-3.684120230683013,40.35266179725243
Transporte,Estaciones de Cercanías,San Cristóbal de Los Ángeles,079,079,"Líneas: C-3, C-3a",079,17,8.299253116681333,1.2018473785842985,0,3.9588476922847753,1.2980835743583563,0.3105842587253537,0.4563777565328684,0.19198232005325414,-3.683945650899192,40.342374374465734
Transporte,Estaciones de Cercanías,San Cristóbal Industrial,079,079,"Líneas: C-3, C-3a",079,17,7.704589071128271,2.2136935963533855,0,4.249731121094388,0.7222920229579078,0.2360972934960455,0.10214029724034289,0.273983056546316,-3.699248144462149,40.33175115982273
Transporte,Estaciones de Cercanías,Getafe Industrial,065,065,"Líneas: C-3, C-3a",065,04,9.185942370010551,5.219912145762147,0,3.0623608553215345,0.3494157035556778,0.2745615144721531,0.3126107779860359,0.8068378278535556,-3.70764991082916,40.305483315108575
Transporte,Estaciones de Cercanías,Pinto,113,113,"Líneas: C-3, C-3a",113,01,15.416757594319964,12.070986230653713,0,4.912346278959762,0.48507414034381996,0.6696106256049463,0.5224648375353225,0.9739744592336249,-3.703610506982456,40.24276745233619
Transporte,Estaciones de Cercanías,Valdemoro,161,161,"Líneas: C-3, C-3a",161,01,21.528068814574453,17.410438381217304,0,2.7911383175765536,0.9717254019732726,0.11297956195755451,0.009070506079502992,0.37573163705689777,-3.664813166684651,40.19585986462869
Transporte,Estaciones de Cercanías,Ciempozuelos,040,040,"Líneas: C-3, C-3a",040,01,27.33264402422717,22.458665504379354,0,0.10217105133079868,0.40709483506605837,0.27647127626303414,0.03159329507666304,0.5517064028756616,-3.610134323149784,40.15906910780112
Transporte,Estaciones de Cercanías,Aranjuez,013,013,"Líneas: C-3, C-3a",013,04,39.60246677473116,35.71568822364984,0,2.5726767690494854,0.6301847872481786,0.0838368990233841,0.05149857271121082,0.37021367940271827,-3.618308873606795,40.034846961922085
Transporte,Estaciones de Cercanías,Villaverde Alto,079,079,"Líneas: C-4, C-5",079,17,6.161362125707763,1.9765144993731953,0,3.9865761878415324,1.1733776645674765,0.42597513031140327,0.07914616427308405,0.1221658140188699,-3.712479184755076,40.3417426637329
Transporte,Estaciones de Cercanías,Las Margaritas,065,065,Líneas: C-4,065,02,6.62874345492409,4.283288367444722,0,1.7433848797700824,0.8261777129602016,0.2644136702727359,0.27539698768424764,0.11751571626059537,-3.727260559723739,40.322988591456834
Transporte,Estaciones de Cercanías,Getafe Centro,065,065,Líneas: C-4,065,03,7.552191486316563,5.764332597343921,0,0.7758536315873961,1.2128073558799701,0.33314955293945336,0.09273301885381918,0.21494717920231127,-3.734069220443348,40.30993140532151
Transporte,Estaciones de Cercanías,Getafe Sector 3,065,065,Líneas: C-4,065,01,9.661101685460364,7.950815210217473,0,2.733198693174289,0.47857338273040084,0.6077436577279596,0.30451280683452175,0.5559713762642601,-3.737516829750373,40.28824232118714
Transporte,Estaciones de Cercanías,Parla,106,106,Líneas: C-4,106,01,14.390929776884342,13.853904607248761,0,2.7851921061769924,0.47857338273040084,0.6077436577279596,0.30451280683452175,0.5559713762642601,-3.769298822743124,40.24100705353431
Transporte,Estaciones de Cercanías,Móstoles - El Soto,092,092,Líneas: C-5,092,02,10.12144766848899,11.714053082947355,0,1.3682277899341662,1.3768054941830419,0.7258953916559308,0.6023424573290214,1.7677788072467542,-3.882423908578391,40.33097626804134
Transporte,Estaciones de Cercanías,Móstoles,092,092,Líneas: C-5,092,02,8.865785785861819,10.726150020314757,0,1.3159592498215327,0.7535106068683994,0.21032034326935645,0.13015314790296262,0.28066456140285756,-3.863780840884834,40.328495338110606
Transporte,Estaciones de Cercanías,Las Retamas,007,007,Líneas: C-5,007,01,6.547480010361599,8.398099908934718,0,0.5725946831164989,2.1033648085542986,3.1061661842794583,3.5033327908983587,1.8743603494614123,-3.842334076004651,40.34182483877223
Transporte,Estaciones de Cercanías,Alcorcón,007,007,Líneas: C-5,007,01,5.340909888136675,7.11071168523812,0,0.48215476230178406,0.24788945556283248,0.3612654278620726,0.337127232240088,0.4864781659821835,-3.832042413325697,40.35034086531827
Transporte,Estaciones de Cercanías,San José de Valderas,007,007,Líneas: C-5,007,02,3.7975516542994607,5.66643425839783,0,2.024741718369236,2.913538277959651,2.190712312286167,1.679033436819325,0.5425545316047595,-3.815833980607516,40.35671765959523
Transporte,Estaciones de Cercanías,Cuatro Vientos,079,079,Líneas: C-5,079,10,1.6356776222053273,2.5740804561699377,0,2.234097318203782,0.5046222490088804,0.2700920057070608,0.12667769698412146,0.600757441466007,-3.791442436944928,40.37774657576195
Transporte,Estaciones de Cercanías,Las Águilas,079,079,Líneas: C-5,079,10,1.2863653805000048,1.7116222320829246,0,1.8971685828577138,0.33622135274256587,1.2615016330445166,0.3783103543715854,0.634451639963103,-3.780135573935539,40.38117576552458
Transporte,Estaciones de Cercanías,Fanjul,079,079,Líneas: C-5,079,10,1.5640751748257837,0.702805765406665,0,0.9430868798571069,0.7689281325064995,0.12892049721096874,0.2107197502619391,0.5498147861446069,-3.768665874260952,40.38364307652316
Transporte,Estaciones de Cercanías,Aluche,079,079,Líneas: C-5,079,10,2.0948475556165884,0.05169309997355447,0,0.5447263867581347,0.4269248492041274,0.2517067353463854,0.0902614905042947,0.5947112260282089,-3.761148781861616,40.38609832089714
Transporte,Estaciones de Cercanías,Laguna,079,079,Líneas: C-5,079,10,4.104016787449108,2.042126604278369,0,0.2773956405903619,4.444785238075488,1.9424845379097186,4.065605029771704,1.5422985085343437,-3.744227480480789,40.39902981334851
Transporte,Estaciones de Cercanías,Embajadores,079,079,Líneas: C-5,079,01,7.23645408834003,1.097734677094243,0,1.0564657177415488,0.46538193478030626,0.8217251251350265,0.9651347508361813,0.8780967845467462,-3.7025767778820575,40.40520034065008
