grupo,tipo,nombre,CODMUN,DIRECCION,X,Y,info,CMUN,CDIS
Transporte,Estaciones de Cercanías,Villaverde Alto,079,079,-3.712479184755076,40.3417426637329,"Líneas: C-4, C-5",079,17
Transporte,Estaciones de Cercanías,Las Margaritas,065,065,-3.727260559723739,40.322988591456834,Líneas: C-4,065,02
Transporte,Estaciones de Cercanías,Getafe Centro,065,065,-3.734069220443348,40.30993140532151,Líneas: C-4,065,03
Transporte,Estaciones de Cercanías,Getafe Sector 3,065,065,-3.737516829750373,40.28824232118714,Líneas: C-4,065,01
Transporte,Estaciones de Cercanías,Parla,106,106,-3.769298822743124,40.24100705353431,Líneas: C-4,106,01
Transporte,Estaciones de Cercanías,Móstoles - El Soto,092,092,-3.882423908578391,40.33097626804134,Líneas: C-5,092,02
Transporte,Estaciones de Cercanías,Móstoles,092,092,-3.863780840884834,40.328495338110606,Líneas: C-5,092,02
Transporte,Estaciones de Cercanías,Las Retamas,007,007,-3.842334076004651,40.34182483877223,Líneas: C-5,007,01
Transporte,Estaciones de Cercanías,Alcorcón,007,007,-3.832042413325697,40.35034086531827,Líneas: C-5,007,01
Transporte,Estaciones de Cercanías,San José de Valderas,007,007,-3.815833980607516,40.35671765959523,Líneas: C-5,007,02
Transporte,Estaciones de Cercanías,Cuatro Vientos,079,079,-3.791442436944928,40.37774657576195,Líneas: C-5,079,10
Transporte,Estaciones de Cercanías,Las Águilas,079,079,-3.780135573935539,40.38117576552458,Líneas: C-5,079,10
Transporte,Estaciones de Cercanías,Fanjul,079,079,-3.768665874260952,40.38364307652316,Líneas: C-5,079,10
Transporte,Estaciones de Cercanías,Aluche,079,079,-3.761148781861616,40.38609832089714,Líneas: C-5,079,10
Transporte,Estaciones de Cercanías,Laguna,079,079,-3.744227480480789,40.39902981334851,Líneas: C-5,079,10
Transporte,Estaciones de Cercanías,Embajadores,079,079,-3.7025767778820575,40.40520034065008,Líneas: C-5,079,01
Transporte,Estaciones de Cercanías,Méndez Álvaro,079,079,-3.6778257303169624,40.39576078902552,"Líneas: C-1, C-5, C-10",079,02
Transporte,Estaciones de Cercanías,Doce de Octubre,079,079,-3.6989482088178383,40.3791050040719,Líneas: C-5,079,12
Transporte,Estaciones de Cercanías,Orcasitas,079,079,-3.7042185478407506,40.36709091352528,Líneas: C-5,079,12
Transporte,Estaciones de Cercanías,Puente Alcocer,079,079,-3.705116655000891,40.350418548175526,Líneas: C-5,079,17
Transporte,Estaciones de Cercanías,Zarzaquemada,074,074,-3.74821541768982,40.34090438991843,Líneas: C-5,074,05
Transporte,Estaciones de Cercanías,Leganés,074,074,-3.771002084352626,40.328889696026216,Líneas: C-5,074,01
Transporte,Estaciones de Cercanías,La Serna,058,058,-3.7926041763748146,40.2967791476525,Líneas: C-5,058,06
Transporte,Estaciones de Cercanías,Fuenlabrada,058,058,-3.799585358623877,40.28313621898817,Líneas: C-5,058,08
Transporte,Estaciones de Cercanías,Ramón y Cajal,079,079,-3.694732700527088,40.48811251292513,"Líneas: C-3a, C-7, C-8",079,08
Transporte,Estaciones de Cercanías,Pitis,079,079,-3.726361352434147,40.49525131673016,"Líneas: C-3a, C-7, C-8",079,08
Transporte,Estaciones de Cercanías,Las Rozas,127,127,-3.868110114475832,40.49424688248975,"Líneas: C-7, C-10",127,01
Transporte,Estaciones de Cercanías,Majadahonda,080,080,-3.846264406550337,40.474318639113136,"Líneas: C-7, C-10",080,02
Transporte,Estaciones de Cercanías,El Barrial - Centro Comercial Pozuelo,079,079,-3.807824381934408,40.46535802053584,"Líneas: C-7, C-10",079,09
Transporte,Estaciones de Cercanías,Pozuelo,115,115,-3.8000674820568343,40.44747669201872,"Líneas: C-7, C-10",115,02
Transporte,Estaciones de Cercanías,Aravaca,079,079,-3.785612301289583,40.44867493067588,"Líneas: C-7, C-10",079,09
Transporte,Estaciones de Cercanías,Príncipe Pío,079,079,-3.7191552508129506,40.42153090878617,"Líneas: C-1, C-7, C-10",079,09
Transporte,Estaciones de Cercanías,Pirámides,079,079,-3.711305682542097,40.40260641585576,"Líneas: C-1, C-10",079,02
Transporte,Estaciones de Cercanías,Delicias,079,079,-3.693008113308576,40.40048006144172,"Líneas: C-1, C-10",079,02
Transporte,Estaciones de Cercanías,El Goloso,079,079,-3.713936027689981,40.55874217736855,Líneas: C-4b,079,08
Transporte,Estaciones de Cercanías,Tres Cantos,903,903,-3.715552972252075,40.59854201470383,Líneas: C-4b,903,01
Transporte,Estaciones de Cercanías,Colmenar Viejo,045,045,-3.7766291658710736,40.64519995139209,Líneas: C-4b,045,01
Transporte,Estaciones de Cercanías,Pinar de las Rozas,127,127,-3.882259790478902,40.52228288488853,"Líneas: C-3a, C-8, C-10",127,01
Transporte,Estaciones de Cercanías,Las Matas,127,127,-3.8965696457197407,40.55222820511629,"Líneas: C-3a, C-8, C-10",127,01
Transporte,Estaciones de Cercanías,Torrelodones,152,152,-3.9564545545515233,40.57445679186636,"Líneas: C-3a, C-8, C-10",152,01
Transporte,Estaciones de Cercanías,Galapagar - La Navata,061,061,-3.9820316636940345,40.60022321151414,"Líneas: C-3a, C-8, C-10",061,01
Transporte,Estaciones de Cercanías,Villalba de Guadarrama,047,047,-4.008061412014129,40.6264663071554,"Líneas: C-3a, C-8, C-10",047,01
Transporte,Estaciones de Cercanías,San Yago,061,061,-4.031091456178684,40.61785794387528,Líneas: C-3a,061,01
Transporte,Estaciones de Cercanías,Las Zorreras - Navalquejigo,054,054,-4.046385690720132,40.60929732539759,Líneas: C-3a,054,01
Transporte,Estaciones de Cercanías,El Escorial,054,054,-4.132269371131708,40.5852270407348,Líneas: C-3a,054,02
Transporte,Estaciones de Cercanías,Los Negrales,010,010,-4.021878544111012,40.63856952827622,Líneas: C-8,010,01
Transporte,Estaciones de Cercanías,Alpedrete,010,010,-4.035143663678294,40.658252199980446,Líneas: C-8,010,01
Transporte,Estaciones de Cercanías,Collado Mediano,046,046,-4.035712778650419,40.69274073088092,Líneas: C-8,046,01
Transporte,Estaciones de Cercanías,Los Molinos,087,087,-4.067170135857881,40.706777682129704,Líneas: C-8,087,01
Transporte,Estaciones de Cercanías,Cercedilla,038,038,-4.066478486014972,40.73750106736807,"Líneas: C-8, C-9",038,01
Transporte,Estaciones de Cercanías,Puerto de Navacerrada,038,038,-4.004745495647814,40.78442305683915,Líneas: C-9,038,01
Transporte,Estaciones de Cercanías,Cotos,120,120,-3.9645120361027337,40.82227718538055,Líneas: C-9,NA,NA
Transporte,Estaciones de Cercanías,La Garena,005,005,-3.393015304314716,40.48054262739962,"Líneas: C-2, C-7, C-8",005,03
Transporte,Estaciones de Cercanías,El Casar,065,065,-3.7097701811318937,40.31851832309799,"Líneas: C-3, C-3a",065,02
Transporte,Estaciones de Cercanías,Parque Polvoranca,074,074,-3.7835265415795822,40.31255300599141,Líneas: C-5,074,07
Transporte,Estaciones de Cercanías,Humanes,073,073,-3.8286248261685705,40.25574204603745,Líneas: C-5,073,01
Transporte,Estaciones de Cercanías,Sol,079,079,-3.702803534295626,40.41680262108907,"Líneas: C-3, C-3a, C-4",079,01
Transporte,Estaciones de Cercanías,Fuente de la Mora,079,079,-3.6630764672901406,40.48468588403681,"Líneas: C-1, C-10",079,16
Transporte,Estaciones de Cercanías,Aeropuerto T4,079,079,-3.592683187684748,40.49124845814572,"Líneas: C-1, C-10",079,21
Transporte,Estaciones de Cercanías,Valdebebas,079,079,-3.616341030939655,40.482088724895526,"Líneas: C-1, C-10",079,21
Transporte,Estaciones de Cercanías,Soto del Henares,148,148,-3.44141365431747,40.46379518013664,"Líneas: C-2, C-7, C-8",148,02
Transporte,Estaciones de Cercanías,Mirasierra - Paco de Lucía,079,079,-3.709392284383428,40.49976208544159,"Líneas: C-3a, C-7, C-8",079,08
Transporte,Estaciones de Cercanías,Robledo de Chavela,125,125,-4.246777267732034,40.52075327513351,Líneas: C-3a,125,01
Transporte,Estaciones de Cercanías,Santa María de la Alameda,135,135,-4.269136194304022,40.56894910491198,Líneas: C-3a,135,01
Transporte,Estaciones de Cercanías,Zarzalejo,183,183,-4.158114534535549,40.538801520321975,Líneas: C-3a,183,01
Transporte,Helisuperficies,Helipuerto Hospital del Tajo,0133,Aranjuez,-3.61132528298801,40.058705506478226,Uso: Sanitarias/ Emergencias; Gestor: Hospital del Tajo (Aranjuez),013,04
Transporte,Helisuperficies,Helipuerto Eventual de Fuentidueña del Tajo,0604,Fuentidueña de Tajo,-3.164407973383009,40.121079935519745,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Fuentidueña de Tajo,060,01
Transporte,Helisuperficies,Helipuerto Eventual de Chinchón,0528,Chinchón,-3.430930184256844,40.147243385014555,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Chinchón,052,01
Transporte,Helisuperficies,Campo de Ultraligeros de Valdelaguna,1570,Valdelaguna,-3.3819498025166577,40.157776262611904,Uso: Aviación Deportiva/ Escuela; Gestor: Carina Delgado Ramos.,157,01
Transporte,Helisuperficies,Helipuerto Eventual de Estremera,0552,Estremera,-3.1162378256372065,40.19325077262995,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Estremera,055,01
Transporte,Helisuperficies,Helipuerto Eventual de Brea del Tajo,0259,Brea de Tajo,-3.113124144961474,40.22836376574756,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Brea de Tajo,025,01
Transporte,Helisuperficies,Helipuerto Eventual de Morata de Tajuña,0915,Morata de Tajuña,-3.447130268593167,40.23108707821123,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Morata de Tajuña,091,02
Transporte,Helisuperficies,Helipuerto Contraincendios de Morata de Tajuña,0915,Morata de Tajuña,-3.4806309477135655,40.24764718421755,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,091,02
Transporte,Helisuperficies,Helipuerto Eventual de Moraleja de En medio,0894,Moraleja de Enmedio,-3.8715874836869952,40.26273290899106,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Moraleja de En medio,089,01
Transporte,Helisuperficies,Helipuerto Eventual de Cenicientos,0376,Cenicientos,-4.457592900436383,40.2631500187981,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Cenicientos,037,01
Transporte,Helisuperficies,Helipuerto Eventual de Navalcarnero,0967,Navalcarnero,-4.000522300319375,40.29527596252585,Uso: Emergencias Sanitarias; Gestor: Javier Sardina Pinado. Técnico Municipal.,096,01
Transporte,Helisuperficies,Helipuerto Eventual de Valdilecha,1659,Valdilecha,-3.2930831712948843,40.30186174785692,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Valdilecha,165,01
Transporte,Helisuperficies,Helipuerto Eventual de Cadalso de los Vidrios,0318,Cadalso de los Vidrios,-4.443292515211908,40.305707088792445,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Cadalso de los Vidrios,031,01
Transporte,Helisuperficies,Helipuerto Eventual de Las Rozas de Puerto Real,1283,Rozas de Puerto Real,-4.485692128609197,40.309584586638906,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Las Rozas de Puerto Real,128,01
Transporte,Helisuperficies,Helipuerto Eventual de Campo Real,0339,Campo Real,-3.3776053308646135,40.33341950008301,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Campo Real,033,01
Transporte,Helisuperficies,Helipuerto Hospital Rey Juan Carlos,0920,Móstoles,-3.869501892888389,40.34042558172009,Uso: Sanitarias/ Emergencias; Gestor: Hospital Rey Juan Carlos (Móstoles),092,02
Transporte,Helisuperficies,Helipuerto Eventual de Villar del Olmo,1795,Villar del Olmo,-3.269851164678391,40.34525291088586,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Villar del Olmo,179,01
Transporte,Helisuperficies,Helipuerto Hospital Fundación Alcorcón,0072,Alcorcón,-3.838204659624306,40.3496927598894,Uso: Sanitarias/ Emergencias; Gestor: Hospital de Alcorcón,007,01
Transporte,Helisuperficies,Helipuerto Contraincendios de San Martín de Valdeiglesias,1338,San Martín de Valdeiglesias,-4.376111297535111,40.35774119803408,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,133,01
Transporte,Helisuperficies,Helipuerto Elevado Hospital 12 de Octubre,0796,Madrid,-3.6969309992831487,40.37769374040559,Uso: Sanitarias/ Emergencias; Gestor: Hospital 12 de Octubre,079,12
Transporte,Helisuperficies,Helipuerto Hospital Infanta Leonor,0796,Madrid,-3.615846723107421,40.38659552504155,Uso: Sanitarias/ Emergencias; Gestor: Hospital de Vallecas  (Vallecas),079,18
Transporte,Helisuperficies,Helipuerto Eventual de Navas del Rey I,0992,Navas del Rey,-4.2481126836125345,40.390832696217885,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Navas del Rey,099,01
Transporte,Helisuperficies,Campo de Ulrtaligeros de Brunete,0262,Brunete,-4.02400787514873,40.39734994542555,Uso: Aviación Deportiva/ Escuela; Gestor: Fernando Álvarez Méndez.,026,01
Transporte,Helisuperficies,Helipuerto Eventual de Torres de la Alameda,1548,Torres de la Alameda,-3.3661580181074107,40.40443075585234,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Torres de la Alameda,154,01
Transporte,Helisuperficies,Helipuerto Hospital del Henares,0493,Coslada,-3.532220047055859,40.419533542922935,Uso: Sanitarias/ Emergencias; Gestor: Hospital del Henares (Coslada),049,02
Transporte,Helisuperficies,Campo de Ultraligeros de Villanueva de la Cañada,1760,Villanueva de la Cañada,-4.02492085430901,40.436557681274714,Uso: Aviación Deportiva/ Escuela; Gestor: Juan Luis Pérez Gutierrez,176,01
Transporte,Helisuperficies,Helipuerto Elevado DGT,0796,Madrid,-3.639965573337218,40.44772617465921,Uso: Operaciones Especiales; Gestor: Dirección General de Tráfico,079,20
Transporte,Helisuperficies,Helipuerto Elevado Torre Picasso,0796,Madrid,-3.692998800328112,40.45030328779119,Uso: Restringido; Gestor: Pontegadea Inmobilaria,079,06
Transporte,Helisuperficies,Helipuerto Hospital Puerta de Hierro,0800,Majadahonda,-3.870158188017261,40.450024351047475,Uso: Sanitarias/ Emergencias; Gestor: Hospital Puerta de Hierro (Majadahonda),080,02
Transporte,Helisuperficies,Helipuerto Eventual de Navalagamella I,0954,Navalagamella,-4.129941843582666,40.46082153677701,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Navalagamella,095,01
Transporte,Helisuperficies,Campo de Aeromodelismo Club Aeromodelismo de Majadahonda,0800,Majadahonda,-3.919331458523271,40.487057627347745,Uso: Aeromodelismo; Gestor: Club de Aeromodelísmo de Majadahonda,080,01
Transporte,Helisuperficies,Helipuerto Eventual de Paracuellos del Jarama II,1049,Paracuellos de Jarama,-3.5230823287340844,40.49981863151517,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Paracuellos del Jarama,104,01
Transporte,Helisuperficies,Campo de Ultraligeros de Villanueva del Pardillo,1776,Villanueva del Pardillo,-3.9919450644723367,40.499997430430824,Uso: Aviación Deportiva/ Escuela; Gestor: Fernando García Roldán,177,01
Transporte,Helisuperficies,Helipuerto Eventual de Robledo de Chavela,1258,Robledo de Chavela,-4.24057731298353,40.49820824331347,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Robledo de Chavela,125,01
Transporte,Helisuperficies,Helipuerto Eventual de las Rozas (SAMER),1277,"Rozas de Madrid, Las",-3.8872758807514622,40.50338899176291,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Las Rozas,127,01
Transporte,Helisuperficies,Helipuerto Eventual de Los Santos de la Humosa,1375,"Santos de la Humosa, Los",-3.252641421048374,40.5072127537881,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Los Santos de la Humosa,137,01
Transporte,Helisuperficies,Helipuerto Eventual de Valdemaqueda,1599,Valdemaqueda,-4.287514084775031,40.509559192848485,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Valdemaqueda,159,01
Transporte,Helisuperficies,Helipuerto Contraincendios de Las Rozas,1277,"Rozas de Madrid, Las",-3.8827286224916207,40.520225293179536,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,127,01
Transporte,Helisuperficies,Helipuerto Eventual de Algete,0091,Algete,-3.5161813446716814,40.598641123562345,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Algete,009,01
Transporte,Helisuperficies,Helipuerto Eventual de la Policia Tres Cantos,9036,Tres Cantos,-3.719811307619561,40.610992671313376,Uso: Emergencias; Gestor: Ayuntamiento de Tres Cantos,903,01
Transporte,Helisuperficies,Helipuerto Eventual de Fresno de Torote,0571,Fresno de Torote,-3.39733280638111,40.6230295019028,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Fresno de Torote,057,01
Transporte,Helisuperficies,Campo de Ultraligeros de El Molar,0869,"Molar, El",-3.5954274078858095,40.65991564744533,Uso: Aviación Deportiva/ Escuela; Gestor: Rafael Emiliano Ginea Díaz.,086,01
Transporte,Helisuperficies,Helipuerto Eventual de Ribatejada,1224,Ribatejada,-3.3907603612817407,40.66583454635449,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Ribatejada,122,01
Transporte,Helisuperficies,Helipuerto Eventual de Moralzarzal,0908,Moralzarzal,-3.963630056781356,40.67756396850914,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Moralzarzal,090,01
Transporte,Helisuperficies,Helipuerto de Manzanares El Real,0822,Manzanares El Real,-3.857244071501305,40.728472447356445,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Manzanares El Real,082,01
Transporte,Helisuperficies,Helipuerto Eventual de El Molar,0869,"Molar, El",-3.5817452932592757,40.738027241497754,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de El Molar,086,01
Transporte,Helisuperficies,Helipuerto Contraincendios de Navacerrada,0936,Navacerrada,-4.004275659428245,40.74062828515781,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,093,01
Transporte,Helisuperficies,Helipuerto Eventual de El Vellón,1684,"Vellón, El",-3.5762976664768695,40.77099885760044,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de El Vellón,168,01
Transporte,Helisuperficies,Campo de Ultraligerosde Guadalix de la Sierra,0679,Guadalix de la Sierra,-3.6387023413949984,40.78398491411892,Uso: Aviación Deportiva/ Escuela; Gestor: Eduardo Díaz del Río Pérez,067,01
Transporte,Helisuperficies,Helipuerto Eventual de Venturada,1697,Venturada,-3.6211268718694063,40.79676480844622,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Venturada,169,01
Transporte,Helisuperficies,Helipuerto Eventual de Navalafuente,0941,Navalafuente,-3.676036071835497,40.813292961115685,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Navalafuente,094,01
Transporte,Helisuperficies,Helipuerto Eventual de Redueña,1219,Redueña,-3.60368963342844,40.81507248086273,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Redueña,121,01
Transporte,Helisuperficies,Helipuerto Eventual de Torremocha de Jarama,1533,Torremocha de Jarama,-3.501481035496478,40.841929754513856,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Torremocha de Jarama,153,01
Transporte,Helisuperficies,Helipuerto Contraincendios de la Cabrera,0301,"Cabrera, La",-3.617937085116161,40.85541783514361,Uso: Emergencias/ Contraincendios; Gestor: Ayuntamiento de la Cabrera,030,01
Transporte,Helisuperficies,Helipuerto Contraincendios de  Bustarviejo,0284,Bustarviejo,-3.742150466490123,40.856946642551755,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,028,01
Transporte,Helisuperficies,Helipuerto Eventual de El Berrueco,0210,"Berrueco, El",-3.5684736692022323,40.894182987630096,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de El Berrueco,021,01
Transporte,Helisuperficies,Helipuerto Eventual de Rascafría,1202,Rascafría,-3.881272374324161,40.90061264391775,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Rascafría,120,01
Transporte,Helisuperficies,Helipuerto Eventual de Canencia,0344,Canencia,-3.7326046005227567,40.90800374335951,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Canencia,034,01
Transporte,Helisuperficies,Helipuerto Eventual de Alameda del Valle,0035,Alameda del Valle,-3.84113586324447,40.9121726829507,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Alameda del Valle,003,01
Transporte,Helisuperficies,Helipuerto Eventual de Garganta de los Montes,0626,Garganta de los Montes,-3.679748932817397,40.91905627498939,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Garganta de los Montes,062,01
Transporte,Helisuperficies,Helipuerto Eventual de Pinilla de Valle,1126,Pinilla del Valle,-3.819157589300718,40.92382540957414,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Pinilla de Valle,112,01
Transporte,Helisuperficies,Helipuerto Eventual de Cervera de Buitrago,0395,Cervera de Buitrago,-3.530073553262969,40.92586798193826,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Cervera de Buitrago,039,01
Transporte,Helisuperficies,Helipuerto Eventual de El Atazar,0164,"Atazar, El",-3.472119481348379,40.935029034890704,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de El Atazar,016,01
Transporte,Helisuperficies,Helipuerto Contraincendios de Lozoyuela,9015,Lozoyuela - Navas - Sieteiglesias,-3.6250079745388017,40.93611234742067,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Protección Ciudadana,901,01
Transporte,Helisuperficies,Helipuerto Eventual de El Cuadrón,0626,Garganta de los Montes,-3.659786147187971,40.94058486355083,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de El cuadrón,062,01
Transporte,Helisuperficies,Helipuerto Eventual de Lozoya,0761,Lozoya,-3.7867165073682543,40.95233709883556,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Lozoya,076,01
Transporte,Helisuperficies,Helipuerto Eventual de Robledillo de la Jara,1245,Robledillo de la Jara,-3.525431226788757,40.95604894104694,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Robledillo de la Jara,124,01
Transporte,Helisuperficies,Helipuerto Eventual de Puentes Viejas (Mangirón),9020,Puentes Viejas,-3.5810839444267923,40.965015327946034,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Puentes Viejas,902,01
Transporte,Helisuperficies,Helipuerto Eventual de Pinilla de Buitrago,0632,Gargantilla del Lozoya y Pinilla de Buitrago,-3.6954676188484226,40.97408389327826,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Pinilla de Buitrago,063,01
Transporte,Helisuperficies,Helipuerto Eventual de Berzosa de Lozoya,0203,Berzosa del Lozoya,-3.525658365988621,40.97868560350372,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Berzosa de Lozoya,020,01
Transporte,Helisuperficies,Helipuerto Eventual de Buitrago de Lozoya,0278,Buitrago del Lozoya,-3.640972877951072,40.98890294288746,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Buitrago de Lozoya,027,01
Transporte,Helisuperficies,Helipuerto Eventual de San Mamés,0973,Navarredonda y San Mamés,-3.705777618069452,40.98906488123498,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de San Mamés,097,01
Transporte,Helisuperficies,Helipuerto Eventual de Villavieja de Lozoya,1821,Villavieja del Lozoya,-3.657863037769972,41.00772492255002,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Villavieja de Lozoya,182,01
Transporte,Helisuperficies,Helipuerto Eventual de Puentes Viejas (Paredes de Buitrago),9020,Puentes Viejas,-3.5627834046189673,41.00985883667187,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Puentes Viejas,902,01
Transporte,Helisuperficies,Helipuerto Eventual de Gandullas,1147,Piñuécar - Gandullas,-3.609881867059052,41.01049304744384,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Gandullas,114,01
Transporte,Helisuperficies,Helipuerto Eventual de Puebla de la Sierra,1185,Puebla de la Sierra,-3.448726602593503,41.01516064358748,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Puebla de la Sierra,118,01
Transporte,Helisuperficies,Helipuerto Eventual de Piñuécar,1147,Piñuécar - Gandullas,-3.616028314241036,41.03582725512036,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Piñuécar - Gandullas,114,01
Transporte,Helisuperficies,Helipuerto Eventual de Braojos,0246,Braojos,-3.63274015592766,41.04171809635695,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Braojos,024,01
Transporte,Helisuperficies,Helipuerto Eventual de Madarcos,0783,Madarcos,-3.5828605276243106,41.04530514513937,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Madarcos,078,01
Transporte,Helisuperficies,Helipuerto Eventual de Montejo de la Sierra,0881,Montejo de la Sierra,-3.538023779673789,41.05219819282394,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Montejo de la Sierra,088,01
Transporte,Helisuperficies,Helipuerto Eventual de Horcajuelo de la Sierra,0719,Horcajuelo de la Sierra,-3.543237386615793,41.06395631858037,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Horcajuelo de la Sierra,071,01
Transporte,Helisuperficies,Helipuerto Eventual de la Hiruela,0698,"Hiruela, La",-3.4677300886913707,41.07374602259067,Uso: Emergencias Sanitarias; Gestor: Ayto. de La Hiruela.,069,01
Transporte,Helisuperficies,Helipuerto Eventual de La Acebeda,0014,"Acebeda, La",-3.6269445854745856,41.089195229671574,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de La Acebeda,001,01
Transporte,Helisuperficies,Helipuerto Eventual de Robregordo,1261,Robregordo,-3.5926728340406058,41.10848261683171,Uso: Emergencias Sanitarias; Gestor: Ayuntamiento de Robregordo,126,01
Transporte,Helisuperficies,Helipuerto Contraincendios de Navas del Rey,0992,Navas del Rey,-4.241860778528102,40.38722440442353,Uso: Emergencias/Contraincendios; Gestor: Dirección General de Emergencias,099,01
Transporte,Helisuperficies,Helipuerto Contraincendios de Valdemorillo,1603,Valdemorillo,-4.084960835522905,40.51815199596081,Uso: Emergencias/ Contraincendios; Gestor: Dirección General de Emergencias,160,01
Transporte,Helisuperficies,Campo de Aeromodelismo Club ALFA RC,0262,Brunete,-3.9879743821004174,40.386077920065176,Uso: Aeromodelismo; Gestor: Club Deportivo de Aeromodelismo ALFA RC,026,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Alcalá de Henares,005,"C/ Santiago, 13 - planta",-3.367976603624713,40.48295713579788,NA,005,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Alcobendas,006,"C/ Libertad, 6 - 2º",-3.6346599214961337,40.54050249901029,NA,006,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Alcorcón,007,"Paseo de Extremadura, 19",-3.831981035355075,40.349179132783966,NA,007,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Aranjuez,013,"C/ Primero de Mayo, 1",-3.5929207672162455,40.03343900196315,NA,013,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Arganda del Rey,014,"C/ Camino del Molino, s/n",-3.4323028282351604,40.29501969842992,NA,014,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Collado Villalba,047,"Pza. Príncipe de España, s/n",-4.008972712872205,40.62888166378472,NA,047,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Colmenar Viejo,045,"C/ Carretera de Hoyo de Manzanares, 20",-3.772490321094044,40.65756056858045,NA,045,01
Salud,Centros de Atención a Drogodependientes,Centro de Atención Integral a Drogodependientes Coslada,049,"Avda. de España, s/n.",-3.552033849983601,40.420855061649085,NA,049,02
