CMUN,id_zona,nombre_zona,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km
079,114,Imperial,16,46.199028528244845,21172,0.5384947241639901,0.4615052758360098,0.11457959096920461,0.6601612696013603,0.22525435008501796,0.073879694880030225,0.12483656244095975,0.07059542792367278,0.0620562015870017,0.5849382250141696,0.0967227045153977,0.5175856083506518,0.5730049310409976,968324.20095283,21864.57797829154
079,115,Infanta Mercedes,12,45.50563297204004,14485,0.5489107559544356,0.45108924404556444,0.10818410079392474,0.6665407455988953,0.22525410424577147,0.12668879530548843,0.2073180393510528,0.05874199516741457,0.05323785985502243,0.5986276492923713,0.09042131170176045,0.5237342492233344,0.5763250673110114,508505.498557225,28485.434358326653
079,117,Jazmín,16,44.14603572246977,23565,0.5332380521960535,0.46676194780394653,0.14920297899427118,0.6266960959049437,0.22410884786760024,0.05614474856779121,0.11177647358370464,0.08918367069806918,0.08273672819859962,0.6668452153617653,0.0785620581370677,0.4866892552514322,0.5282002588584765,1674017.03470593,14076.917684496324
079,120,Justicia,10,43.84523774972253,14416,0.4887709766925638,0.5112290233074361,0.07657879439511654,0.7636711778579357,0.15976016231964485,0.2187147475027747,0.31153833240843504,0.05324780799112098,0.04861492785793563,0.6463803690344062,0.10900502219755827,0.5465595241398447,0.6134079425638179,512326.64964098,28138.298115279016
079,122,La Elipa,11,44.95754640896112,13659,0.5511365253678893,0.44886347463211074,0.11427517387802913,0.6780941430558607,0.20763866315250018,0.18010081265099934,0.31921768797130096,0.04576278644117432,0.032379691046196646,0.31823698660224026,0.14163933670107623,0.48359575371549895,0.5633108499890183,380056.776345903,35939.367089638385
079,129,La Ventilla,16,43.79853189624488,22476,0.5389270377291333,0.4610729622708667,0.11790428901939846,0.6911381251112297,0.19095555703861897,0.15398782256629293,0.2564415376401495,0.052722463961558996,0.04195192649937712,0.38822140950347034,0.1642149893219434,0.4853997997864389,0.5812886545648692,999878.386072255,22478.73372709929
079,131,Las Águilas,23,45.92892559659193,27699,0.5313488248673237,0.4686511751326763,0.13975595869887,0.6149911874074876,0.24524547817610745,0.1063602982057114,0.17039877973934076,0.04863370518791292,0.03768465287555507,0.35868904653597605,0.12906566302032565,0.4759370807610383,0.545002982057114,6924434.87909724,4000.1820341490748
079,133,Las Calesas,17,43.42499323044951,25984,0.5342056804187192,0.46579431958128076,0.12888567964901476,0.6843437307573891,0.1867669527401478,0.27866194581280784,0.40059841056034484,0.039859517395320204,0.029504972290640395,0.2707569927647783,0.16351951970443349,0.4583267395320197,0.5482010237068966,902825.792123348,28780.74621559987
079,140,Las Tablas,25,32.707423205580284,51897,0.5078014971963697,0.49219850280363026,0.31018954082124206,0.633080443956298,0.056735514576950495,0.07364566352583,0.12051245544058424,0.07261238799930632,0.06516494402373933,0.7346397884270767,0.06116711177910091,0.6999124573674779,0.7453021060947647,5894741.54330622,8803.948335772531
079,141,Lavapiés,19,41.587549936185106,24289,0.46625592243402364,0.5337440775659763,0.08810505578657006,0.7872667297953807,0.12462292807443699,0.2916191403515995,0.3845694017868171,0.049906710856766436,0.04213129811848985,0.4897955123718556,0.14934174317592327,0.5368459920128453,0.6308877640083989,505064.856488711,48090.8534576349
079,143,Legazpi,22,40.44702563448368,37235,0.5164022344568282,0.48359776554317174,0.16714767557405666,0.7043856291123943,0.1284505894991272,0.07845533234859675,0.13205558748489324,0.07730968980797637,0.0683412058547066,0.6449177467436551,0.0769336914193635,0.6229554908016651,0.6733482288169732,1625284.2476437,22909.838727584087
079,144,Londres,11,46.3115149477991,14176,0.5442342832957111,0.45576571670428895,0.1118992875282167,0.639751566027088,0.24837511992099323,0.11788419864559818,0.18545885299097065,0.06329398984198646,0.05681324774266366,0.6308203512979684,0.09626032731376977,0.5051246755079006,0.5590679246613995,552743.167964882,25646.630879570923
079,146,Los Ángeles,27,46.253288263506406,32318,0.5344949037687976,0.4655050962312024,0.12479212822575655,0.6255363265053531,0.24966691008106937,0.17639138251129402,0.28222919735132124,0.03807598242465499,0.027433684015099945,0.27192576582709327,0.16581337954081318,0.43664364440868864,0.5231346710811313,1936574.38934075,16688.23060858598
079,148,Los Cármenes,21,43.32983147071617,25287,0.5339082374342548,0.46609176256574525,0.13468693004310514,0.6810971803693597,0.184206315498082,0.20765369952940244,0.32853648119587137,0.04511405069798711,0.033514734843990986,0.2588884683829636,0.19712587100090959,0.4428872503658006,0.5510904259105469,1597376.52601949,15830.33153931014
079,151,Los Rosales,13,42.222990459947766,18763,0.518463785108991,0.4815362148910089,0.15589722858817884,0.6693517454564835,0.1747462772477749,0.23909762831103767,0.3676836913073602,0.03699885945744284,0.024596088045621703,0.22786399829451578,0.16555562010339497,0.48417120396525076,0.5783213611895752,712586.498810878,26330.83847548414
079,152,Los Yébenes,33,48.867448602680454,33278,0.5405580112987559,0.4594443926918685,0.10772952701484464,0.5823657581585432,0.309904155898792,0.16015648175972114,0.24160076627201155,0.044498870124406516,0.03394151391309574,0.3386303533866218,0.13161119658633333,0.42537602319850953,0.4907247070136426,1486810.28716023,22382.142689878838
079,153,Lucero,33,44.96428458972648,38974,0.5321165931133577,0.4678834068866424,0.12125717401344485,0.6643676681890491,0.21437787242777234,0.18697702570944733,0.29416382716682915,0.054471894083234974,0.041912841894596396,0.33683026376558733,0.14562329758300405,0.4692433417149895,0.5492776184122748,1665138.192018,23405.86516291898
079,158,Maqueda,24,47.97941224906183,27447,0.5443580099828761,0.4556419900171239,0.11718482165628301,0.5916474842423579,0.29117497722884106,0.1644678908441724,0.25974397930557075,0.044871526942835284,0.03495727037563304,0.3564265092724159,0.12591279192625787,0.4295754035049368,0.4911476664116297,1231421.77241732,22288.870161943512
079,159,Mar Báltico,42,46.612224089702444,50478,0.5369615139268592,0.4630384860731408,0.12587482269503547,0.6160755953088474,0.25805502991402196,0.11451003209318911,0.19257734854788225,0.04570679900154523,0.0344752109830025,0.3797674452236618,0.13207312888783232,0.46909371013114626,0.5405803340068941,15368327.1050776,3284.547475783645
079,161,Martín de Vargas,14,46.84439968650032,15630,0.5460112539987204,0.4539887460012796,0.09282839411388355,0.6616842162507998,0.2454806142034549,0.1094055918106206,0.17701243122200894,0.05833818937939859,0.049946340371081255,0.5545129046705055,0.1149189443378119,0.5125364555342291,0.5797412284069098,305113.60444963,51226.821000635835
079,162,Martínez de la Riva,10,39.93448306233875,16667,0.5344143697126058,0.46558563028739425,0.14373366532669346,0.7336718065638688,0.12259263814723705,0.3514137697246055,0.5035032939341213,0.03286359872802544,0.02383262134757305,0.2408109977800444,0.1780989680206396,0.48330146397072055,0.588219955600888,431338.843838864,38640.15550203107
079,167,Media Legua,24,48.79276812324702,24601,0.549251823096622,0.45074817690337793,0.11157815129466282,0.5913103776269257,0.2971093044998171,0.09785735132718182,0.17016255436770863,0.04911274744929068,0.039704605503841306,0.40340661761717006,0.1357540384537214,0.4213461607251737,0.4899380472338523,1416620.8476141,17365.973429964324
079,173,Mirasierra,16,39.61016028650263,26457,0.5245414521676683,0.4754585478323317,0.21215929621650226,0.6176818951506218,0.1701742790187852,0.05034314548134709,0.09773217673961523,0.09471224250670901,0.08727169747136863,0.6779334694031826,0.06433142457572665,0.5381148013758174,0.57517780549571,6910982.60247263,3828.2544642109424
079,174,Monforte de Lemos,15,46.59826689467351,15789,0.5491169928431187,0.45088300715688134,0.10854820444613339,0.6438012540376212,0.24763992019760592,0.14958857432389638,0.2517425169421749,0.03899951865222623,0.029038450820191273,0.3406911900690354,0.1199111470010767,0.4965662866552663,0.5642989929697891,320266.061845567,49299.63515026919
079,175,Monovar,14,44.58894581884023,20987,0.5293303140039072,0.4706696859960928,0.13218809739362464,0.6618436508314671,0.2059953876209082,0.09148755420021917,0.16648331824462761,0.07178197932053175,0.05964790584647639,0.4595158336112832,0.11979693619859913,0.48940130557011485,0.5562690189164721,1746629.81293465,12015.71154035101
079,176,Montecarmelo,5,35.29475134207241,9612,0.5106068768206409,0.4893931231793591,0.29484633791094467,0.6021709737827715,0.10301026841448191,0.05545300665834374,0.09205288181439868,0.06655212234706616,0.060141947565543065,0.688670921764461,0.06473244902205577,0.6783988451935081,0.7191784332084894,26373907.4922109,364.4511152865288
079,178,Montesa,20,45.57551666666667,24024,0.5638628996003996,0.4361371003996004,0.09961054778554779,0.6688315809190809,0.2315622877122877,0.14938576007326007,0.23352531635031634,0.06436830669330669,0.05894726523476524,0.6482525599400599,0.09016397768897769,0.5096664918414918,0.5603431984681985,608838.03021469,39458.770326039914
079,182,Méndez Álvaro,3,38.67455565741858,4145,0.5078334137515079,0.4921665862484922,0.1753848492159228,0.7322322074788902,0.09238294330518697,0.07094048250904704,0.12280694813027744,0.0901507117008444,0.07790086851628468,0.6233169601930036,0.08271423401688782,0.6423201206272618,0.7000891676718939,1392343.02798917,2976.996269364909
079,186,Numancia,16,44.14481511114993,22897,0.527402140018343,0.47259785998165704,0.1260336856356728,0.670437664322837,0.20352184128925188,0.19744311481853516,0.3047939555400271,0.03750650303533214,0.02574358212866314,0.25431096650216184,0.18196718347381752,0.4504343625802507,0.5520671529021269,965772.310344382,23708.486725856972
079,187,Nuñez Morgado,16,43.74512137066005,20968,0.5402037581075925,0.4597962418924074,0.15124311331552842,0.631673540633346,0.2170940433040824,0.09581109309423884,0.16074942293017933,0.06958385158336514,0.06495375333842045,0.6930420354826402,0.0696299074780618,0.5210707268218238,0.5599454502098435,2786351.28517563,7525.2535857761895
079,188,Opañel,15,44.53404277680322,19382,0.5453614952017336,0.45463850479826645,0.11959608915488597,0.6741374419564544,0.20626646888865957,0.22805052110205346,0.3518239603756062,0.04562585388504798,0.03530195542255701,0.30001678877308846,0.14839520689299351,0.4668539056856878,0.5481579764730162,623385.21377864,31091.52987847803
079,189,Orcasitas,18,43.205798465896706,22945,0.5280944127260842,0.4719055872739159,0.16584042275005448,0.6438034212246677,0.19036661582044015,0.09601772499455218,0.1565009675310525,0.04247050337764219,0.0280614164305949,0.2484766136413162,0.1679478622793637,0.48368158640226633,0.5778796426236652,1314235.60496159,17458.817820318145
079,190,Orcasur,8,41.77904316375925,10949,0.5167696136633483,0.4832303863366518,0.1510607270070326,0.6863594300849393,0.16257959631016533,0.16859870307790667,0.249060644807745,0.03824212256827107,0.02384826924833318,0.17556054434194904,0.24707340396383232,0.4146549365238834,0.5496564343775687,1423084.54903837,7693.850662210224
079,191,Pacífico,26,47.94915757023772,32390,0.555636338376042,0.444363661623958,0.10783322630441494,0.6142606668724915,0.27789696820006177,0.08759139240506329,0.14908391787588762,0.06276927138005557,0.05596816918802099,0.6202193701759803,0.08479610064834826,0.4806471904908923,0.525667977770917,813312.522000528,39824.78951674
079,192,Palma Universidad,21,43.41978821455755,24963,0.5067559387894084,0.4932440612105917,0.07267023194327604,0.7690491727757081,0.15827262748868326,0.22420665785362334,0.320834138525017,0.05552357489083844,0.05003315707246725,0.6158091495413212,0.11446377038016264,0.5594857629291351,0.6318736049353043,565368.189134308,44153.52770063586
079,200,Pavones,18,46.57692672232529,16170,0.5463193630179344,0.45368063698206557,0.12449698206555349,0.6243087940630798,0.25121215831787264,0.1361721830550402,0.23102976499690786,0.04093158936301793,0.028569332096474952,0.30396204700061846,0.15712026592455164,0.44785465677179964,0.5316337600494744,1024383.32264658,15785.106651505663
079,203,Peña Prieta,12,41.46887861414606,17390,0.5289954514088557,0.4710045485911444,0.13427857389304199,0.7176537147786083,0.14805972397929845,0.2864358711903393,0.4277857619321449,0.03690858539390454,0.026178792409430707,0.266993381253594,0.17673836687751582,0.4798994882116159,0.5828802012650949,392468.39832873,44309.299994732835
079,204,Peñagrande,19,46.52209260573317,24803,0.5378758940450752,0.4621241059549248,0.12961180905535621,0.6089478611458291,0.2614131637301939,0.07938241341773172,0.14039799217836552,0.05829397653509657,0.04998109906059751,0.49412337217272106,0.10088545740434625,0.47785355803733415,0.5304575777123735,1441133.12327306,17210.762558609535
079,205,Pilar,38,48.82935047260375,40626,0.5393345099197558,0.4606654900802442,0.10431561807709348,0.5798575025845517,0.315830967853099,0.09101839462413233,0.16046121695465956,0.05172257913651356,0.04392875498449269,0.5154373110815734,0.09633671294245065,0.45027892728794366,0.49934816619898587,2179910.82198329,18636.542188014064
079,209,Portazgo,15,46.07674121910112,17800,0.5292046123595505,0.4707953876404494,0.12848036516853933,0.6269097696629213,0.24460982584269664,0.12684812921348315,0.21291636516853935,0.033639915730337075,0.022795078651685393,0.21922260674157304,0.17912994943820226,0.43125247191011234,0.5261092752808989,1165705.1407606,15269.727633169607
079,210,Potosí,18,44.90337235927066,28903,0.5526718229941529,0.44732817700584715,0.15503194478081858,0.6068923156765734,0.23806612116389303,0.08265643012836037,0.14625193924506108,0.06054598138601529,0.05697496107670484,0.6799736394145937,0.07197837248728506,0.5120775940213819,0.551816769885479,1753252.04418538,16485.365065368744
079,211,Pozo de Tío Raimundo,7,43.6424133379694,7190,0.5197424339360223,0.48025756606397774,0.1392328511821975,0.6606395688456189,0.20014881780250346,0.12293650904033379,0.17982297635605007,0.030614311543810845,0.01948440890125174,0.1304157997218359,0.2368767037552156,0.40169095966620305,0.5261681223922114,462894.831224422,15532.68586080652
079,212,Pozuelo - Estación,5,39.16185227571116,9140,0.5245171225382933,0.47548287746170675,0.19627560175054706,0.6746146061269147,0.12911816192560174,0.07210763676148797,0.12362067833698032,0.09909399343544859,0.09215286652078775,0.6837613238512035,0.0638745842450766,0.5698112363238512,0.6090778118161926,5393874.59839859,1694.5147376458497
079,215,Prosperidad,42,46.05942885033679,57008,0.5517160644120124,0.4482839355879876,0.11829651101599775,0.6358928448638788,0.2458010489755824,0.1047604283609318,0.17907531925343811,0.06049258349705305,0.053640301361212464,0.625528392506315,0.09792383174291326,0.5058645137524558,0.5610422396856581,1798629.53157006,31695.242961031876
079,216,Puerta Bonita,11,42.34722600279385,15033,0.5334074635801237,0.4665925364198763,0.1347052551054347,0.6922038980908668,0.17307841415552452,0.2936277722344176,0.4436150003326016,0.03813347967804164,0.02666660014634471,0.2323282644848001,0.16496044701656357,0.45767430985165963,0.5487201689616178,774271.573195315,19415.668249269213
079,218,Puerta del Ángel,15,44.55602541565,17623,0.5378739034216649,0.46212609657833514,0.11745660784202464,0.681029784940135,0.20150246836520455,0.2032076207229189,0.3135218577994666,0.052316319582363956,0.04009599954604778,0.3479319014923679,0.16055269817851672,0.47461436758781145,0.5652556318447484,559310.819412157,31508.419627072482
079,219,Quinta de los Molinos,7,46.085833232353835,9903,0.5288151671210745,0.4711848328789256,0.11106268807432092,0.6679712511360194,0.22095488235888114,0.0791678784206806,0.13440517015045947,0.0848362011511663,0.07463941229930324,0.5640350701807533,0.09919062910229223,0.4799379682924367,0.5323890942138746,1881976.14780142,5262.0220567455
079,220,Rafael Alberti,17,41.844930117352384,21559,0.5239981075189016,0.47600189248109837,0.14951001901757968,0.6868631105338837,0.16364486757270744,0.17138826476181643,0.27237165452943085,0.04214901433276126,0.02987584303539125,0.2584364348995779,0.15994149543114244,0.5069298854306785,0.5982031170276915,1271018.7357751,16961.984424920982
079,223,Reina Victoria,27,43.483468564873974,34436,0.5461759292600767,0.4538240707399233,0.11740965849692182,0.6889822308049715,0.19359942211638984,0.2059187565338599,0.325997011848066,0.05621775177140202,0.04906134568474852,0.47284376234173536,0.11683045940295039,0.5096550121965385,0.5777618916250435,1195965.62764196,28793.469648367867
079,224,Rejas,12,39.319039814253046,21427,0.5129038689503898,0.4870961310496103,0.18560990805992442,0.6970330564241378,0.11737853175899567,0.16301739394222242,0.2493924907826574,0.05951909740047604,0.04850408829980865,0.5496873337378074,0.09668437952116488,0.5967917860643114,0.6599375274186774,5007776.54435092,4278.74522959116
079,232,San Andrés,21,42.359747616997964,25556,0.5290367858819847,0.47096321411801534,0.15179156362498042,0.6677464744091407,0.18047910862419783,0.25776182892471433,0.38840564251056503,0.032682567694474876,0.019844056190327124,0.17805365471904838,0.20861964313664108,0.4434872945687901,0.5604388910627641,591335.584169784,43217.42287144752
079,234,San Cristóbal,12,37.65158586154623,19790,0.5069629813036887,0.4930370186963113,0.19156814047498735,0.701321930267812,0.10713383527033857,0.3210223294593229,0.4963259676604346,0.03139896412329459,0.019298655886811518,0.15333417887822132,0.24201826174835775,0.44220621526023246,0.581287054067711,5931911.45649514,3336.1927508764416
079,235,San Diego,18,40.351890963923125,26693,0.520299872625782,0.47970012737421797,0.1494739632113288,0.7104586108717642,0.14006826134192485,0.2824948788071779,0.41553586333495673,0.03460380624133668,0.023893046866219608,0.21976131570074553,0.2024702169108006,0.45768688045555017,0.5742277863110179,706377.036332599,37788.601026140306
079,236,San Fermín,14,40.798100844753144,21308,0.5228582785808148,0.47714172141918526,0.16181518678430637,0.6868730148301108,0.15132479350478692,0.1937215505913272,0.29852134409611414,0.04609795382016144,0.03313855828796696,0.24265114041674488,0.18421693260747138,0.46758945935798757,0.5724423033602403,1471903.19073185,14476.495556345237
079,238,San Isidro,14,43.26409140499656,17452,0.5253376919550767,0.4746623080449232,0.12789573687829475,0.6881048418519368,0.1839974272289709,0.202032162502865,0.31033364657345863,0.04170842310336924,0.030744688287875313,0.3061713041485217,0.2130723412789365,0.4515037703415081,0.5725216135686454,1179259.9280931,14799.11220948585
079,243,Sanchinarro,19,32.951473427329674,49009,0.5079262564018854,0.4920737435981146,0.28886487379869,0.657634497745312,0.05349444999897978,0.09588602297537187,0.156580585198637,0.07181605215368606,0.06485933604031913,0.7308019322981493,0.06347974861760085,0.6934403640147728,0.7400157440470116,4981654.67752897,9837.895874450644
079,244,Santa Eugenia,18,45.666961291257714,24147,0.5213131734791071,0.4786868265208929,0.11703314283347828,0.6542895514970805,0.22868399387087424,0.10183609972253282,0.14606213608315732,0.055665329026380085,0.04347354536795461,0.3698076282768046,0.13682478154636188,0.4795537665134385,0.5556549385016772,2065583.31952417,11690.160242755315
079,248,Segovia,18,44.78436312199725,23312,0.5032894131777625,0.49671058682223745,0.07593279855868222,0.747726561427591,0.17634561170212765,0.19651868136582015,0.27566407000686344,0.05335671328071379,0.04703345058339053,0.6033543025051475,0.13499734471516817,0.5297774708304736,0.6125976707275222,802151.395978785,29061.845577859654
079,249,Segre,26,44.41320411795821,37810,0.548313292779688,0.45168670722031207,0.14444095212906638,0.6288221872520496,0.22674688442211055,0.09127194393017721,0.16048966675482676,0.06333044432689765,0.0604424332187252,0.70488014281936,0.06131654324252843,0.5218984845279027,0.5560876567045755,2838705.14871201,13319.45306723924
079,252,Silvano,25,44.58807624792445,38544,0.5266462095267745,0.47335379047322534,0.1410638205687007,0.6423015748235782,0.21663854036944794,0.09876615815691157,0.15650165265670404,0.07508041977999169,0.06594177303860524,0.5592592777085927,0.08855307700290577,0.4954197306973848,0.543387154939809,4974412.91238621,7748.452064368451
079,253,Simancas,22,42.57154551608122,24967,0.530420987703769,0.469579012296231,0.1436631793968038,0.6939973525053069,0.16233637601634157,0.1907285056274282,0.30855662274201945,0.044099527376136496,0.03238464372972324,0.32818877718588535,0.14922352305042658,0.5097350422557776,0.5957035687106982,2273477.38263619,10981.855456617624
079,260,Valdeacederas,18,41.414123376078166,26202,0.5329727883367682,0.46702721166323186,0.12790298450499962,0.7284970116784978,0.14362062437981835,0.22952495611022058,0.34776312113579116,0.046069113044805744,0.03586418212350202,0.38638755056865887,0.13151901381573927,0.5451465498816884,0.6277335317914663,1164622.02938504,22498.286430178163
079,261,Valdebernardo,9,42.03750981210856,16286,0.524060309468255,0.47593969053174506,0.11825839985263417,0.7587427360923493,0.1229746285152892,0.07355060174382906,0.13841436202873633,0.09899339923860985,0.07830885423062753,0.4213996991280855,0.15339910966474274,0.5117685926562692,0.6048410229645094,1452762.18836559,11210.368861762805
079,265,Valderribas,12,35.13751184821496,26274,0.5030485575093248,0.4969514424906752,0.2555479827966811,0.6866498782065921,0.05779888102306463,0.07700510771104514,0.11670644363248839,0.06074540610489457,0.04757871279591992,0.5005616312704575,0.1119172946639263,0.6693989266955926,0.7464403554845095,15960049.3016006,1646.2355161625371
079,266,Valdezarza,35,46.213373462797996,43667,0.5434072778070397,0.4565927221929604,0.12430695261868231,0.6169193074862024,0.25876929031076096,0.10481444111113657,0.17861122815856367,0.07241947237043993,0.06381010602972496,0.5330274807062542,0.10282241967618569,0.471281535255456,0.5253661025488355,15590900.9030483,2800.8003047124957
079,267,Valle Inclán,10,48.22532116206763,10292,0.54197835211815,0.45802164788185,0.12271374854255733,0.5906645355616013,0.2866385153517295,0.12283004275165177,0.1977106490478041,0.04009223668869025,0.03002299844539448,0.2856249028371551,0.12795193354061407,0.4437259716284493,0.5091725806451612,354613.097545823,29023.180675581425
079,270,Vandel,17,44.09840986345016,21970,0.5244392171142467,0.4755607828857533,0.11573812926718252,0.7061069913518435,0.17816582612653617,0.05125400546199363,0.09485659080564406,0.09558274920345926,0.08113407828857533,0.4812772826581702,0.12133882567137004,0.49867872098315885,0.5697126718252162,2603570.20247325,8438.41275304568
079,271,Vicente Muzas,16,44.305588614460746,20649,0.5376941837377113,0.4623058162622887,0.15458463363843286,0.6224496537362585,0.2229691316770788,0.10271006828417842,0.16238452709574314,0.07318275461281418,0.06645883093612281,0.6546891810741441,0.08900107995544579,0.5011065620611167,0.5501534650588406,1824363.08558192,11318.470628566547
079,272,Vicálvaro - Artilleros,16,45.434760051915035,18877,0.5274629390263283,0.47253706097367165,0.13439213328389046,0.6297751496530168,0.235844943582137,0.1909319383376596,0.27838356200667475,0.03581220532923664,0.02474147375112571,0.22937196588440958,0.15849036393494728,0.4573213593261641,0.5421980240504317,1583624.81016589,11920.121406801256
079,273,Vicálvaro - Villablanca,11,43.50453481421049,13483,0.5186441222279908,0.48135587777200917,0.14009842764963287,0.6649019654379589,0.19498922346658754,0.19483740265519545,0.26758503300452424,0.04249824964770452,0.02879345842913298,0.22650701624267594,0.1663326188533709,0.47700700140918195,0.5715151672476452,16274391.9076827,828.4794956692078
079,274,Villa Vallecas,21,42.98865644563502,27251,0.5272853106308025,0.47271468936919747,0.14398888848115665,0.6669481156654802,0.1890670177241202,0.17638222817511284,0.2725062566511321,0.03625546952405416,0.02252689075630252,0.20426955341088401,0.1695171333162086,0.47627819529558546,0.573217283769403,749354.196515063,36365.98036914072
079,276,Villaamil,17,42.34481010910534,25205,0.5509934576472922,0.4490065423527078,0.12296170204324539,0.7109213370363023,0.16611633009323545,0.23571138266217018,0.3711141638563777,0.04841939694505059,0.040181297361634595,0.40025016068240427,0.1250960960126959,0.5250813211664352,0.5998863558817695,605024.867902507,41659.44465618479
079,281,Vinateros - Torito,34,49.3182658587849,30450,0.5557003875205254,0.4442996124794745,0.10933562233169129,0.5918810476190477,0.29878801970443347,0.11776079802955665,0.20923509031198687,0.043129169129720854,0.033074154351395726,0.36984046633825945,0.1262423185550082,0.4421018193760263,0.5068519835796388,1062141.46121306,28668.497664353854
079,282,Virgen de Begoña,9,45.59162018281152,9518,0.5532586047488968,0.4467413952511032,0.11662353435595713,0.6538149296070603,0.22955921412061356,0.18500909855011557,0.30047789451565454,0.04999305526371087,0.03821279680605169,0.3534278104643833,0.14443201302794703,0.4566318974574491,0.5342503887371297,1334968.58229866,7129.755805646839
079,283,Virgen del Cortijo,7,40.067529362035906,11474,0.5227512724420429,0.4772487275579571,0.1807511678577654,0.6559407791528673,0.16330805298936726,0.10553097437685201,0.18947025448840857,0.06827021091162629,0.05387125675440125,0.573366323862646,0.10733872232874324,0.5624190256231479,0.6305153651734356,1501542.70431227,7641.474309753496
079,285,Vista Alegre,28,45.25832212689277,37181,0.542093343374304,0.4579066566256959,0.12258892982975177,0.6449470939458326,0.2324488717355639,0.21716939027998172,0.3367809876011942,0.03988127000349641,0.02920345875581614,0.2884226083214545,0.15513883435087814,0.4427520265727119,0.525038428229472,1399447.0402304,26568.35087798582
079,286,Zofío,21,42.11509674951592,31503,0.531108630924039,0.468891369075961,0.13868493794241818,0.6925982192172174,0.16872069644160873,0.3130509443545059,0.4377145954353554,0.0355377741802368,0.024685960067295176,0.1985947782750849,0.17766065454083738,0.444848852490239,0.5405693457765928,1871142.79454335,16836.23510288442
080,155,Majadahonda,34,42.195559484983576,51144,0.529801294384483,0.47019870561551697,0.1602949632410449,0.6475254516658846,0.1921909099796653,0.12445660683560145,0.21183967034256215,0.0759533943375567,0.06703037893007978,0.5570257410448929,0.08802467542624746,0.5018790747692788,0.5505072950883779,30837795.9886296,1658.4842839889607
080,268,Valle de la Oliva,11,37.27413303533216,21029,0.5165290123163251,0.48347098768367486,0.23281369537305627,0.6471992724333063,0.11996799182081887,0.06704957439726092,0.13619608635693567,0.09144166151505065,0.08446876218555328,0.674884473821865,0.06996634171857911,0.5693488991392839,0.6123139378952874,7653177.00345841,2747.747764163453
082,157,Manzanares El Real,4,40.07891376992302,9223,0.49244496367776214,0.5075550363222379,0.18855786620405507,0.6856644584191696,0.12577767537677548,0.10972041635042828,0.15158206657269868,0.05560151794426975,0.040256673533557406,0.45530998590480315,0.1173969207416242,0.5734292854819473,0.6495206548845278,167919762.549903,54.92504193637765
083,166,Meco,5,37.31645621657754,14960,0.494181878342246,0.505818121657754,0.19968073529411767,0.7137634090909091,0.08657272727272729,0.12748612967914438,0.15327041443850267,0.05829875,0.040885929144385026,0.33855933823529416,0.11668188502673796,0.6034357620320855,0.6825503275401069,123832480.140163,120.80836936373346
084,168,Mejorada del Campo,11,39.70814745490643,23673,0.5031078655007815,0.4968921344992185,0.1731593587631479,0.6948403962319942,0.13200735436995734,0.14159943817851559,0.15776411101254595,0.03885163688590377,0.02372264605246483,0.213697528830313,0.15040132640560977,0.5421910953406835,0.6371005491488193,76676559.2772007,308.73842310030494
085,254,Soto del Real,3,41.52641203703704,6588,0.4869151183970856,0.5130848816029144,0.16438345476624167,0.6886961900425016,0.14692035519125682,0.16756132361870066,0.22071322100789315,0.04982928051001822,0.035518336369156044,0.3778902701882211,0.13385933515482695,0.5252885701275045,0.6060586672738312,228083251.711091,28.884190095399475
086,078,El Molar,3,38.92308401934444,9305,0.4924231703385276,0.5075768296614723,0.18776744760881248,0.691259387426115,0.12100727565824826,0.23806093498119293,0.2828221816227835,0.0446489629231596,0.02987301450832885,0.2980183019881784,0.13400703922622248,0.5387872111767866,0.6222661257388501,173193380.798198,53.72607173043194
087,049,Cercedilla,2,44.17393542074364,4599,0.501853228962818,0.49814677103718197,0.13264546640574038,0.6753724722765818,0.19198206131767775,0.13068375733855186,0.16219230267449444,0.062435616438356156,0.04786353555120678,0.3466618395303327,0.12840521852576647,0.49121963470319635,0.5633578604044358,87516365.4692982,52.55017133467894
088,033,Buitrago de Lozoya,1,49.6938,356,0.486,0.514,0.0843,0.6657,0.25,0.06180000000000001,0.1096,0.0368,0.0276,0.3405,0.10490000000000001,0.4448,0.4969,519448373.768941,0.6853424093273888
089,112,Humanes de Madrid,3,39.60776499250375,5336,0.49791398050974517,0.5020860194902549,0.18518504497751123,0.6836798350824588,0.1311610944527736,0.06052878560719639,0.0920085832083958,0.05851293103448276,0.042633920539730134,0.2853076461769115,0.11811248125937031,0.5673935157421289,0.6426509370314843,50877048.9574066,104.88029689904397
090,179,Moralzarzal,5,40.14739004927558,13597,0.5012810105170259,0.4987189894829742,0.18798384937853937,0.679096793410311,0.13290094873869235,0.09274886371993823,0.12790040450099285,0.07246871368684268,0.05607872324777524,0.4620269250569979,0.10796120467750239,0.5562133558873281,0.6233776494815032,43647370.4711136,311.5193390401072
091,180,Morata de Tajuña,4,41.784022293879616,7908,0.49405986342943853,0.5059401365705615,0.17047075113808802,0.657577870510875,0.17195137835103694,0.14759705361659078,0.17133609003540717,0.03388705108750632,0.02167149721800708,0.21197153515427414,0.17469337379868485,0.4810819802731411,0.5828661608497725,45538641.2539163,173.6547200849985
