anyo,mun_dest,receptor,Andalucía,Aragón,"Asturias, Principado de","Balears, Illes",Canarias,Cantabria,Castilla - La Mancha,Castilla y León,Cataluña,Ceuta,Comunitat Valenciana,Extremadura,Galicia,"Madrid, Comunidad de",Melilla,"Murcia, Región de","Navarra, Comunidad Foral de",País Vasco,"Rioja, La",comercio,hosteleria,turismo,cluster
2021,Villalbilla,3097,1946,329,57,0,39,0,4960,766,522,0,1132,329,119,0,0,981,30,593,0,2,3,2,3
2021,Villamanta,793,639,0,0,0,0,0,5594,262,34,0,333,279,0,0,0,0,0,0,0,4,3,3,3
2021,Villanueva de Perales,605,141,0,0,0,0,0,611,269,0,0,142,0,53,0,0,0,0,0,0,3,3,3,3
2021,Villanueva de la Cañada,16488,7341,844,1212,542,866,502,4878,4421,1400,0,2982,1993,2257,0,30,755,232,1220,207,2,3,3,3
2021,Villanueva del Pardillo,5133,2872,198,439,132,369,117,1999,1636,584,0,1340,838,969,0,0,203,0,494,0,2.5,3,3,3
2021,Villar del Olmo,851,123,0,0,0,0,34,1923,0,0,0,40,0,0,0,0,0,0,0,0,5,2.5,5,3
2021,Villarejo de Salvanés,2563,930,0,105,0,0,0,25794,475,195,0,1771,0,199,0,0,193,0,78,0,3,2.5,3,3
2021,Villaviciosa de Odón,16914,8676,742,1809,534,821,799,8302,5595,1612,0,4781,1505,2613,0,0,1099,334,1760,186,3,3,4,3
2021,Zarzalejo,261,0,0,0,0,0,0,37,1105,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3
2021,"Álamo, El",235,504,0,0,0,0,0,5729,281,67,0,364,252,46,0,0,0,0,0,0,3,2.5,3,3
2022,Ajalvir,2216,1594,162,0,0,33,84,3381,568,346,0,722,125,235,0,0,234,0,356,0,4,3,3,3
2022,Alcalá de Henares,83949,40124,10776,5960,3099,4980,4513,214731,30630,24887,65,32419,13061,11644,0,167,8240,3738,9754,2607,3,3,3,1
2022,Alcobendas,66384,29883,4899,6371,3457,4918,4346,37355,24875,16612,0,21668,7225,10070,0,157,4885,2323,11948,1540,3,3,2,4
2022,Alcorcón,32268,34950,5239,5669,3589,4381,3360,88665,42918,12265,0,24963,21561,9797,0,33,5447,1775,6500,1328,4,3,5,1
2022,Aldea del Fresno,1288,610,34,0,0,0,0,8194,581,124,0,452,338,30,0,0,0,79,74,0,2,2,3,3
2022,Algete,8336,3786,589,831,516,455,489,16241,2930,2079,0,2577,864,852,0,0,634,224,1239,320,2.5,3,2.5,3
2022,Alpedrete,1896,2215,327,506,67,37,194,1407,4707,497,0,1524,374,1172,0,0,174,0,413,0,3,3,1,3
2022,Ambite,180,223,0,0,0,0,0,6060,144,71,0,150,0,0,0,0,0,0,0,0,2,4,3,3
2022,Aranjuez,22022,19051,2065,1798,1055,1271,1139,200708,6856,5598,0,13593,3570,3151,0,0,3581,1023,2915,535,3,3,2.5,1
2022,Arganda del Rey,22138,9468,1301,1445,838,1222,1145,21971,6886,3720,0,12803,1972,2528,0,0,2965,733,2156,464,3,3,2,4
2022,Arroyomolinos,6655,5591,612,410,336,357,150,16904,4169,1943,0,3233,5027,1227,1662,0,689,237,912,0,2,3.5,3,3
2022,Becerril de la Sierra,1012,1418,239,304,0,71,180,1125,1695,671,0,1110,95,538,0,0,83,0,191,0,2,3,2,3
2022,"Berrueco, El",397,34,0,0,0,0,0,176,54,0,0,145,38,0,0,0,31,0,32,0,2,4,3,3
2022,Boadilla del Monte,28026,19489,2694,3958,1853,2173,3265,15991,13640,6139,0,13199,4590,7515,0,0,2591,1278,3266,395,3,3,1,4
2022,"Boalo, El",2412,1657,356,291,0,399,88,1860,1818,699,0,958,158,561,0,0,97,0,643,0,2,3,3,3
2022,Braojos,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3
2022,Brunete,8096,4363,553,798,356,202,540,4524,4519,1254,0,2907,1424,1520,0,0,734,381,1065,0,4,3,3,3
2022,Buitrago del Lozoya,2117,995,73,0,0,0,67,2206,2452,330,0,582,0,117,0,0,36,0,799,0,3,3,3,3
2022,Bustarviejo,2285,738,37,0,48,74,0,1578,506,165,0,312,34,173,0,0,0,0,72,0,3,4,1,3
2022,"Cabrera, La",4329,1444,279,223,0,0,849,3595,1447,477,0,555,332,262,0,0,170,0,2319,31,3,3,3,3
2022,Cadalso de los Vidrios,279,218,0,0,0,0,0,1696,3156,31,0,177,0,0,0,0,0,0,0,0,4,3.5,3,3
2022,Camarma de Esteruelas,1674,883,127,0,0,0,0,14724,428,435,0,690,0,335,0,0,0,0,227,0,1.5,1,1,3
2022,Campo Real,1868,1098,86,31,0,75,0,2156,589,283,0,1160,222,246,0,0,31,31,80,0,3.5,4,4,3
2022,Carabaña,1295,109,0,0,0,0,0,1156,41,0,0,307,0,0,0,0,0,0,0,0,3,3,3,3
2022,Casarrubuelos,630,608,0,0,0,0,0,17336,199,0,0,419,162,37,0,0,0,0,0,0,3.5,3,3,3
2022,Cercedilla,1835,1839,385,489,77,191,386,2352,4403,1169,0,1648,123,725,0,47,210,82,493,0,3,3,4,3
2022,Chinchón,2526,2512,379,323,102,38,76,6499,1490,1011,0,2391,596,571,0,0,386,117,645,38,3,3,3,3
2022,Ciempozuelos,6805,11234,1022,1523,709,724,886,43462,4413,2521,0,7777,2201,2549,0,0,1842,273,1928,148,3,2,3,4
2022,Cobeña,635,1025,0,243,76,100,0,3259,1134,733,0,981,140,152,0,0,0,33,289,110,3,3,3,3
2022,Collado Mediano,2321,2019,245,455,76,35,113,1326,4106,502,0,1511,258,1042,0,0,178,0,359,0,3,3,3,3
2022,Collado Villalba,16377,14878,2215,4421,1730,1766,3146,12725,28496,4905,41,12395,4754,7990,0,34,2326,886,3525,402,3,3,3,4
2022,Colmenar Viejo,15245,11797,1699,2481,823,1635,1677,11533,11365,3593,0,7990,3175,4494,0,35,1895,743,2614,560,3,2,4.5,3
2022,Colmenar de Oreja,2626,1605,97,188,0,0,104,12119,505,491,0,1288,175,207,0,0,488,40,196,0,3,4,2,3
2022,Colmenar del Arroyo,37,0,0,0,0,0,0,44,35,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2022,Colmenarejo,2445,2427,235,368,125,120,382,1932,2112,747,0,1628,1062,682,0,0,226,32,480,112,3,3,2,3
2022,Coslada,22775,20990,2870,2497,1613,2987,1513,43244,15149,9940,0,14410,6475,6034,0,299,3202,1185,3853,700,4,4,3,4
2022,Cubas de la Sagra,2664,1248,68,106,0,0,32,27217,728,310,0,1014,514,238,0,0,253,0,142,0,3.5,2,4,3
2022,Daganzo de Arriba,3518,3317,419,342,0,34,87,8531,1966,809,0,1847,797,911,0,0,215,0,1714,31,4.5,3,3,3
2022,"Escorial, El",8099,4370,713,1157,367,281,749,3387,6385,2365,0,3218,891,1394,0,0,666,301,1592,0,3,3,4,3
2022,Fresno de Torote,340,0,0,0,0,0,0,1082,0,0,0,0,57,0,0,0,0,0,0,0,3,3,3,3
2022,Fuenlabrada,39936,31090,3829,4683,2636,3721,3421,102712,30754,9485,0,25682,21915,9440,0,36,5619,1295,5836,950,3,3,3,1
2022,Fuente el Saz de Jarama,467,781,36,0,0,0,0,21168,576,327,0,479,122,96,0,0,0,0,201,0,4,2,3,3
2022,Fuentidueña de Tajo,1688,554,0,0,0,30,0,10804,509,169,0,1382,0,105,0,0,365,0,71,0,3,2,3,3
2022,Galapagar,12661,3444,472,1040,205,339,441,1908,4810,909,0,2508,606,1292,0,0,771,154,750,127,3,3,3,3
2022,Garganta de los Montes,709,0,0,0,0,0,0,521,293,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2022,Gascones,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3
2022,Getafe,65960,66328,9444,8990,4149,5660,6308,139894,42582,21548,0,42317,24737,17651,0,137,11273,3191,12205,2440,3,3,2.5,1
2022,Griñón,2235,2471,409,182,173,115,232,16570,1930,638,0,1700,1255,701,0,0,442,46,153,0,3,2.5,4,3
2022,Guadalix de la Sierra,1617,918,143,41,0,42,65,1482,1696,237,0,622,158,146,0,0,0,0,156,0,3,3,3,3
2022,Guadarrama,7236,4818,687,1745,451,564,637,5041,23280,1623,0,4335,1205,3890,0,0,850,262,1058,67,2,3,3,3
2022,Horcajo de la Sierra-Aoslos,2397,750,0,0,0,0,132,905,2129,32,0,208,30,0,0,0,0,0,812,0,3,4.5,3,3
2022,Horcajuelo de la Sierra,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,4,3,3
2022,Hoyo de Manzanares,912,1449,189,370,136,459,323,1257,1462,463,0,1017,104,615,0,0,30,39,480,0,3,3,1,3
2022,Humanes de Madrid,4954,9642,2464,1511,1069,983,1495,35938,13364,3329,0,9233,6499,2536,0,0,1558,1015,3217,810,3,3,3,4
2022,Leganés,46341,38499,4601,5295,3167,4474,3646,118140,47036,12464,67,28108,27450,9605,0,31,6544,1867,6985,1158,4,4,4,1
2022,Loeches,4139,1522,0,115,32,30,55,5947,1168,797,0,1398,266,276,0,0,99,63,658,0,3,3,3,3
2022,Lozoya,223,94,0,0,0,0,0,340,218,62,0,98,0,0,0,0,0,0,0,0,4,4,3,3
2022,Lozoyuela-Navas-Sieteiglesias,1784,571,40,0,0,0,0,1290,1003,272,0,340,84,0,0,0,34,0,339,0,5,4.5,3,3
2022,Madrid,3678252,1262471,236338,214611,196900,277866,134533,1404442,1040867,921897,4549,853715,280225,429420,0,9523,198537,118202,392739,70211,4,4,4,2
2022,Majadahonda,32626,18244,2563,4358,2342,2410,2812,15519,16422,5702,0,12464,4360,6660,0,0,2979,1277,3973,760,3,3,4,4
2022,Manzanares el Real,2692,1274,280,177,31,41,51,1908,1652,561,0,1000,340,598,0,0,32,36,327,0,3,3,3,3
2022,Meco,3751,4044,1506,338,32,182,271,42933,1515,2317,0,2962,814,1259,0,0,443,1055,521,37,5,3.5,3,4
2022,Mejorada del Campo,4973,3156,531,503,147,178,276,8899,2622,1298,0,3206,875,832,0,0,947,281,353,0,3,3.5,1,3
2022,Miraflores de la Sierra,1495,853,153,108,0,181,63,1583,1244,539,0,870,62,277,0,0,93,45,264,0,2,3,3,3
2022,"Molar, El",3605,1625,299,207,75,87,220,7350,1992,3757,0,1416,415,893,0,0,261,34,984,0,3,3,3,3
2022,"Molinos, Los",760,803,41,203,0,0,101,996,1831,512,0,761,49,254,0,0,0,0,121,0,4,4,2,3
2022,Moraleja de Enmedio,2317,2873,284,335,0,31,235,12324,2991,639,0,2297,1740,796,0,0,519,164,578,0,3,4.5,3,3
2022,Moralzarzal,2739,2027,455,549,0,145,230,1663,2585,931,0,1581,346,788,0,0,152,40,377,31,3,3,2,3
2022,Morata de Tajuña,588,993,0,33,0,0,0,2709,573,305,0,928,98,77,0,0,0,0,134,0,2.5,3,3,3
2022,Móstoles,38181,25826,3680,3972,2288,3139,2002,103054,36266,8435,30,19672,19552,7506,0,0,4281,1277,3964,589,3,3,4,1
2022,Navacerrada,961,1041,105,83,0,0,43,1385,1217,398,0,792,173,411,0,0,31,0,167,0,4,4,4,3
2022,Navalagamella,1701,439,0,32,0,0,0,1219,1226,34,0,536,71,243,0,0,0,0,31,0,3,3,3,3
2022,Navalcarnero,10204,6383,665,899,497,666,496,37269,5416,2052,0,4678,4692,1806,0,0,934,428,1033,0,3,3,3,4
2022,Navarredonda y San Mamés,413,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2022,Navas del Rey,640,484,0,0,0,0,0,1813,1995,0,0,300,65,41,0,0,0,0,0,0,3,5,3,3
2022,Nuevo Baztán,1403,569,41,0,0,0,0,2539,165,315,0,756,66,41,0,0,0,30,129,0,3,3,2.5,3
2022,Paracuellos de Jarama,13083,6723,1101,1360,1570,1945,731,7655,4307,5181,0,4899,1020,2915,0,0,1437,1022,2375,213,3,3,3,3
2022,Parla,22248,15064,1796,2331,1486,1600,1258,84659,11878,4786,42,11125,7550,3845,0,121,2353,753,2620,473,3,3,3,4
2022,Patones,533,79,0,0,0,0,0,7268,78,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3
2022,Pedrezuela,727,496,0,0,0,0,0,1338,587,72,0,391,0,171,0,0,0,0,325,0,2,2.5,1,3
2022,Pelayos de la Presa,454,354,0,0,0,0,0,1062,3738,41,0,164,30,0,0,0,0,0,0,0,3,3,3,3
2022,Perales de Tajuña,2467,177,31,0,0,0,0,1641,42,256,0,1483,0,94,0,0,582,0,127,0,3,3.5,3,3
2022,Pezuela de las Torres,1996,49,0,0,0,0,0,11627,0,32,0,0,0,0,0,0,0,0,0,0,3,2,5,3
2022,Pinilla del Valle,372,108,0,0,0,0,0,347,146,0,0,72,0,0,0,0,0,0,40,0,3,3,3,3
2022,Pinto,24564,33743,3196,4920,1848,2274,3168,46115,15958,9482,0,21264,6679,8630,0,76,6086,1371,5399,974,3,3,3,4
2022,Piñuécar-Gandullas,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3
2022,Pozuelo de Alarcón,43656,23064,3588,4839,2650,2331,3250,21883,18746,9751,0,15804,5394,8191,0,0,3227,1519,5564,740,3,3,2,4
2022,Pozuelo del Rey,727,30,0,0,0,0,0,563,0,38,0,31,0,0,0,0,0,0,0,0,4,2,3,3
2022,Puebla de la Sierra,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2022,Puentes Viejas,1615,521,31,0,0,0,0,1280,1284,157,0,317,0,0,0,0,0,0,386,0,3,4,4,3
2022,Quijorna,1392,870,0,120,78,42,0,800,1746,291,0,461,91,255,0,0,0,0,67,0,1,3,3,3
2022,Rascafría,2665,154,0,0,0,0,0,517,2809,45,0,210,0,0,0,0,0,0,34,0,3,4,3.5,3
2022,Redueña,119,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2022,Ribatejada,1013,231,0,0,0,0,0,11203,0,0,0,46,0,0,0,0,0,0,0,0,4,1.5,5,3
2022,Rivas-Vaciamadrid,21775,17421,2646,3378,1433,1761,1839,23637,14418,5542,0,16589,5425,5461,0,0,3643,807,3878,481,3,3,3,4
2022,Robledo de Chavela,2732,1059,32,140,123,0,0,1833,14613,667,0,1135,75,355,0,0,74,0,104,0,5,2,4,3
2022,"Rozas de Madrid, Las",39605,29291,5008,8944,3528,3724,5349,20477,29321,11688,0,22059,6300,16716,0,38,5155,2072,7428,1138,3,3,2,4
2022,San Agustín del Guadalix,4570,2621,393,354,78,213,244,4050,2613,1072,0,2171,616,1198,0,0,619,81,1575,0,3,3,3,3
2022,San Fernando de Henares,30222,14172,2848,1736,1253,1790,1235,38501,8261,8694,0,9803,3475,5087,0,0,2612,1290,3039,474,3,3,1.5,4
2022,San Lorenzo de El Escorial,9741,6879,1198,1758,639,586,937,4705,9807,3922,0,5080,1463,2064,0,0,1207,526,2118,159,3,3,3,3
2022,San Martín de Valdeiglesias,3711,1621,192,391,0,180,63,4989,17627,582,0,1033,591,667,0,0,87,0,306,0,3,3,3.5,3
2022,San Martín de la Vega,4529,8648,892,1304,454,536,1095,12369,5482,1822,0,6789,2455,2261,0,0,1644,176,1863,161,3,3,3,3
2022,San Sebastián de los Reyes,39888,21327,3735,3834,1772,2934,3207,42146,22410,10983,34,15125,5531,6736,0,0,4533,1543,7797,916,3,3,3,4
2022,Santa María de la Alameda,827,176,0,0,0,0,0,534,7564,47,0,143,32,0,0,0,0,0,0,0,4,4,3,3
2022,Santorcaz,944,32,0,0,0,0,0,9841,0,108,0,102,0,35,0,0,0,0,0,0,3,3,3,3
2022,"Serna del Monte, La",32,0,0,0,0,0,0,51,37,0,0,0,0,0,0,0,0,0,0,0,3,3.5,2,3
2022,Sevilla la Nueva,514,832,0,149,0,0,0,2214,1200,70,0,572,202,212,0,0,0,0,0,0,4,2,3,3
2022,Somosierra,193,0,0,0,0,0,0,31,90,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,3,3
2022,Soto del Real,2897,2197,859,416,120,225,124,2193,2470,1290,0,1438,505,803,0,0,241,180,669,150,3,2,4,3
2022,Talamanca de Jarama,1796,780,0,32,0,0,0,22178,594,196,0,460,121,34,0,0,0,0,246,0,3,3,3,3
2022,Tielmes,652,209,0,0,0,37,0,1190,293,0,0,337,0,0,0,0,0,0,0,0,4,3,1,3
2022,Torrejón de Ardoz,28892,25364,4439,2944,2158,3252,2381,75295,17444,11478,0,17389,8043,6464,0,0,4578,1339,5286,950,3,3,3,4
2022,Torrejón de Velasco,4047,2241,274,336,64,0,44,30763,1249,614,0,1745,1049,479,0,0,442,0,159,0,3,2.5,3,3
2022,Torrejón de la Calzada,1352,2325,261,374,61,103,0,16644,1479,792,0,1863,1190,602,0,0,326,0,405,0,3,3,3,3
2022,Torrelaguna,1502,304,77,0,0,0,0,10152,463,93,0,0,0,0,0,0,0,0,40,0,2,3,3,3
2022,Torrelodones,8502,4286,926,1466,452,501,628,2667,5887,1590,0,3289,847,2102,0,0,763,243,1556,133,3,3,5,3
2022,Torres de la Alameda,5262,912,81,63,0,0,0,3951,786,313,0,1247,82,403,0,0,73,0,113,0,2.5,3.5,3,3
2022,Tres Cantos,19903,9719,1824,1859,551,993,1515,8509,9137,3301,0,6388,2384,3595,0,0,1542,442,2375,387,3,3,3,3
2022,Valdelaguna,140,0,0,0,0,0,0,104,40,0,0,0,0,0,0,0,0,0,0,0,3.5,3,1,3
2022,Valdemanco,775,71,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3
2022,Valdemaqueda,501,67,0,0,0,0,0,323,4400,0,0,92,0,0,0,0,0,0,0,0,5,5,3,3
2022,Valdemorillo,4287,2665,150,402,76,309,243,2404,2199,873,0,1629,543,667,0,0,266,33,408,40,4.5,2,2,3
2022,Valdemoro,38663,13461,1522,1379,437,688,343,42206,4466,1859,0,6426,2255,2250,0,66,2917,245,1415,289,2,3,4,4
2022,Valdeolmos-Alalpardo,853,116,0,0,0,0,0,6906,0,67,0,89,0,0,0,0,0,0,0,0,3,2,3,3
2022,Valdilecha,895,856,58,0,0,0,0,1756,459,74,0,364,87,0,0,0,0,0,47,0,3,5,3,3
2022,Velilla de San Antonio,2599,2079,588,250,31,241,167,4302,1692,1195,0,2354,724,915,0,0,1354,36,473,37,2,3,2,3
2022,"Vellón, El",1972,778,0,0,0,0,0,3483,994,339,0,665,0,400,0,0,0,0,537,0,3,2,3,3
2022,Venturada,960,367,0,81,0,0,32,1091,852,90,0,175,34,44,0,0,0,0,182,0,4,3.5,3,3
2022,Villa del Prado,2166,645,0,0,30,32,35,26466,871,153,0,586,334,108,0,0,36,0,34,0,3,3,3,3
2022,Villaconejos,224,277,0,0,0,0,0,2878,0,0,0,82,0,0,0,0,0,0,0,0,2,3,5,3
2022,Villalbilla,3074,1573,418,233,60,101,32,4879,1057,1320,0,1118,324,192,0,0,848,31,1151,0,2,3,2,3
2022,Villamanta,868,769,0,0,0,0,0,6095,514,101,0,598,588,49,0,0,0,0,0,0,4,3,3,3
2022,Villanueva de Perales,662,101,0,0,0,0,0,615,550,0,0,107,0,69,0,0,0,0,0,0,3,3,3,3
2022,Villanueva de la Cañada,15317,5820,736,1207,604,611,618,3972,4267,1463,0,2663,1377,1832,0,0,841,352,1264,148,2,3,3,3
2022,Villanueva del Pardillo,4175,2340,101,448,158,150,179,1506,1622,615,0,1082,643,824,0,0,235,151,460,0,2.5,3,3,3
2022,Villar del Olmo,1095,33,0,0,0,0,0,1481,0,31,0,0,0,0,0,0,0,0,0,0,5,2.5,5,3
2022,Villarejo de Salvanés,2569,759,0,35,0,0,0,16410,433,153,0,1483,32,398,0,0,328,0,30,0,3,2.5,3,3
2022,Villaviciosa de Odón,17498,5637,746,1117,558,758,380,5109,4107,1038,0,3691,1519,1655,0,0,937,453,1310,117,3,3,4,3
2022,Zarzalejo,338,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3
2022,"Álamo, El",321,693,36,108,0,0,0,6604,539,279,0,699,353,75,0,0,0,0,0,0,3,2.5,3,3
