mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target
2021-05,101,ALBANIA,28079,MADRID,66,079,66
2021-05,102,AUSTRIA,28079,MADRID,6122,079,6122
2021-05,103,BÉLGICA,28079,MADRID,4592,079,4592
2021-05,104,BULGARIA,28079,MADRID,419,079,419
2021-05,106,CHIPRE,28079,MADRID,38,079,38
2021-05,107,DINAMARCA,28079,MADRID,3234,079,3234
2021-05,109,FINLANDIA,28079,MADRID,145,079,145
2021-05,110,FRANCIA,28079,MADRID,35606,079,35606
2021-05,111,GRECIA,28079,MADRID,355,079,355
2021-05,112,HUNGRIA,28079,MADRID,185,079,185
2021-05,113,IRLANDA,28079,MADRID,645,079,645
2021-05,115,ITALIA,28079,MADRID,6195,079,6195
2021-05,116,LIECHTENSTEIN,28079,MADRID,282,079,282
2021-05,117,LUXEMBURGO,28079,MADRID,1667,079,1667
2021-05,118,MALTA,28079,MADRID,290,079,290
2021-05,120,NORUEGA,28079,MADRID,300,079,300
2021-05,121,PAÍSES BAJOS,28079,MADRID,18030,079,18030
2021-05,122,POLONIA,28079,MADRID,1560,079,1560
2021-05,123,PORTUGAL,28079,MADRID,4981,079,4981
2021-05,124,ANDORRA,28079,MADRID,316,079,316
2021-05,125,REINO UNIDO,28079,MADRID,5399,079,5399
2021-05,126,ALEMANIA,28079,MADRID,8824,079,8824
2021-05,128,RUMANIA,28079,MADRID,1435,079,1435
2021-05,131,SUECIA,28079,MADRID,2594,079,2594
2021-05,132,SUIZA,28079,MADRID,3356,079,3356
2021-05,135,UCRANIA,28079,MADRID,258,079,258
2021-05,136,LETONIA,28079,MADRID,95,079,95
2021-05,137,MOLDAVIA / MOLDAVA,28079,MADRID,41,079,41
2021-05,139,GEORGIA,28079,MADRID,68,079,68
2021-05,141,ESTONIA,28079,MADRID,165,079,165
2021-05,142,LITUANIA,28079,MADRID,168,079,168
2021-05,143,REPÚBLICA CHECA,28079,MADRID,361,079,361
2021-05,144,ESLOVAQUIA,28079,MADRID,89,079,89
2021-05,146,CROACIA,28079,MADRID,186,079,186
2021-05,147,ESLOVENIA,28079,MADRID,110,079,110
2021-05,154,RUSIA,28079,MADRID,544,079,544
2021-05,157,SERBIA,28079,MADRID,62,079,62
2021-05,174,GIBRALTAR,28079,MADRID,38,079,38
2021-05,202,ANGOLA,28079,MADRID,48,079,48
2021-05,203,ARGELIA,28079,MADRID,137,079,137
2021-05,208,CAMERUN,28079,MADRID,37,079,37
2021-05,211,COSTA DE MARFIL,28079,MADRID,35,079,35
2021-05,213,EGIPTO,28079,MADRID,257,079,257
2021-05,217,GHANA,28079,MADRID,49,079,49
2021-05,220,GUINEA ECUATORIAL,28079,MADRID,88,079,88
2021-05,221,KENIA,28079,MADRID,76,079,76
2021-05,227,MALI,28079,MADRID,38,079,38
2021-05,228,MARRUECOS,28079,MADRID,596,079,596
2021-05,230,MAURITANIA,28079,MADRID,43,079,43
2021-05,234,NIGERIA,28079,MADRID,95,079,95
2021-05,236,SUDAFRICA,28079,MADRID,32,079,32
2021-05,239,SENEGAL,28079,MADRID,164,079,164
2021-05,248,TÚNEZ,28079,MADRID,82,079,82
2021-05,301,CANADA,28079,MADRID,181,079,181
2021-05,302,EE.UU.,28079,MADRID,4928,079,4928
2021-05,303,MEXICO,28079,MADRID,3059,079,3059
2021-05,314,COSTA RICA,28079,MADRID,43,079,43
2021-05,317,EL SALVADOR,28079,MADRID,147,079,147
2021-05,319,GUATEMALA,28079,MADRID,228,079,228
2021-05,321,HONDURAS,28079,MADRID,152,079,152
2021-05,323,NICARAGUA,28079,MADRID,45,079,45
2021-05,324,PANAMA,28079,MADRID,110,079,110
2021-05,326,REPUBLICA DOMINICANA,28079,MADRID,301,079,301
2021-05,340,ARGENTINA,28079,MADRID,1176,079,1176
2021-05,341,BOLIVIA,28079,MADRID,77,079,77
2021-05,342,BRASIL,28079,MADRID,462,079,462
2021-05,343,COLOMBIA,28079,MADRID,839,079,839
2021-05,344,CHILE,28079,MADRID,411,079,411
2021-05,345,ECUADOR,28079,MADRID,326,079,326
2021-05,347,PARAGUAY,28079,MADRID,151,079,151
2021-05,348,PERU,28079,MADRID,987,079,987
2021-05,350,URUGUAY,28079,MADRID,202,079,202
2021-05,351,VENEZUELA,28079,MADRID,401,079,401
2021-05,402,ARABIA SAUDITA,28079,MADRID,363,079,363
2021-05,407,CHINA,28079,MADRID,2716,079,2716
2021-05,408,EMIRATOS ARABES UNIDOS,28079,MADRID,538,079,538
2021-05,409,FILIPINAS,28079,MADRID,353,079,353
2021-05,410,INDIA,28079,MADRID,328,079,328
2021-05,411,INDONESIA,28079,MADRID,53,079,53
2021-05,412,IRAQ,28079,MADRID,77,079,77
2021-05,413,IRAN,28079,MADRID,107,079,107
2021-05,414,ISRAEL,28079,MADRID,320,079,320
2021-05,415,JAPÓN,28079,MADRID,56,079,56
2021-05,416,JORDANIA,28079,MADRID,31,079,31
2021-05,418,KUWAIT,28079,MADRID,41,079,41
2021-05,420,LIBANO,28079,MADRID,66,079,66
2021-05,425,OMAN,28079,MADRID,51,079,51
2021-05,426,PAKISTAN,28079,MADRID,36,079,36
2021-05,427,QATAR,28079,MADRID,185,079,185
2021-05,430,REPUBLICA DE COREA - COREA DEL SUR,28079,MADRID,80,079,80
2021-05,432,SINGAPUR,28079,MADRID,34,079,34
2021-05,435,TAILANDIA,28079,MADRID,53,079,53
2021-05,436,TURQUIA,28079,MADRID,193,079,193
2021-05,437,VIETNAN,28079,MADRID,34,079,34
2021-05,443,KAZAJSTAN,28079,MADRID,33,079,33
2021-05,501,AUSTRALIA,28079,MADRID,53,079,53
2021-05,000,TOTAL,28080,MAJADAHONDA,2557,080,2557
2021-05,010,TOTAL EUROPA,28080,MAJADAHONDA,2348,080,2348
2021-05,011,TOTAL UNIÓN EUROPEA,28080,MAJADAHONDA,2213,080,2213
2021-05,030,TOTAL AMÉRICA,28080,MAJADAHONDA,146,080,146
2021-05,031,TOTAL AMÉRICA DEL NORTE,28080,MAJADAHONDA,118,080,118
2021-05,040,TOTAL ASIA,28080,MAJADAHONDA,51,080,51
2021-05,102,AUSTRIA,28080,MAJADAHONDA,300,080,300
2021-05,103,BÉLGICA,28080,MAJADAHONDA,201,080,201
2021-05,107,DINAMARCA,28080,MAJADAHONDA,207,080,207
2021-05,110,FRANCIA,28080,MAJADAHONDA,481,080,481
2021-05,115,ITALIA,28080,MAJADAHONDA,43,080,43
2021-05,117,LUXEMBURGO,28080,MAJADAHONDA,67,080,67
2021-05,121,PAÍSES BAJOS,28080,MAJADAHONDA,657,080,657
2021-05,123,PORTUGAL,28080,MAJADAHONDA,40,080,40
2021-05,125,REINO UNIDO,28080,MAJADAHONDA,83,080,83
2021-05,126,ALEMANIA,28080,MAJADAHONDA,138,080,138
2021-05,131,SUECIA,28080,MAJADAHONDA,54,080,54
2021-05,132,SUIZA,28080,MAJADAHONDA,31,080,31
2021-05,302,EE.UU.,28080,MAJADAHONDA,78,080,78
2021-05,407,CHINA,28080,MAJADAHONDA,30,080,30
2021-05,000,TOTAL,28082,MANZANARES EL REAL,149,082,149
2021-05,010,TOTAL EUROPA,28082,MANZANARES EL REAL,139,082,139
2021-05,011,TOTAL UNIÓN EUROPEA,28082,MANZANARES EL REAL,133,082,133
2021-05,110,FRANCIA,28082,MANZANARES EL REAL,58,082,58
2021-05,121,PAÍSES BAJOS,28082,MANZANARES EL REAL,38,082,38
2021-05,000,TOTAL,28083,MECO,249,083,249
2021-05,010,TOTAL EUROPA,28083,MECO,231,083,231
2021-05,011,TOTAL UNIÓN EUROPEA,28083,MECO,227,083,227
2021-05,110,FRANCIA,28083,MECO,47,083,47
2021-05,121,PAÍSES BAJOS,28083,MECO,40,083,40
2021-05,126,ALEMANIA,28083,MECO,39,083,39
2021-05,000,TOTAL,28084,MEJORADA DEL CAMPO,209,084,209
2021-05,010,TOTAL EUROPA,28084,MEJORADA DEL CAMPO,193,084,193
2021-05,011,TOTAL UNIÓN EUROPEA,28084,MEJORADA DEL CAMPO,185,084,185
2021-05,110,FRANCIA,28084,MEJORADA DEL CAMPO,39,084,39
2021-05,000,TOTAL,28085,MIRAFLORES DE LA SIERRA,108,085,108
2021-05,010,TOTAL EUROPA,28085,MIRAFLORES DE LA SIERRA,98,085,98
2021-05,011,TOTAL UNIÓN EUROPEA,28085,MIRAFLORES DE LA SIERRA,87,085,87
2021-05,121,PAÍSES BAJOS,28085,MIRAFLORES DE LA SIERRA,30,085,30
2021-05,000,TOTAL,28086,"MOLAR, EL",192,086,192
2021-05,010,TOTAL EUROPA,28086,"MOLAR, EL",187,086,187
2021-05,011,TOTAL UNIÓN EUROPEA,28086,"MOLAR, EL",183,086,183
2021-05,110,FRANCIA,28086,"MOLAR, EL",37,086,37
2021-05,121,PAÍSES BAJOS,28086,"MOLAR, EL",32,086,32
2021-05,126,ALEMANIA,28086,"MOLAR, EL",45,086,45
2021-05,000,TOTAL,28087,"MOLINOS, LOS",47,087,47
2021-05,010,TOTAL EUROPA,28087,"MOLINOS, LOS",46,087,46
2021-05,000,TOTAL,28089,MORALEJA DE ENMEDIO,191,089,191
2021-05,010,TOTAL EUROPA,28089,MORALEJA DE ENMEDIO,171,089,171
2021-05,011,TOTAL UNIÓN EUROPEA,28089,MORALEJA DE ENMEDIO,164,089,164
2021-05,110,FRANCIA,28089,MORALEJA DE ENMEDIO,63,089,63
2021-05,121,PAÍSES BAJOS,28089,MORALEJA DE ENMEDIO,41,089,41
2021-05,000,TOTAL,28090,MORALZARZAL,156,090,156
2021-05,010,TOTAL EUROPA,28090,MORALZARZAL,141,090,141
2021-05,011,TOTAL UNIÓN EUROPEA,28090,MORALZARZAL,134,090,134
2021-05,110,FRANCIA,28090,MORALZARZAL,58,090,58
2021-05,121,PAÍSES BAJOS,28090,MORALZARZAL,33,090,33
2021-05,000,TOTAL,28091,MORATA DE TAJUÑA,63,091,63
2021-05,010,TOTAL EUROPA,28091,MORATA DE TAJUÑA,55,091,55
2021-05,011,TOTAL UNIÓN EUROPEA,28091,MORATA DE TAJUÑA,52,091,52
2021-05,000,TOTAL,28092,MÓSTOLES,2455,092,2455
2021-05,010,TOTAL EUROPA,28092,MÓSTOLES,2228,092,2228
2021-05,011,TOTAL UNIÓN EUROPEA,28092,MÓSTOLES,2109,092,2109
2021-05,020,TOTAL ÁFRICA,28092,MÓSTOLES,138,092,138
2021-05,030,TOTAL AMÉRICA,28092,MÓSTOLES,59,092,59
2021-05,031,TOTAL AMÉRICA DEL NORTE,28092,MÓSTOLES,37,092,37
2021-05,040,TOTAL ASIA,28092,MÓSTOLES,30,092,30
2021-05,102,AUSTRIA,28092,MÓSTOLES,122,092,122
2021-05,103,BÉLGICA,28092,MÓSTOLES,57,092,57
2021-05,107,DINAMARCA,28092,MÓSTOLES,48,092,48
2021-05,110,FRANCIA,28092,MÓSTOLES,810,092,810
2021-05,115,ITALIA,28092,MÓSTOLES,38,092,38
2021-05,117,LUXEMBURGO,28092,MÓSTOLES,102,092,102
2021-05,121,PAÍSES BAJOS,28092,MÓSTOLES,519,092,519
2021-05,122,POLONIA,28092,MÓSTOLES,66,092,66
2021-05,123,PORTUGAL,28092,MÓSTOLES,70,092,70
2021-05,125,REINO UNIDO,28092,MÓSTOLES,78,092,78
2021-05,126,ALEMANIA,28092,MÓSTOLES,146,092,146
2021-05,128,RUMANIA,28092,MÓSTOLES,34,092,34
2021-05,131,SUECIA,28092,MÓSTOLES,82,092,82
2021-05,234,NIGERIA,28092,MÓSTOLES,77,092,77
2021-05,302,EE.UU.,28092,MÓSTOLES,32,092,32
2021-05,000,TOTAL,28093,NAVACERRADA,77,093,77
2021-05,010,TOTAL EUROPA,28093,NAVACERRADA,69,093,69
2021-05,011,TOTAL UNIÓN EUROPEA,28093,NAVACERRADA,64,093,64
2021-05,000,TOTAL,28095,NAVALAGAMELLA,153,095,153
2021-05,010,TOTAL EUROPA,28095,NAVALAGAMELLA,140,095,140
2021-05,011,TOTAL UNIÓN EUROPEA,28095,NAVALAGAMELLA,136,095,136
2021-05,110,FRANCIA,28095,NAVALAGAMELLA,42,095,42
2021-05,121,PAÍSES BAJOS,28095,NAVALAGAMELLA,51,095,51
2021-05,000,TOTAL,28096,NAVALCARNERO,650,096,650
2021-05,010,TOTAL EUROPA,28096,NAVALCARNERO,633,096,633
2021-05,011,TOTAL UNIÓN EUROPEA,28096,NAVALCARNERO,615,096,615
2021-05,102,AUSTRIA,28096,NAVALCARNERO,54,096,54
2021-05,103,BÉLGICA,28096,NAVALCARNERO,32,096,32
2021-05,110,FRANCIA,28096,NAVALCARNERO,204,096,204
2021-05,121,PAÍSES BAJOS,28096,NAVALCARNERO,176,096,176
2021-05,126,ALEMANIA,28096,NAVALCARNERO,40,096,40
2021-05,000,TOTAL,28097,NAVARREDONDA Y SAN MAMÉS,41,097,41
2021-05,010,TOTAL EUROPA,28097,NAVARREDONDA Y SAN MAMÉS,41,097,41
2021-05,011,TOTAL UNIÓN EUROPEA,28097,NAVARREDONDA Y SAN MAMÉS,38,097,38
2021-05,000,TOTAL,28100,NUEVO BAZTÁN,72,100,72
2021-05,010,TOTAL EUROPA,28100,NUEVO BAZTÁN,59,100,59
2021-05,011,TOTAL UNIÓN EUROPEA,28100,NUEVO BAZTÁN,57,100,57
2021-05,110,FRANCIA,28100,NUEVO BAZTÁN,32,100,32
2021-05,000,TOTAL,28104,PARACUELLOS DE JARAMA,901,104,901
2021-05,010,TOTAL EUROPA,28104,PARACUELLOS DE JARAMA,734,104,734
2021-05,011,TOTAL UNIÓN EUROPEA,28104,PARACUELLOS DE JARAMA,638,104,638
2021-05,030,TOTAL AMÉRICA,28104,PARACUELLOS DE JARAMA,143,104,143
2021-05,031,TOTAL AMÉRICA DEL NORTE,28104,PARACUELLOS DE JARAMA,77,104,77
2021-05,033,TOTAL SUDAMÉRICA,28104,PARACUELLOS DE JARAMA,65,104,65
2021-05,102,AUSTRIA,28104,PARACUELLOS DE JARAMA,51,104,51
2021-05,107,DINAMARCA,28104,PARACUELLOS DE JARAMA,30,104,30
2021-05,110,FRANCIA,28104,PARACUELLOS DE JARAMA,222,104,222
2021-05,115,ITALIA,28104,PARACUELLOS DE JARAMA,45,104,45
2021-05,121,PAÍSES BAJOS,28104,PARACUELLOS DE JARAMA,125,104,125
2021-05,123,PORTUGAL,28104,PARACUELLOS DE JARAMA,30,104,30
2021-05,125,REINO UNIDO,28104,PARACUELLOS DE JARAMA,79,104,79
2021-05,126,ALEMANIA,28104,PARACUELLOS DE JARAMA,64,104,64
2021-05,303,MEXICO,28104,PARACUELLOS DE JARAMA,41,104,41
2021-05,000,TOTAL,28106,PARLA,1468,106,1468
2021-05,010,TOTAL EUROPA,28106,PARLA,1044,106,1044
2021-05,011,TOTAL UNIÓN EUROPEA,28106,PARLA,991,106,991
2021-05,020,TOTAL ÁFRICA,28106,PARLA,103,106,103
2021-05,040,TOTAL ASIA,28106,PARLA,295,106,295
2021-05,102,AUSTRIA,28106,PARLA,43,106,43
2021-05,110,FRANCIA,28106,PARLA,312,106,312
2021-05,115,ITALIA,28106,PARLA,36,106,36
2021-05,117,LUXEMBURGO,28106,PARLA,35,106,35
2021-05,121,PAÍSES BAJOS,28106,PARLA,216,106,216
2021-05,122,POLONIA,28106,PARLA,52,106,52
2021-05,123,PORTUGAL,28106,PARLA,43,106,43
2021-05,125,REINO UNIDO,28106,PARLA,41,106,41
2021-05,126,ALEMANIA,28106,PARLA,87,106,87
2021-05,128,RUMANIA,28106,PARLA,50,106,50
2021-05,131,SUECIA,28106,PARLA,46,106,46
2021-05,228,MARRUECOS,28106,PARLA,35,106,35
2021-05,234,NIGERIA,28106,PARLA,55,106,55
2021-05,407,CHINA,28106,PARLA,288,106,288
2021-05,000,TOTAL,28107,PATONES,68,107,68
2021-05,010,TOTAL EUROPA,28107,PATONES,66,107,66
2021-05,011,TOTAL UNIÓN EUROPEA,28107,PATONES,66,107,66
2021-05,000,TOTAL,28108,PEDREZUELA,46,108,46
2021-05,010,TOTAL EUROPA,28108,PEDREZUELA,42,108,42
2021-05,011,TOTAL UNIÓN EUROPEA,28108,PEDREZUELA,39,108,39
2021-05,000,TOTAL,28110,PERALES DE TAJUÑA,155,110,155
2021-05,010,TOTAL EUROPA,28110,PERALES DE TAJUÑA,139,110,139
2021-05,011,TOTAL UNIÓN EUROPEA,28110,PERALES DE TAJUÑA,137,110,137
2021-05,000,TOTAL,28111,PEZUELA DE LAS TORRES,113,111,113
2021-05,010,TOTAL EUROPA,28111,PEZUELA DE LAS TORRES,113,111,113
2021-05,011,TOTAL UNIÓN EUROPEA,28111,PEZUELA DE LAS TORRES,109,111,109
2021-05,110,FRANCIA,28111,PEZUELA DE LAS TORRES,32,111,32
2021-05,121,PAÍSES BAJOS,28111,PEZUELA DE LAS TORRES,37,111,37
2021-05,000,TOTAL,28112,PINILLA DEL VALLE,50,112,50
2021-05,010,TOTAL EUROPA,28112,PINILLA DEL VALLE,50,112,50
2021-05,011,TOTAL UNIÓN EUROPEA,28112,PINILLA DEL VALLE,47,112,47
2021-05,000,TOTAL,28113,PINTO,1830,113,1830
2021-05,010,TOTAL EUROPA,28113,PINTO,1738,113,1738
2021-05,011,TOTAL UNIÓN EUROPEA,28113,PINTO,1695,113,1695
2021-05,030,TOTAL AMÉRICA,28113,PINTO,47,113,47
2021-05,040,TOTAL ASIA,28113,PINTO,35,113,35
2021-05,102,AUSTRIA,28113,PINTO,132,113,132
2021-05,103,BÉLGICA,28113,PINTO,70,113,70
2021-05,107,DINAMARCA,28113,PINTO,39,113,39
2021-05,110,FRANCIA,28113,PINTO,465,113,465
2021-05,115,ITALIA,28113,PINTO,72,113,72
2021-05,117,LUXEMBURGO,28113,PINTO,48,113,48
2021-05,121,PAÍSES BAJOS,28113,PINTO,327,113,327
2021-05,123,PORTUGAL,28113,PINTO,86,113,86
2021-05,125,REINO UNIDO,28113,PINTO,32,113,32
2021-05,126,ALEMANIA,28113,PINTO,193,113,193
2021-05,131,SUECIA,28113,PINTO,191,113,191
2021-05,000,TOTAL,28115,POZUELO DE ALARCÓN,3217,115,3217
2021-05,010,TOTAL EUROPA,28115,POZUELO DE ALARCÓN,2925,115,2925
2021-05,011,TOTAL UNIÓN EUROPEA,28115,POZUELO DE ALARCÓN,2720,115,2720
2021-05,030,TOTAL AMÉRICA,28115,POZUELO DE ALARCÓN,204,115,204
2021-05,031,TOTAL AMÉRICA DEL NORTE,28115,POZUELO DE ALARCÓN,193,115,193
2021-05,040,TOTAL ASIA,28115,POZUELO DE ALARCÓN,73,115,73
2021-05,102,AUSTRIA,28115,POZUELO DE ALARCÓN,362,115,362
2021-05,103,BÉLGICA,28115,POZUELO DE ALARCÓN,171,115,171
2021-05,107,DINAMARCA,28115,POZUELO DE ALARCÓN,204,115,204
2021-05,110,FRANCIA,28115,POZUELO DE ALARCÓN,623,115,623
2021-05,115,ITALIA,28115,POZUELO DE ALARCÓN,56,115,56
2021-05,117,LUXEMBURGO,28115,POZUELO DE ALARCÓN,62,115,62
2021-05,121,PAÍSES BAJOS,28115,POZUELO DE ALARCÓN,863,115,863
2021-05,123,PORTUGAL,28115,POZUELO DE ALARCÓN,88,115,88
2021-05,125,REINO UNIDO,28115,POZUELO DE ALARCÓN,130,115,130
2021-05,126,ALEMANIA,28115,POZUELO DE ALARCÓN,181,115,181
2021-05,131,SUECIA,28115,POZUELO DE ALARCÓN,68,115,68
2021-05,132,SUIZA,28115,POZUELO DE ALARCÓN,54,115,54
2021-05,302,EE.UU.,28115,POZUELO DE ALARCÓN,154,115,154
2021-05,407,CHINA,28115,POZUELO DE ALARCÓN,56,115,56
2021-05,000,TOTAL,28119,QUIJORNA,109,119,109
2021-05,010,TOTAL EUROPA,28119,QUIJORNA,108,119,108
2021-05,110,FRANCIA,28119,QUIJORNA,30,119,30
2021-05,000,TOTAL,28120,RASCAFRÍA,206,120,206
2021-05,010,TOTAL EUROPA,28120,RASCAFRÍA,199,120,199
2021-05,011,TOTAL UNIÓN EUROPEA,28120,RASCAFRÍA,192,120,192
2021-05,110,FRANCIA,28120,RASCAFRÍA,51,120,51
2021-05,121,PAÍSES BAJOS,28120,RASCAFRÍA,95,120,95
2021-05,000,TOTAL,28122,RIBATEJADA,32,122,32
2021-05,000,TOTAL,28123,RIVAS-VACIAMADRID,1804,123,1804
2021-05,010,TOTAL EUROPA,28123,RIVAS-VACIAMADRID,1662,123,1662
2021-05,011,TOTAL UNIÓN EUROPEA,28123,RIVAS-VACIAMADRID,1605,123,1605
2021-05,030,TOTAL AMÉRICA,28123,RIVAS-VACIAMADRID,81,123,81
2021-05,031,TOTAL AMÉRICA DEL NORTE,28123,RIVAS-VACIAMADRID,45,123,45
2021-05,033,TOTAL SUDAMÉRICA,28123,RIVAS-VACIAMADRID,34,123,34
2021-05,040,TOTAL ASIA,28123,RIVAS-VACIAMADRID,49,123,49
2021-05,102,AUSTRIA,28123,RIVAS-VACIAMADRID,128,123,128
2021-05,103,BÉLGICA,28123,RIVAS-VACIAMADRID,170,123,170
2021-05,107,DINAMARCA,28123,RIVAS-VACIAMADRID,76,123,76
2021-05,110,FRANCIA,28123,RIVAS-VACIAMADRID,593,123,593
2021-05,115,ITALIA,28123,RIVAS-VACIAMADRID,49,123,49
2021-05,117,LUXEMBURGO,28123,RIVAS-VACIAMADRID,61,123,61
2021-05,121,PAÍSES BAJOS,28123,RIVAS-VACIAMADRID,285,123,285
2021-05,123,PORTUGAL,28123,RIVAS-VACIAMADRID,36,123,36
2021-05,125,REINO UNIDO,28123,RIVAS-VACIAMADRID,36,123,36
2021-05,126,ALEMANIA,28123,RIVAS-VACIAMADRID,90,123,90
2021-05,131,SUECIA,28123,RIVAS-VACIAMADRID,57,123,57
2021-05,302,EE.UU.,28123,RIVAS-VACIAMADRID,40,123,40
2021-05,407,CHINA,28123,RIVAS-VACIAMADRID,40,123,40
2021-05,000,TOTAL,28125,ROBLEDO DE CHAVELA,209,125,209
2021-05,010,TOTAL EUROPA,28125,ROBLEDO DE CHAVELA,194,125,194
2021-05,011,TOTAL UNIÓN EUROPEA,28125,ROBLEDO DE CHAVELA,186,125,186
2021-05,110,FRANCIA,28125,ROBLEDO DE CHAVELA,57,125,57
2021-05,121,PAÍSES BAJOS,28125,ROBLEDO DE CHAVELA,90,125,90
2021-05,000,TOTAL,28127,"ROZAS DE MADRID, LAS",2452,127,2452
2021-05,010,TOTAL EUROPA,28127,"ROZAS DE MADRID, LAS",2239,127,2239
2021-05,011,TOTAL UNIÓN EUROPEA,28127,"ROZAS DE MADRID, LAS",2052,127,2052
2021-05,030,TOTAL AMÉRICA,28127,"ROZAS DE MADRID, LAS",160,127,160
2021-05,031,TOTAL AMÉRICA DEL NORTE,28127,"ROZAS DE MADRID, LAS",130,127,130
2021-05,040,TOTAL ASIA,28127,"ROZAS DE MADRID, LAS",44,127,44
2021-05,102,AUSTRIA,28127,"ROZAS DE MADRID, LAS",264,127,264
2021-05,103,BÉLGICA,28127,"ROZAS DE MADRID, LAS",31,127,31
2021-05,107,DINAMARCA,28127,"ROZAS DE MADRID, LAS",123,127,123
2021-05,110,FRANCIA,28127,"ROZAS DE MADRID, LAS",575,127,575
2021-05,115,ITALIA,28127,"ROZAS DE MADRID, LAS",57,127,57
2021-05,117,LUXEMBURGO,28127,"ROZAS DE MADRID, LAS",63,127,63
2021-05,121,PAÍSES BAJOS,28127,"ROZAS DE MADRID, LAS",575,127,575
2021-05,123,PORTUGAL,28127,"ROZAS DE MADRID, LAS",66,127,66
2021-05,125,REINO UNIDO,28127,"ROZAS DE MADRID, LAS",134,127,134
2021-05,126,ALEMANIA,28127,"ROZAS DE MADRID, LAS",192,127,192
2021-05,131,SUECIA,28127,"ROZAS DE MADRID, LAS",71,127,71
2021-05,302,EE.UU.,28127,"ROZAS DE MADRID, LAS",102,127,102
2021-05,000,TOTAL,28129,SAN AGUSTÍN DEL GUADALIX,312,129,312
2021-05,010,TOTAL EUROPA,28129,SAN AGUSTÍN DEL GUADALIX,278,129,278
2021-05,011,TOTAL UNIÓN EUROPEA,28129,SAN AGUSTÍN DEL GUADALIX,265,129,265
2021-05,110,FRANCIA,28129,SAN AGUSTÍN DEL GUADALIX,88,129,88
2021-05,121,PAÍSES BAJOS,28129,SAN AGUSTÍN DEL GUADALIX,64,129,64
2021-05,126,ALEMANIA,28129,SAN AGUSTÍN DEL GUADALIX,40,129,40
2021-05,000,TOTAL,28130,SAN FERNANDO DE HENARES,2301,130,2301
2021-05,010,TOTAL EUROPA,28130,SAN FERNANDO DE HENARES,2157,130,2157
2021-05,011,TOTAL UNIÓN EUROPEA,28130,SAN FERNANDO DE HENARES,2008,130,2008
2021-05,030,TOTAL AMÉRICA,28130,SAN FERNANDO DE HENARES,108,130,108
2021-05,031,TOTAL AMÉRICA DEL NORTE,28130,SAN FERNANDO DE HENARES,61,130,61
2021-05,033,TOTAL SUDAMÉRICA,28130,SAN FERNANDO DE HENARES,46,130,46
2021-05,102,AUSTRIA,28130,SAN FERNANDO DE HENARES,51,130,51
2021-05,103,BÉLGICA,28130,SAN FERNANDO DE HENARES,77,130,77
2021-05,107,DINAMARCA,28130,SAN FERNANDO DE HENARES,53,130,53
2021-05,110,FRANCIA,28130,SAN FERNANDO DE HENARES,492,130,492
2021-05,115,ITALIA,28130,SAN FERNANDO DE HENARES,181,130,181
2021-05,117,LUXEMBURGO,28130,SAN FERNANDO DE HENARES,43,130,43
2021-05,121,PAÍSES BAJOS,28130,SAN FERNANDO DE HENARES,295,130,295
2021-05,122,POLONIA,28130,SAN FERNANDO DE HENARES,64,130,64
2021-05,123,PORTUGAL,28130,SAN FERNANDO DE HENARES,120,130,120
2021-05,125,REINO UNIDO,28130,SAN FERNANDO DE HENARES,125,130,125
2021-05,126,ALEMANIA,28130,SAN FERNANDO DE HENARES,272,130,272
2021-05,128,RUMANIA,28130,SAN FERNANDO DE HENARES,97,130,97
2021-05,131,SUECIA,28130,SAN FERNANDO DE HENARES,180,130,180
2021-05,000,TOTAL,28131,SAN LORENZO DE EL ESCORIAL,450,131,450
2021-05,010,TOTAL EUROPA,28131,SAN LORENZO DE EL ESCORIAL,425,131,425
2021-05,011,TOTAL UNIÓN EUROPEA,28131,SAN LORENZO DE EL ESCORIAL,383,131,383
2021-05,110,FRANCIA,28131,SAN LORENZO DE EL ESCORIAL,108,131,108
2021-05,121,PAÍSES BAJOS,28131,SAN LORENZO DE EL ESCORIAL,107,131,107
2021-05,125,REINO UNIDO,28131,SAN LORENZO DE EL ESCORIAL,32,131,32
2021-05,126,ALEMANIA,28131,SAN LORENZO DE EL ESCORIAL,47,131,47
2021-05,131,SUECIA,28131,SAN LORENZO DE EL ESCORIAL,42,131,42
2021-05,000,TOTAL,28132,SAN MARTÍN DE LA VEGA,255,132,255
2021-05,010,TOTAL EUROPA,28132,SAN MARTÍN DE LA VEGA,232,132,232
2021-05,011,TOTAL UNIÓN EUROPEA,28132,SAN MARTÍN DE LA VEGA,225,132,225
2021-05,110,FRANCIA,28132,SAN MARTÍN DE LA VEGA,65,132,65
2021-05,121,PAÍSES BAJOS,28132,SAN MARTÍN DE LA VEGA,49,132,49
2021-05,123,PORTUGAL,28132,SAN MARTÍN DE LA VEGA,33,132,33
2021-05,000,TOTAL,28133,SAN MARTÍN DE VALDEIGLESIAS,182,133,182
2021-05,010,TOTAL EUROPA,28133,SAN MARTÍN DE VALDEIGLESIAS,170,133,170
2021-05,011,TOTAL UNIÓN EUROPEA,28133,SAN MARTÍN DE VALDEIGLESIAS,165,133,165
2021-05,110,FRANCIA,28133,SAN MARTÍN DE VALDEIGLESIAS,63,133,63
