GEOCODIGO,DESBDT,capacidad_zona,prop_riesgo,tasa_riesgo,tasa_mayores,poblacion_mayores,nombre_zona,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km
082,El Soto,4866,0.1752205442280547,0.00932410692438084,0.01570021161305812,0.1586462853895433,El Soto,11,42.15479016325687,19356,0.5116269270510436,0.4883730729489564,0.1447711458979128,0.6965641919818144,0.1586462853895433,0.08616779293242406,0.13257391506509608,0.05529051456912585,0.03832257181235792,0.2897169559826411,0.1319657160570366,0.5384949524695185,0.619935374044224,17037811.0504305,1136.061430820418
083,Eloy Gonzalo,7692,0.2410199690585128,0.01589043498286602,0.01830681667698037,0.21946130535370975,Eloy Gonzalo,29,45.179385545309394,30689,0.5512015119423898,0.4487984880576102,0.1031072859982404,0.6774499723027795,0.21946130535370975,0.1328721463716641,0.21603770080484863,0.05886122714979308,0.05422751800319333,0.6635059304636841,0.08327581869725309,0.5282730685261819,0.5766774740134901,1055383.29347096,29078.5349643631
084,Embajadores,6345,0.22904360076108235,0.00238216599785119,0.02612218173989128,0.20890811881965157,Embajadores,18,45.445851432271226,25484,0.5319728535551719,0.4680271464448281,0.09641548030136556,0.6946742544341546,0.20890811881965157,0.14463198085072987,0.2334345314707267,0.05967950871134829,0.05196293360539947,0.5583591390676503,0.10910315492073457,0.5304331933762361,0.5954684429445927,647263.469955336,39371.91141307343
085,Ensanche Vallecas,15717,0.0662259770096035,0.0129697309381421,0.026783401772227,0.06053131616823924,Ensanche Vallecas,28,34.347240030385414,62530,0.5077572813049737,0.4922427186950264,0.2375603390372621,0.7018912378058533,0.06053131616823924,0.1274489253158484,0.19323644170798016,0.04601376619222773,0.03454147928994083,0.46037612026227415,0.1394557604349912,0.6560315224692148,0.7524378842155766,48678625.5782104,1284.547360515244
086,Entrevías,6956,0.20156647279289364,0.01166475185606759,0.02567951972471672,0.18353713790988785,Entrevías,25,42.831177147289054,27721,0.5198155297427943,0.4801844702572058,0.14381636665343964,0.6726267594964106,0.18353713790988785,0.18189578658778544,0.2784469211067422,0.03406106922549692,0.02152043937808881,0.1603403123985426,0.2152784711951229,0.4308636376754086,0.5484532448324375,5531420.11103127,5011.552086726557
087,Espronceda,9999,0.2640341963110948,0.01531549918638181,0.01427457396073874,0.24031343856655293,Espronceda,36,45.59947799889581,39848,0.5592468254366593,0.4407531745633407,0.11584409004216022,0.6438509661714514,0.24031343856655293,0.11998660409556314,0.1959225255972696,0.05970215820116442,0.0554750803051596,0.6625600030114435,0.07734028558522385,0.5120063942983336,0.5551313265408553,1471998.79759729,27070.674286584326
088,Estrecho de Corea,7944,0.2444921672079921,0.00847908038182849,0.00636708743721659,0.22286723089461472,Estrecho de Corea,28,45.8177488966209,31902,0.5524135163939565,0.44758648360604353,0.11440378659645165,0.6627297943702589,0.22286723089461472,0.17044836373895053,0.2920757664096295,0.04881768854617265,0.03982090464547677,0.4369234311328443,0.1221576045389004,0.492131358535515,0.5607100557958749,1270222.145996,25115.291920048498
089,Estrella,3575,0.33187427701675437,0.01185009404958144,0.01611277755662099,0.30145931659693165,Estrella,13,48.177552015341696,14340,0.5429120083682009,0.4570879916317992,0.12998882147838214,0.5685592538354254,0.30145931659693165,0.04254129009762901,0.08710032078103207,0.06959505578800558,0.06391072524407253,0.6519616317991632,0.06808572524407253,0.4650447489539749,0.4989498256624825,490189.475005399,29253.994080232053
090,Europa,4649,0.3890019668748137,0.01133549395386115,0.02277914132450543,0.3534064679294016,Europa,18,49.68436801011623,18584,0.5277726915626345,0.47222730843736543,0.11412186289281102,0.5324517595781317,0.3534064679294016,0.09449353745157124,0.13904112139474817,0.0335489560912613,0.02248588570813603,0.19507961687473097,0.1449037451571244,0.39352956844597503,0.4604670469220836,493421.947118377,37663.50505593037
091,Federica Montseny,4877,0.22817635890375831,0.00728739984504174,0.01176918878427975,0.2072099099560012,Federica Montseny,17,44.99800525427197,19546,0.5263584979023841,0.4736415020976159,0.12334316484191138,0.669453499437225,0.2072099099560012,0.1268796991711859,0.20582798014939116,0.0383656911900133,0.02679558989051468,0.21957465466080017,0.1769847334492991,0.4558619871073365,0.5538514325181623,1732177.07546196,11284.065744137166
092,Felipe II,5077,0.2421471269478656,0.01603933902991586,0.01931159065521535,0.22017981560913075,Felipe II,13,44.03194048217719,20283,0.5178236651382931,0.4821763348617069,0.14135356702657398,0.638457969728344,0.22017981560913075,0.1062994675343884,0.1570361041266085,0.04512843267761179,0.03134721195089484,0.2594908346891485,0.14516249075580537,0.4759881674308535,0.5564818961692057,916183.399782506,22138.580555830864
093,Francia,8447,0.18448245572500577,0.01580201307847475,0.00832337673870201,0.167824537859936,Francia,24,42.87342138879014,33756,0.5093653246830193,0.49063467531698063,0.1409306997274559,0.6912415096575424,0.167824537859936,0.11201033297784098,0.1477286823083304,0.04249288719042541,0.02782719220286764,0.19321308211873445,0.15861087510368527,0.502059216139353,0.5953282705296836,3117491.17419863,10827.93763118742
094,Fuencarral,5201,0.20343503223226464,0.01350106824757499,0.01991690985784393,0.184974158111868,Fuencarral,16,43.125771016022256,20846,0.535015868751799,0.4649841312482011,0.1404196824330807,0.6746023793533532,0.184974158111868,0.1359408519620071,0.22450319965461,0.06679304902619207,0.05191625731555215,0.3786653218842944,0.1439976830087307,0.4872773241868944,0.5682713662093447,1768111.52381308,11789.980280793525
095,Fuente el Saz,5175,0.1534645428785033,0.01793416727270422,0.02128855401597405,0.138766635940229,Fuente el Saz,10,39.79540432272463,20612,0.4960295216378808,0.5039704783621192,0.18678317970114497,0.6744642635358044,0.138766635940229,0.1386605812148263,0.17881355521055697,0.04921930914030662,0.03417406365224141,0.3400060595769455,0.1232965408499903,0.5429454686590335,0.6190379245099942,150690825.293493,136.78337722190477
096,Fuentelarreina,4625,0.2885486849446228,0.01279243212782652,0.01854124371538997,0.26242858070802205,Fuentelarreina,17,46.00147367651835,18474,0.5335742881888058,0.46642571181119413,0.13608064306593048,0.6014949496589802,0.26242858070802205,0.07853247266428494,0.13662006603875718,0.06420905597055321,0.05533755548338204,0.5318583522788785,0.09700932120818448,0.4628226372198766,0.5129713110317202,2818704.03524732,6554.0758337826155
097,Galapagar,11051,0.14603797916394975,0.00361703895770981,0.01836089043263931,0.13306650100982595,Galapagar,17,40.03806572491887,44067,0.5121733224408288,0.4878266775591713,0.17622140377152973,0.6906908003721606,0.13306650100982595,0.1538767694646788,0.22398769373907915,0.07342751265119023,0.05728152358908026,0.44082716999114985,0.12371971997186104,0.5291454920915878,0.60407328613248,96647460.3762241,455.95610922892666
098,Gandhi,4907,0.2302583285782774,0.00713367292881556,0.03763552002784921,0.20930797486461633,Gandhi,14,44.33841133646674,19574,0.5355656483089813,0.4644343516910187,0.13437012363339124,0.6563334014509042,0.20930797486461633,0.16883833146010013,0.30776813630325944,0.047844252579953,0.03445733115357106,0.31807670889956063,0.13341837641769694,0.49085599775212013,0.5661136558700317,818534.58756139,23913.46718568805
099,García Noblejas,5593,0.2231909412751352,0.00387693692550822,0.02762586512418318,0.20307422721978316,García Noblejas,21,44.429487093450405,22322,0.531852360899561,0.468147639100439,0.1333641564375952,0.6635659394319505,0.20307422721978316,0.14330713197742137,0.24486443419048473,0.04411897231430875,0.03172388674849923,0.28310115581041123,0.18010892841143267,0.4584299211540185,0.5593088791326942,1326653.99275498,16825.788880825883
100,General Fanjul,5739,0.29142118145321455,0.00763299681780344,0.03111431080730634,0.2655597927865441,General Fanjul,19,47.34979396566672,23068,0.528431788624935,0.47156821137506505,0.11504881220738686,0.6193920192474424,0.2655597927865441,0.1142342162302757,0.1889966967227328,0.05410451707993757,0.0407632911392405,0.35866132737992024,0.11826930813247788,0.4539766299635859,0.5151059693081325,10249388.4052949,2250.670877891887
101,General Moscardó,4979,0.25037166498031327,0.00689816661387937,0.01076793047170168,0.22730963104453605,General Moscardó,17,45.02333771991555,19894,0.5484496431084749,0.45155035689152506,0.10446210415200564,0.6682451241580376,0.22730963104453605,0.1620981904091686,0.2612329395797728,0.05981604001206393,0.05438560369960792,0.5959989242987835,0.09025723836332564,0.5124925907308736,0.5635158590529807,677673.048990676,29356.339358087294
102,General Oráa,6727,0.25583296518171483,0.01021057936572117,0.02164341838427956,0.23302086862832516,General Oráa,24,44.75616135012632,26916,0.5601596745430227,0.43984032545697727,0.12040980086194086,0.6465679558626839,0.23302086862832516,0.1549658381631743,0.2372973324416704,0.07409015455491158,0.07124269579432307,0.686157504829841,0.06743226333779165,0.4773601426660722,0.5119452407489968,1008042.12137411,26701.265184543605
103,General Ricardos,6844,0.2070666769981041,0.00544539175723777,0.03154825187097273,0.1888352287774018,General Ricardos,18,43.393788708253645,27188,0.5404589524790349,0.45954104752096514,0.13236373767838752,0.6787983926732382,0.1888352287774018,0.24039023466235104,0.3754206010004414,0.04114756510225099,0.0291984368103575,0.2668129616007062,0.17033202148006474,0.4657585074297484,0.5611092540826835,798328.374436394,34056.161437571674
104,Getafe Norte,2846,0.12770469269279977,0.01079014386202037,0.0194347857547351,0.11764387376237626,Getafe Norte,6,40.72584333451202,11312,0.5076815417256012,0.4923184582743989,0.1428527492927864,0.7394805339462518,0.11764387376237626,0.04544390912305517,0.07599679985855728,0.09211395862800564,0.06958171852899575,0.3541509193776521,0.13290395155586987,0.5406262022630834,0.6232420792079209,1162781.37105576,9728.398030430386
105,Goya,14554,0.27944771684228553,0.00672707678040591,-0.00129360648234651,0.25429403189377864,Goya,51,46.4682706214496,58444,0.5585656081034837,0.4414343918965163,0.11036780850044486,0.6353376480049278,0.25429403189377864,0.1222368386831839,0.19810942098419,0.06000263157894737,0.05445777154198891,0.6412241273697898,0.08618296831154611,0.4933923140099925,0.5402792399561974,2169170.78288769,26943.014566237583
106,Gregorio Marañón,6273,0.26564424769590783,0.01883643634686323,0.02344845762099456,0.2412100890443632,Gregorio Marañón,18,44.87677243202417,25156,0.520597253140404,0.4794027468595961,0.14262428446493877,0.6161544482429638,0.2412100890443632,0.09663193671489904,0.14009431944665288,0.05513592781046271,0.04191476784862458,0.3408103593576085,0.12669717761170296,0.4813705636826204,0.5495797861345206,4438486.7632447,5667.697425239143
107,Griñón,10375,0.13711151840833366,0.01358353738008602,9.50445544144706e-4,0.12442654805301402,Griñón,22,38.76561458127127,41423,0.5011775390483548,0.4988224609516452,0.1994002148564807,0.6761924631243512,0.12442654805301402,0.07581896530912778,0.10445627067088332,0.05679639572218333,0.04071800931849456,0.30960756343094414,0.1100096106028052,0.5772779084083721,0.6485236873234677,130918127.519093,316.4038531941186
108,Guadarrama,4137,0.1883175229086697,0.01455087114747613,0.01188829846859783,0.17107428089006813,Guadarrama,8,41.96291656515709,16583,0.505928999577881,0.4940710004221191,0.16866742447084362,0.6602508231321232,0.17107428089006813,0.10675144425013568,0.15340436591690285,0.05960335283121269,0.04487013206295604,0.37315691370680815,0.11847739854067416,0.5192522583368511,0.5890507869504914,57286064.9596949,289.47703096149826
109,Guayaba,4649,0.19663763662029624,0.01192092678913172,0.03324004321299602,0.1792422582898909,Guayaba,13,42.30739874778309,18607,0.5298088192615683,0.47019118073843175,0.15017428387166123,0.6706169721072714,0.1792422582898909,0.2026151717095717,0.30170327833611005,0.04252525393669049,0.02962832804858387,0.26145298006126727,0.18915930563766328,0.4558069060031171,0.5600646584618693,782309.573321762,23784.70190642418
110,Guzmán el Bueno,5298,0.26694570900957637,0.01841088040259709,0.02615636849302674,0.24294474343816505,Guzmán el Bueno,20,45.88962029794278,21145,0.5466956396311184,0.4533043603688815,0.0959971955545046,0.6610619484511705,0.24294474343816505,0.13270874911326555,0.20738467722865928,0.07029594230314495,0.06527837313785766,0.6669075147789075,0.08709170489477418,0.5071205911563017,0.5555199905414991,644215.54589535,32822.86516481382
111,Huerta de Los Frailes,3875,0.11938107232311929,0.00682131773025511,0.0309166895553536,0.10843927237604638,Huerta de Los Frailes,8,37.58653296200902,15530,0.5015344236960722,0.4984655763039279,0.2301420540888603,0.6614130843528654,0.10843927237604638,0.04091173213135866,0.07422847392144237,0.073802601416613,0.05854820347714102,0.4133747520927238,0.08573539600772699,0.6260769671603348,0.6840159175788796,10403950.640926,1492.7021990002213
112,Humanes de Madrid,6267,0.11291123141889128,0.00769177634819717,0.02306604861513632,0.1029904600135886,Humanes de Madrid,11,37.097034219255825,25021,0.5018983094200872,0.4981016905799128,0.218424495423844,0.6785875904240438,0.1029904600135886,0.11909394508612764,0.1466965229207466,0.04547500499580352,0.03033342392390392,0.24887295871467963,0.14448534031413612,0.5736004596139243,0.669148942887974,50877048.9574066,491.7934611527323
113,Ibiza,8342,0.27564223308559416,0.01716141119270831,0.01889841237517143,0.2518832577024122,Ibiza,31,46.15251056245522,33496,0.5479128791497493,0.4520871208502508,0.12977816754239313,0.618345500955338,0.2518832577024122,0.10209233938380702,0.17104690112252208,0.06471924707427752,0.05899050931454502,0.6583175841891569,0.0776781108192023,0.4942418318605207,0.5361316007881538,2731037.28057185,12264.936930112612
114,Imperial,5315,0.24770411233739736,0.00674651823344816,0.01075687226872716,0.22525435008501796,Imperial,16,46.199028528244845,21172,0.5384947241639901,0.4615052758360098,0.1145795909692046,0.6601612696013603,0.22525435008501796,0.073879694880030225,0.12483656244095977,0.07059542792367278,0.0620562015870017,0.5849382250141696,0.0967227045153977,0.5175856083506518,0.5730049310409976,968324.20095283,21864.57797829154
115,Infanta Mercedes,3631,0.2477005209148584,0.00896309628199017,0.03592913753719196,0.22525410424577147,Infanta Mercedes,12,45.50563297204004,14485,0.5489107559544356,0.4510892440455645,0.10818410079392474,0.6665407455988953,0.22525410424577147,0.12668879530548843,0.2073180393510528,0.05874199516741457,0.05323785985502243,0.5986276492923713,0.09042131170176045,0.5237342492233344,0.5763250673110114,508505.498557225,28485.434358326653
116,Isabel II,7389,0.1691217209759616,0.00803596035279008,0.0204501059812188,0.15456406086575122,Isabel II,16,40.13707926043389,29639,0.5024771787172306,0.4975228212827693,0.17039297547150714,0.6750628867370695,0.15456406086575122,0.22838455076082187,0.29345640878572155,0.03572503458281318,0.02268864671547623,0.16105402004116198,0.18873646546779585,0.4709612874928305,0.57936360875873,2726568.30358801,10870.44104524972
117,Jazmín,5901,0.24712227857812732,0.00840003565725746,0.01284871599332117,0.22410884786760024,Jazmín,16,44.14603572246977,23565,0.5332380521960535,0.4667619478039466,0.14920297899427118,0.6266960959049437,0.22410884786760024,0.05614474856779121,0.11177647358370464,0.08918367069806918,0.08273672819859962,0.6668452153617653,0.0785620581370677,0.4866892552514322,0.5282002588584765,1674017.03470593,14076.917684496324
118,Juan de Austria,1223,0.36863851795046393,0.0086044334851172,0.02865223099717138,0.33523254582484724,Juan de Austria,11,49.348482260692464,4910,0.5337863543788187,0.4662136456211812,0.10916853360488796,0.5556325458248472,0.33523254582484724,0.21488521384928716,0.23320114052953156,0.05649132382892057,0.0494110183299389,0.2633141955193483,0.1709335234215886,0.37137323828920565,0.44784837067209776,6031675.03566793,814.0358973195712
119,Juan de la Cierva,7104,0.26520007914701976,0.01247094165633913,0.030744409582779,0.2412222104257352,Juan de la Cierva,20,45.57387537247408,28257,0.5204338570973563,0.4795661429026436,0.127017199278055,0.6317718795342747,0.2412222104257352,0.16693049863750575,0.2054657960859256,0.04516738861167144,0.0340248681742577,0.2667656793007043,0.157279152068514,0.4491637328803482,0.5327805641080087,20981146.3666731,1346.780557466775
120,Justicia,3587,0.17575282534281553,0.00911334758865196,0.0389565477419858,0.15976016231964485,Justicia,10,43.84523774972253,14416,0.4887709766925638,0.5112290233074361,0.07657879439511654,0.7636711778579357,0.15976016231964485,0.2187147475027747,0.31153833240843504,0.05324780799112098,0.04861492785793563,0.6463803690344062,0.10900502219755828,0.5465595241398447,0.6134079425638179,512326.64964098,28138.298115279016
121,La Cabrera,1925,0.21370514745222652,0.00747021268942871,0.01397002696394905,0.19406476905162376,La Cabrera,7,43.99392463449346,7729,0.4917996894811748,0.5082003105188252,0.1491710699961185,0.6567805537585717,0.19406476905162376,0.1418027429162893,0.16521110104800105,0.04604726355285288,0.02918162763617544,0.33745007116056414,0.14754824686246604,0.4896197308836848,0.5736166515720016,228243524.603294,33.862954111989104
122,La Elipa,3409,0.22800052673951396,0.01671519412585205,0.01609132179276863,0.20763866315250015,La Elipa,11,44.95754640896112,13659,0.5511365253678893,0.44886347463211074,0.11427517387802912,0.6780941430558607,0.20763866315250015,0.18010081265099934,0.31921768797130096,0.04576278644117432,0.03237969104619664,0.31823698660224026,0.14163933670107623,0.48359575371549895,0.5633108499890183,380056.776345903,35939.367089638385
124,La Marazuela,3023,0.1967451833683976,0.00892710295726565,0.01583777968469808,0.17871285525446134,La Marazuela,7,41.20240932749505,12104,0.5213863103106411,0.4786136896893589,0.1768160029742234,0.6445083113020489,0.17871285525446134,0.1117066589557171,0.18439709187045605,0.0756701503635162,0.06675739424983478,0.6487368803701256,0.08368767349636484,0.5459854923992069,0.5957058575677462,8997541.12087584,1345.256424771057
125,La Moraleja,5107,0.17036374346898903,0.00910221734978306,0.01624342577179608,0.15456548845383977,La Moraleja,10,38.81531707269443,20483,0.5217607284089245,0.4782392715910755,0.21921143875408872,0.626220953961822,0.15456548845383977,0.16472924376312065,0.2463459551823463,0.0869246594737099,0.083683298344969,0.6901012351706293,0.04940122540643461,0.4938470292437631,0.5196818776546405,25574890.8916936,800.9027325568227
126,La Plata,8289,0.08450445788802707,0.00949904629393219,0.01633369054297642,0.07600379162644788,La Plata,15,35.28255404500483,33152,0.5048605664816602,0.4951394335183397,0.2285161076254826,0.6954598003137066,0.07600379162644788,0.11689024191602317,0.16599340311293437,0.04568493303571429,0.03156289816602316,0.3763120626206563,0.12101853885135136,0.6555123823600386,0.7415344715250966,3463767.69788952,9571.080653070232
127,La Princesa,4914,0.31520922932389583,0.01356333153525702,0.01704322547299113,0.28663715245951726,La Princesa,15,47.142082895406865,19638,0.5117175985334556,0.4882824014665444,0.11939561564314084,0.5939478052754863,0.28663715245951726,0.1630950249516244,0.21601773092982993,0.03986236887666768,0.02832112740604949,0.2689532844485182,0.1523797077095427,0.4205765913025767,0.4966645024951624,686032.330721456,28625.473058023344
128,La Ribota,8524,0.16062610688006074,0.00963217797936836,0.0344182041019987,0.14633196841610896,La Ribota,19,39.6071991017964,34068,0.5109523394387695,0.4890476605612305,0.1962321856287425,0.657438291064929,0.14633196841610896,0.07211495538335094,0.11679613713748972,0.05250060467300693,0.03935767582482094,0.4406702976400141,0.11272334742280146,0.609415348714336,0.6814645503111425,1364369.52777703,24969.774908053732
129,La Ventilla,5642,0.20925849486102213,0.00981182914266476,0.01302461708086959,0.19095555703861897,La Ventilla,16,43.79853189624488,22476,0.5389270377291333,0.4610729622708667,0.11790428901939846,0.6911381251112297,0.19095555703861897,0.15398782256629293,0.2564415376401495,0.05272246396155899,0.04195192649937712,0.38822140950347034,0.1642149893219434,0.4853997997864389,0.5812886545648692,999878.386072255,22478.73372709929
130,La Veredilla,3021,0.29466803645618816,0.00659169760622171,0.01611832494078639,0.26785993878732733,La Veredilla,10,46.1952327901398,12089,0.5184865497559765,0.4815134502440235,0.12542245016130366,0.6067641078666557,0.26785993878732733,0.16717132930763504,0.2085338489535942,0.03010023988750103,0.02184202994457771,0.19389763421292083,0.15545599305153443,0.4346298618578873,0.5144009016461245,510584.718444241,23676.77598506152
131,Las Águilas,6902,0.26996930082617193,0.0083786486387684,0.02652536452171517,0.24524547817610745,Las Águilas,23,45.92892559659193,27699,0.5313488248673237,0.4686511751326763,0.13975595869887,0.6149911874074876,0.24524547817610745,0.1063602982057114,0.17039877973934076,0.04863370518791292,0.03768465287555507,0.35868904653597605,0.12906566302032563,0.4759370807610383,0.545002982057114,6924434.87909724,4000.182034149075
132,Las Américas,11996,0.08263669184123072,0.01030080220217257,0.03124772446535129,0.07502624497531918,Las Américas,23,34.04550222439756,48013,0.5021397892237519,0.4978602107762481,0.26113410534646864,0.6638359048591007,0.07502624497531918,0.1429420094557724,0.172211180305334,0.03766570928706808,0.02545195467894111,0.27650105179847123,0.1412155228792202,0.61620599837544,0.7155477912232104,10261640.7951951,4678.881375625772
133,Las Calesas,6503,0.20508730155987412,0.00705552756870168,0.01227889196976072,0.1867669527401478,Las Calesas,17,43.42499323044951,25984,0.5342056804187192,0.4657943195812808,0.12888567964901476,0.6843437307573891,0.1867669527401478,0.27866194581280784,0.4005984105603448,0.0398595173953202,0.02950497229064039,0.2707569927647783,0.16351951970443349,0.4583267395320197,0.5482010237068966,902825.792123348,28780.74621559987
134,Las Ciudades,4069,0.24835912119277037,0.01265748096316286,0.01491913783861713,0.22599672475590163,Las Ciudades,12,44.38374739834384,16182,0.5145849215177357,0.48541507848226423,0.1299184155234211,0.6441160857743171,0.22599672475590163,0.14059618712149302,0.18124954270176735,0.05358846248918551,0.03613549623037943,0.22287509578544065,0.15873945124212083,0.463905617352614,0.5494899332591769,820981.305776313,19710.558433116137
135,Las Fronteras,8384,0.1965559627404543,0.00240802959106606,0.02523620590498017,0.1791853256808059,Las Fronteras,22,42.10555969569246,33453,0.5118591486563238,0.48814085134367624,0.1544949600932652,0.6663452485576778,0.1791853256808059,0.2552797626520791,0.32406504648312556,0.02999817654619914,0.01912755208800406,0.1896711954084835,0.18542443129166292,0.47770423878276985,0.5844573670522822,4074238.31195125,8210.859905241665
136,Las Margaritas,5880,0.22878538139110083,0.01153278930394882,0.03017754226537969,0.20732068451747476,Las Margaritas,15,43.40449869737346,23491,0.5222024307181474,0.47779756928185263,0.151337542037376,0.6413548891064663,0.20732068451747476,0.18100610446554,0.22432072283002005,0.05681728321484824,0.04478297220211996,0.31402199140096204,0.15562271508237197,0.4818608105231791,0.567345285428462,1788154.72449873,13137.006366484977
137,Las Matas,1668,0.20759354947085024,0.00231775088231206,0.01748835411912021,0.18839747823476435,Las Matas,3,43.02895364755329,6662,0.5107966526568598,0.48920334734314025,0.1468267787451216,0.664812638847193,0.18839747823476435,0.08092667367157011,0.1332991293905734,0.08893366856799761,0.07646187331131793,0.5515307114980487,0.08716811768237767,0.4943178174722305,0.5414490093065146,7951396.53163446,837.8402427165312
138,Las Olivas,3892,0.19838000252127433,0.00849511936581694,0.00570006552611389,0.18059904884318767,Las Olivas,9,41.890929781491,15560,0.5119611503856041,0.4880388496143959,0.16785952442159385,0.6515414267352185,0.18059904884318767,0.1064315616966581,0.1401836889460154,0.05479510925449871,0.04043690231362468,0.319466118251928,0.1594628470437018,0.4693683419023136,0.5566304177377892,2330024.96763214,6678.040027962732
139,Las Rozas,9550,0.15115709996117904,0.00735860047777496,0.03709121032100881,0.13679481972539564,Las Rozas,20,38.95787055602138,38164,0.5200491300702232,0.4799508699297768,0.20100521957866052,0.6622195603186248,0.13679481972539564,0.11364466774971178,0.19057733990147785,0.07048158998008594,0.06107301121475736,0.6276602531181218,0.0794811183314118,0.587131634524683,0.6370746043391678,15354532.3050524,2485.520186599377
140,Las Tablas,12978,0.06244663142308671,0.006739526096595,0.03435069572311625,0.05673551457695049,Las Tablas,25,32.707423205580284,51897,0.5078014971963697,0.49219850280363026,0.31018954082124206,0.633080443956298,0.05673551457695049,0.07364566352583,0.12051245544058424,0.07261238799930632,0.06516494402373933,0.7346397884270767,0.06116711177910091,0.6999124573674779,0.7453021060947647,5894741.54330622,8803.948335772531
141,Lavapiés,6068,0.13672757702044827,0.00971551611076303,0.01289628854150119,0.124622928074437,Lavapiés,19,41.587549936185106,24289,0.4662559224340237,0.5337440775659763,0.08810505578657006,0.7872667297953807,0.124622928074437,0.2916191403515995,0.3845694017868171,0.04990671085676643,0.04213129811848985,0.4897955123718556,0.14934174317592327,0.5368459920128453,0.6308877640083989,505064.856488711,48090.8534576349
142,Leganés Norte,4176,0.10069893903111772,4.282028715999406e-4,0.01934932426344416,0.09260205360873976,Leganés Norte,9,37.75762510297893,16751,0.5066574353769925,0.4933425646230076,0.20083521580801147,0.7066014984180049,0.09260205360873976,0.05456979284818817,0.10273417706405588,0.07641611247089726,0.05366427675959644,0.35515402065548324,0.13833760969494358,0.5836159871052475,0.6733861262014208,1024852.58039758,16344.789797476664
143,Legazpi,9335,0.14231642525072388,0.01588291656009281,0.00240531264634068,0.1284505894991272,Legazpi,22,40.44702563448368,37235,0.5164022344568282,0.48359776554317174,0.16714767557405666,0.7043856291123943,0.1284505894991272,0.07845533234859675,0.13205558748489324,0.07730968980797637,0.0683412058547066,0.6449177467436551,0.0769336914193635,0.6229554908016651,0.6733482288169732,1625284.2476437,22909.838727584087
144,Londres,3560,0.27410722194482917,0.00167513781893998,0.02569722971819101,0.24837511992099323,Londres,11,46.3115149477991,14176,0.5442342832957111,0.45576571670428895,0.1118992875282167,0.639751566027088,0.24837511992099323,0.11788419864559818,0.18545885299097065,0.06329398984198646,0.05681324774266366,0.6308203512979684,0.09626032731376977,0.5051246755079006,0.5590679246613995,552743.167964882,25646.630879570923
145,Los Alperchines,4408,0.20097830963807975,0.00768234799263807,0.03612346798201783,0.183223746237292,Los Alperchines,10,42.81786582041234,17607,0.5130248253535526,0.4869751746464475,0.14715196228772645,0.6696080820128358,0.183223746237292,0.16372555233713865,0.17372577383995,0.0462491338672119,0.03116521269949452,0.24750691202362696,0.14056894416993243,0.5161758845913557,0.6010525927188051,37859283.2235745,465.06427224264894
146,Los Ángeles,8059,0.27430526509730446,0.00442039947478577,0.00362719352895283,0.24966691008106937,Los Ángeles,27,46.253288263506406,32318,0.5344949037687976,0.4655050962312024,0.12479212822575655,0.6255363265053531,0.24966691008106937,0.17639138251129402,0.28222919735132124,0.03807598242465499,0.02743368401509994,0.27192576582709327,0.16581337954081318,0.43664364440868864,0.5231346710811313,1936574.38934075,16688.23060858598
147,Los Castillos,6647,0.27356076535845186,0.00624590499403276,0.01220431486798253,0.24857313399196124,Los Castillos,21,45.84372708388115,26621,0.5295421584463393,0.4704578415536606,0.14166536944517483,0.6097805266518913,0.24857313399196124,0.07521620525149318,0.12114665489651026,0.06621561924796213,0.05185373577251043,0.4277868186769843,0.11347914052815446,0.4773798655197025,0.5363085609105593,2772634.40986231,9601.337956893498
148,Los Cármenes,6329,0.20273273746925133,0.02043583272814173,0.01358823066249436,0.184206315498082,Los Cármenes,21,43.32983147071617,25287,0.5339082374342548,0.4660917625657453,0.13468693004310514,0.6810971803693597,0.184206315498082,0.20765369952940244,0.32853648119587137,0.04511405069798711,0.03351473484399098,0.2588884683829636,0.1971258710009096,0.4428872503658006,0.5510904259105469,1597376.52601949,15830.33153931014
149,Los Fresnos,2370,0.12662258217381356,0.01008697809846626,0.01318868606428844,0.11447013412187136,Los Fresnos,5,38.1858589713803,9469,0.5019668391593621,0.49803316084063787,0.208904213750132,0.6766008343014046,0.11447013412187136,0.10456493821945297,0.14457384095469428,0.05056305840109832,0.03884047945928821,0.34964479881719296,0.11047841377125356,0.6003079311437323,0.6751694582321258,4315603.55926408,2194.1311035563945
150,Los Pedroches,5351,0.36905701683854314,0.00356849734782837,-3.328559561794932e-4,0.33577990713381173,Los Pedroches,20,48.947057337835936,21321,0.5297987101918297,0.4702056423244688,0.11186942920125698,0.552360635054641,0.33577990713381173,0.1026323906008161,0.15252064162093712,0.03340604099244876,0.02242162656535809,0.2147702452980629,0.1494336522677173,0.4112609821302941,0.4836207448055907,541806.284497885,39351.7030164371
151,Los Rosales,4679,0.19272789334368537,0.0017969723279071,0.02500963559247906,0.1747462772477749,Los Rosales,13,42.222990459947766,18763,0.518463785108991,0.4815362148910089,0.15589722858817884,0.6693517454564835,0.1747462772477749,0.23909762831103767,0.3676836913073602,0.03699885945744284,0.0245960880456217,0.22786399829451576,0.16555562010339497,0.4841712039652507,0.5783213611895752,712586.498810878,26330.83847548414
