GEOCODIGO,ano,semana,n_vacunas,lower,upper,dato,campana,tuits_gripe,interes_gripe
214,2022,50,103.91859001537203,-161.721564957826,369.55874498857,Predicción,NA,NA,NA
214,2022,51,89.59601619494717,-182.874722601994,362.066754991888,Predicción,NA,NA,NA
214,2022,52,77.24745030526093,-200.191829578724,354.686730189246,Predicción,NA,NA,NA
214,2023,1,66.60082481435462,-214.474896385853,347.676546014562,Predicción,NA,NA,NA
214,2023,2,57.42156988255008,-226.327089403654,341.170229168754,Predicción,NA,NA,NA
214,2023,3,49.507445245121374,-236.21192935429,335.226819844532,Predicción,NA,NA,NA
214,2023,4,42.68408439044654,-244.491450509847,329.85961929074,Predicción,NA,NA,NA
214,2023,5,36.80115286155472,-251.452046381863,325.054352104972,Predicción,NA,NA,NA
214,2023,6,31.729036039546372,-257.32263713807,320.780709217162,Predicción,NA,NA,NA
214,2023,7,27.355983433077203,-262.287805745612,316.999772611766,Predicción,NA,NA,NA
214,2023,8,23.58564655598322,-266.497506449618,313.668799561584,Predicción,NA,NA,NA
214,2023,9,20.334956146783583,-270.074365419132,310.744277712699,Predicción,NA,NA,NA
214,2023,10,17.532291960285985,-273.11924847619,308.183832396762,Predicción,NA,NA,NA
214,2023,11,15.115904807561025,-275.715557302687,305.947366917808,Predicción,NA,NA,NA
214,2023,12,13.03255607816831,-277.932577968349,303.997690124686,Predicción,NA,NA,NA
214,2023,13,11.236344770155174,-279.828113975126,302.300803515436,Predicción,NA,NA,NA
214,2023,14,9.687696184579808,-281.450573204786,300.825965573946,Predicción,NA,NA,NA
215,2022,45,558.6386297617128,199.87672120444,917.400538318985,Predicción,NA,NA,NA
215,2022,46,500.7076600927453,43.5751319950786,957.840188190412,Predicción,NA,NA,NA
215,2022,47,454.9615509908281,-53.9766344522731,963.899736433929,Predicción,NA,NA,NA
215,2022,48,418.83741031231403,-119.889396218414,957.564216843042,Predicción,NA,NA,NA
215,2022,49,390.3114096232984,-166.184162176917,946.806981423514,Predicción,NA,NA,NA
215,2022,50,367.78540069891966,-199.508617612296,935.079419010135,Predicción,NA,NA,NA
215,2022,51,349.9973804435398,-223.927409830399,923.922170717478,Predicción,NA,NA,NA
215,2022,52,335.95078809475643,-242.070263725811,913.971839915324,Predicción,NA,NA,NA
215,2023,1,324.8586736390611,-255.702062688177,905.419409966299,Predicción,NA,NA,NA
215,2023,2,316.09960951566177,-266.039194738325,898.238413769648,Predicción,NA,NA,NA
215,2023,3,309.18287559407577,-273.937806082508,892.30355727066,Predicción,NA,NA,NA
215,2023,4,303.7209669394499,-280.011150132108,887.453084011008,Predicción,NA,NA,NA
215,2023,5,299.407884133362,-284.705183045868,883.520951312592,Predicción,NA,NA,NA
215,2023,6,296.001989881283,-288.348501468494,880.352481231059,Predicción,NA,NA,NA
215,2023,7,293.31247146072974,-291.18602217549,877.810965096949,Predicción,NA,NA,NA
215,2023,8,291.18865057871625,-293.402114197331,875.779415354763,Predicción,NA,NA,NA
215,2023,9,289.51154173112235,-295.13675338849,874.159836850735,Predicción,NA,NA,NA
215,2023,10,288.1871861272678,-296.49698044823,872.871352702765,Predicción,NA,NA,NA
215,2023,11,287.14138771771496,-297.565146185493,871.847921620923,Predicción,NA,NA,NA
215,2023,12,286.31555641512506,-298.404924698122,871.036037528372,Predicción,NA,NA,NA
215,2023,13,285.6634256276735,-299.065752409252,870.392603664598,Predicción,NA,NA,NA
215,2023,14,285.1484602072439,-299.586140923805,869.883061338292,Predicción,NA,NA,NA
216,2022,45,145.87430460155434,45.3151429655293,246.433466237579,Predicción,NA,NA,NA
216,2022,46,125.17242789992386,-7.33342963234506,257.678285432193,Predicción,NA,NA,NA
216,2022,47,107.40847573640936,-44.3811888760862,259.198140348905,Predicción,NA,NA,NA
216,2022,48,92.16551003742138,-72.3846823761307,256.715702450973,Predicción,NA,NA,NA
216,2022,49,79.08576285268482,-94.260696856063,252.432222561433,Predicción,NA,NA,NA
216,2022,50,67.86223917658138,-111.685727868984,247.410206222146,Predicción,NA,NA,NA
216,2022,51,58.23151146228333,-125.749103670225,242.212126594791,Predicción,NA,NA,NA
216,2022,52,49.967536708576596,-137.20978532456,237.144858741713,Predicción,NA,NA,NA
216,2023,1,42.87635100009559,-146.620264759851,232.372966760043,Predicción,NA,NA,NA
216,2023,2,36.79151697641825,-154.394830047408,227.977864000244,Predicción,NA,NA,NA
216,2023,3,31.570217377478194,-160.850808157807,223.991242912763,Predicción,NA,NA,NA
216,2023,4,27.08990297682081,-166.235186252949,220.41499220659,Predicción,NA,NA,NA
216,2023,5,23.24541622627831,-170.74264944542,217.233481897977,Predicción,NA,NA,NA
216,2023,6,19.9465231010708,-174.528252959327,214.421299161468,Predicción,NA,NA,NA
216,2023,7,17.115795215220835,-177.716572586925,211.948163017366,Predicción,NA,NA,NA
216,2023,8,14.686792498370297,-180.408454135333,209.782039132073,Predicción,NA,NA,NA
216,2023,9,12.602503779571128,-182.686076546796,207.891084105938,Predicción,NA,NA,NA
216,2023,10,10.814008676961167,-184.616802612848,206.24481996677,Predicción,NA,NA,NA
216,2023,11,9.279329386511087,-186.256141623173,204.814800396195,Predicción,NA,NA,NA
216,2023,12,7.962445420153368,-187.650051625622,203.574942465929,Predicción,NA,NA,NA
216,2023,13,6.832448168192374,-188.836744412454,202.501640748839,Predicción,NA,NA,NA
216,2023,14,5.862815442713096,-189.848112037679,201.573742923105,Predicción,NA,NA,NA
217,2022,45,446.82198566272575,176.375356576008,717.268614749443,Predicción,NA,NA,NA
217,2022,46,403.1969925722069,55.9733804913886,750.420604653025,Predicción,NA,NA,NA
217,2022,47,368.0694589143617,-20.9188605781277,757.057778406851,Predicción,NA,NA,NA
217,2022,48,339.78421384113733,-74.036834039068,753.605261721342,Predicción,NA,NA,NA
217,2022,49,317.00848763601317,-112.146238653433,746.163213925459,Predicción,NA,NA,NA
217,2022,50,298.66911306712086,-140.141312476575,737.479538610817,Predicción,NA,NA,NA
217,2022,51,283.9019589246345,-161.057001493004,728.860919342273,Predicción,NA,NA,NA
217,2022,52,272.0112131061896,-176.889287215448,720.911713427827,Predicción,NA,NA,NA
217,2023,1,262.43659671398467,-189.001099900164,713.874293328133,Predicción,NA,NA,NA
217,2023,2,254.72696432779114,-198.348188056083,707.802116711665,Predicción,NA,NA,NA
217,2023,3,248.51904652769676,-205.614632085981,702.652725141374,Predicción,NA,NA,NA
217,2023,4,243.52033303757713,-211.298348375626,698.33901445078,Predicción,NA,NA,NA
217,2023,5,239.4952899617935,-215.766977644038,694.757557567625,Predicción,NA,NA,NA
217,2023,6,236.254261686431,-219.295384182106,691.803907554967,Predicción,NA,NA,NA
217,2023,7,233.64453451483936,-222.091342673623,689.380411703302,Predicción,NA,NA,NA
217,2023,8,231.5431409657868,-224.313442829681,687.399724761254,Predicción,NA,NA,NA
217,2023,9,229.8510656806502,-226.083763880358,685.785895241659,Predicción,NA,NA,NA
217,2023,10,228.48857992834502,-227.496974858943,684.474134715632,Predicción,NA,NA,NA
217,2023,11,227.39148487498588,-228.626955737999,683.40992548797,Predicción,NA,NA,NA
217,2023,12,226.50808660526548,-229.531675004911,682.547848215442,Predicción,NA,NA,NA
217,2023,13,225.79676036187794,-230.256824663521,681.850345387276,Predicción,NA,NA,NA
217,2023,14,225.2239892326205,-230.838558290922,681.286536756163,Predicción,NA,NA,NA
218,2022,45,182.47585747655967,58.9384384104064,306.013276542713,Predicción,NA,NA,NA
218,2022,46,162.03628519020657,6.07410671344815,317.998463666965,Predicción,NA,NA,NA
218,2022,47,146.28549834083523,-26.0684782897039,318.639474971374,Predicción,NA,NA,NA
218,2022,48,134.14790158006696,-47.2403406968135,315.536143856947,Predicción,NA,NA,NA
218,2022,49,124.79463837259152,-61.7514729838617,311.340749729045,Predicción,NA,NA,NA
218,2022,50,117.58698974555179,-71.9556008168107,307.129580307914,Predicción,NA,NA,NA
218,2022,51,112.0327572195872,-79.2670171938174,303.332531632992,Predicción,NA,NA,NA
218,2022,52,107.75265138357989,-84.5829916178689,300.088294385029,Predicción,NA,NA,NA
218,2023,1,104.45439084411093,-88.4937485439518,297.402530232174,Predicción,NA,NA,NA
218,2023,2,101.91274280945252,-91.3981958963254,295.22368151523,Predicción,NA,NA,NA
218,2023,3,99.95414231237868,-93.5719150418296,293.480199666587,Predicción,NA,NA,NA
218,2023,4,98.44483974379801,-95.2088480704427,292.098527558039,Predicción,NA,NA,NA
218,2023,5,97.28176731175917,-96.4476712923923,291.01120591591,Predicción,NA,NA,NA
218,2023,6,96.38550071132471,-97.3889068431045,290.159908265754,Predicción,NA,NA,NA
218,2023,7,95.69483536931659,-98.1062710831697,289.495941821803,Predicción,NA,NA,NA
218,2023,8,95.16260688460015,-98.6543523890463,288.979566158246,Predicción,NA,NA,NA
218,2023,9,94.75247024864277,-99.0739022654918,288.578842762777,Predicción,NA,NA,NA
218,2023,10,94.43641790461226,-99.3955442419215,288.268380051146,Predicción,NA,NA,NA
218,2023,11,94.19286715734968,-99.6424141948914,288.028148509591,Predicción,NA,NA,NA
218,2023,12,94.00518632658694,-99.832066037088,287.842438690262,Predicción,NA,NA,NA
218,2023,13,93.86055899683451,-99.9778637997537,287.698981793423,Predicción,NA,NA,NA
218,2023,14,93.7491088054308,-100.090009024017,287.588226634879,Predicción,NA,NA,NA
219,2022,45,101.68501446341196,38.959607460149,164.410421466675,Predicción,NA,NA,NA
219,2022,46,91.11370118224707,11.0228529229868,171.204549441507,Predicción,NA,NA,NA
219,2022,47,82.72070186719338,-6.59802756356808,172.039431297955,Predicción,NA,NA,NA
219,2022,48,76.05715537784656,-18.6172563697873,170.73156712548,Predicción,NA,NA,NA
219,2022,49,70.76669243975894,-27.1332010714905,168.666585951008,Predicción,NA,NA,NA
219,2022,50,66.56637686545847,-33.3131660528191,166.445919783736,Predicción,NA,NA,NA
219,2022,51,63.2315740079058,-37.8759109830072,164.339058998819,Predicción,NA,NA,NA
219,2022,52,60.58393720490355,-41.2899666345489,162.457841044356,Predicción,NA,NA,NA
219,2023,1,58.48186972444192,-43.872191568667,160.835931017551,Predicción,NA,NA,NA
219,2023,2,56.81295211179815,-45.8426187555234,159.46852297912,Predicción,NA,NA,NA
219,2023,3,55.48792994972136,-47.3572409767808,158.333100876223,Predicción,NA,NA,NA
219,2023,4,54.43594049458377,-48.5285639827263,157.400444971894,Predicción,NA,NA,NA
219,2023,5,53.60072290698801,-49.4389315472335,156.640377361209,Predicción,NA,NA,NA
219,2023,6,52.93760939836635,-50.1493871190963,156.024605915829,Predicción,NA,NA,NA
219,2023,7,52.41113637882387,-50.7056906778065,155.527963435454,Predicción,NA,NA,NA
219,2023,8,51.99314784940557,-51.1424782260598,155.128773924871,Predicción,NA,NA,NA
219,2023,9,51.66128960740656,-51.4861845253237,154.808763740137,Predicción,NA,NA,NA
219,2023,10,51.39781373419077,-51.7571280315905,154.552755499972,Predicción,NA,NA,NA
219,2023,11,51.18862942902281,-51.9710192243807,154.348278082426,Predicción,NA,NA,NA
219,2023,12,51.02254942710642,-52.1400660665673,154.18516492078,Predicción,NA,NA,NA
219,2023,13,50.89069169994853,-52.2737938749612,154.055177274858,Predicción,NA,NA,NA
219,2023,14,50.786004440732356,-52.3796599081657,153.95166878963,Predicción,NA,NA,NA
220,2022,45,223.8629332328015,87.7708946414454,359.954971824158,Predicción,NA,NA,NA
220,2022,46,200.67360541675907,26.7412911712253,374.605919662293,Predicción,NA,NA,NA
220,2022,47,182.21790674069143,-11.9037975736221,376.339611055005,Predicción,NA,NA,NA
220,2022,48,167.52956319214894,-38.3586773386073,373.417803722905,Predicción,NA,NA,NA
220,2022,49,155.83954592502806,-57.1657513047934,368.844843154849,Predicción,NA,NA,NA
220,2022,50,146.5358076747647,-70.8570023429276,363.928617692457,Predicción,NA,NA,NA
220,2022,51,139.13123816460072,-80.995430256792,359.257906585993,Predicción,NA,NA,NA
220,2022,52,133.23816076323487,-88.6027320743877,355.079053600857,Predicción,NA,NA,NA
220,2023,1,128.54803513056729,-94.3718448187533,351.467915079888,Predicción,NA,NA,NA
220,2023,2,124.8153031550621,-98.7853241853088,348.415930495433,Predicción,NA,NA,NA
220,2023,3,121.84453241410132,-102.186216807062,345.875281635264,Predicción,NA,NA,NA
220,2023,4,119.48018403514916,-104.822581851719,343.782949922017,Predicción,NA,NA,NA
220,2023,5,117.59846923973355,-106.876424103638,342.073362583105,Predicción,NA,NA,NA
220,2023,6,116.10086820817351,-108.482984078609,340.684720494955,Predicción,NA,NA,NA
220,2023,7,114.90897193611688,-109.743868656877,339.561812529111,Predicción,NA,NA,NA
220,2023,8,113.96037702104618,-110.73615047213,338.656904514222,Predicción,NA,NA,NA
220,2023,9,113.20541844453741,-111.518776358495,337.92961324757,Predicción,NA,NA,NA
220,2023,10,112.60456929050028,-112.137148491052,337.346287072052,Predicción,NA,NA,NA
220,2023,11,112.12637125799809,-112.626445040151,336.879187556147,Predicción,NA,NA,NA
220,2023,12,111.74578761774082,-113.014058304192,336.505633539674,Predicción,NA,NA,NA
220,2023,13,111.4428923789763,-113.321406060623,336.207190818575,Predicción,NA,NA,NA
220,2023,14,111.20182703627212,-113.565291625266,335.96894569781,Predicción,NA,NA,NA
221,2022,45,211.3493793911069,83.5299043536286,339.168854428585,Predicción,NA,NA,NA
221,2022,46,189.34529042081442,25.9921105414453,352.698470300183,Predicción,NA,NA,NA
221,2022,47,171.83465518911106,-10.4740821251633,354.143392503385,Predicción,NA,NA,NA
221,2022,48,157.89986576739312,-35.4544046459461,351.254136180732,Predicción,NA,NA,NA
221,2022,49,146.81069888919455,-53.2233289796318,346.844726758021,Predicción,NA,NA,NA
221,2022,50,137.98605013914718,-66.1651469253713,342.137247203666,Predicción,NA,NA,NA
221,2022,51,130.963482401005,-75.7526390617188,337.679603863729,Predicción,NA,NA,NA
221,2022,52,125.37499281533951,-82.9491173291499,333.699102959829,Predicción,NA,NA,NA
221,2023,1,120.92772836540574,-88.4083040862534,330.263760817065,Predicción,NA,NA,NA
221,2023,2,117.38863953210527,-92.5857028660936,327.362981930304,Predicción,NA,NA,NA
221,2023,3,114.57226782518359,-95.8053030629784,324.949838713345,Predicción,NA,NA,NA
221,2023,4,112.33102722197673,-98.3015017235212,322.963556167474,Predicción,NA,NA,NA
221,2023,5,110.54747023299059,-100.246359533557,321.341299999538,Predicción,NA,NA,NA
221,2023,6,109.12813331378177,-101.767781527816,320.024048155379,Predicción,NA,NA,NA
221,2023,7,107.99863910492316,-102.961898810709,318.959177020555,Predicción,NA,NA,NA
221,2023,8,107.09979884326329,-103.901653454337,318.101251140864,Predicción,NA,NA,NA
221,2023,9,106.38451069955762,-104.642847829723,317.411869228838,Predicción,NA,NA,NA
221,2023,10,105.81529150639301,-105.228471323717,316.859054336502,Predicción,NA,NA,NA
221,2023,11,105.36231253181029,-105.691838184317,316.416463247937,Predicción,NA,NA,NA
221,2023,12,105.00183636748203,-106.058892543558,316.062565278521,Predicción,NA,NA,NA
221,2023,13,104.71497301986523,-106.349921636365,315.779867676096,Predicción,NA,NA,NA
221,2023,14,104.48669001990805,-106.580842684482,315.554222724298,Predicción,NA,NA,NA
222,2022,45,27.283222395329474,9.52198134786908,45.0444634427899,Predicción,NA,NA,NA
222,2022,46,24.370470085807064,1.80495979175512,46.935980379859,Predicción,NA,NA,NA
222,2022,47,22.087813731558974,-2.97586298496348,47.1514904480814,Predicción,NA,NA,NA
222,2022,48,20.298948947363332,-6.18241874994459,46.7803166446712,Predicción,NA,NA,NA
222,2022,49,18.897057151351213,-8.41853841199083,46.2126527146932,Predicción,NA,NA,NA
222,2022,50,17.79842710111532,-10.0171103152647,45.6139645174953,Predicción,NA,NA,NA
222,2022,51,16.937456239658843,-11.1807145093266,45.0556269886442,Predicción,NA,NA,NA
222,2022,52,16.26273336627854,-12.0396955021554,44.5651622347125,Predicción,NA,NA,NA
222,2023,1,15.73396871669163,-12.6810299185586,44.1489673519418,Predicción,NA,NA,NA
222,2023,2,15.31958813811122,-13.1643246295275,43.8035009057499,Predicción,NA,NA,NA
222,2023,3,14.994847700113365,-13.5313061132831,43.5210015135098,Predicción,NA,NA,NA
222,2023,4,14.740356158950137,-13.8117089874527,43.292421305353,Predicción,NA,NA,NA
222,2023,5,14.540917047138436,-14.0270498772471,43.108883971524,Predicción,NA,NA,NA
222,2023,6,14.384621245956076,-14.193107358379,42.9623498502911,Predicción,NA,NA,NA
222,2023,7,14.262135855576382,-14.3215862252297,42.8458579363824,Predicción,NA,NA,NA
222,2023,8,14.166146899104278,-14.4212554482336,42.7535492464421,Predicción,NA,NA,NA
222,2023,9,14.090922582669142,-14.498739762952,42.6805849282903,Predicción,NA,NA,NA
222,2023,10,14.031971032500158,-14.5590792009317,42.623021265932,Predicción,NA,NA,NA
222,2023,11,13.98577207141923,-14.6061304989435,42.577674641782,Predicción,NA,NA,NA
222,2023,12,13.949567018306311,-14.6428590015898,42.5419930382024,Predicción,NA,NA,NA
222,2023,13,13.921193958820986,-14.6715535324883,42.5139414501302,Predicción,NA,NA,NA
222,2023,14,13.898958650891815,-14.6939862700685,42.4919035718521,Predicción,NA,NA,NA
223,2022,45,343.36475238863477,132.982591677169,553.746913100101,Predicción,NA,NA,NA
223,2022,46,310.5614756927954,40.1838624338591,580.939088951731,Predicción,NA,NA,NA
223,2022,47,284.08064869562384,-19.0702568542748,587.231554245522,Predicción,NA,NA,NA
223,2022,48,262.70369282148476,-60.0184146336877,585.425800276657,Predicción,NA,NA,NA
223,2022,49,245.44689632892434,-89.4141761609964,580.307968818845,Predicción,NA,NA,NA
223,2022,50,231.51614646262055,-111.024107787747,574.056400712988,Predicción,NA,NA,NA
223,2022,51,220.2703864560523,-127.182843695389,567.723616607493,Predicción,NA,NA,NA
223,2022,52,211.19211577148326,-139.425712924739,561.809944467706,Predicción,NA,NA,NA
223,2023,1,203.8635760752626,-148.801248578889,556.528400729414,Predicción,NA,NA,NA
223,2023,2,197.9475270891521,-156.044895923107,551.939950101411,Predicción,NA,NA,NA
223,2023,3,193.17172767250858,-161.683180138442,548.026635483459,Predicción,NA,NA,NA
223,2023,4,189.31640799521028,-166.099430068628,544.732246059049,Predicción,NA,NA,NA
223,2023,5,186.20415630340668,-169.576747994786,541.985060601599,Predicción,NA,NA,NA
223,2023,6,183.69175489343536,-172.326851151654,539.710360938525,Predicción,NA,NA,NA
223,2023,7,181.66358960672363,-174.50983448462,537.837013698067,Predicción,NA,NA,NA
223,2023,8,180.02632956782352,-176.247948803945,536.300607939592,Predicción,NA,NA,NA
223,2023,9,178.70463234100362,-177.635354514708,535.044619196715,Predicción,NA,NA,NA
223,2023,10,177.6376768679091,-178.745123804759,534.020477540577,Predicción,NA,NA,NA
223,2023,11,176.7763646411252,-179.634333801954,533.187063084204,Predicción,NA,NA,NA
223,2023,12,176.0810603189535,-180.34781712692,532.509937764827,Predicción,NA,NA,NA
223,2023,13,175.51976781038678,-180.920955871956,531.960491492729,Predicción,NA,NA,NA
223,2023,14,175.06665789847213,-181.381785425001,531.515101221945,Predicción,NA,NA,NA
224,2022,45,232.77681550279874,84.2619133709955,381.291717634602,Predicción,NA,NA,NA
224,2022,46,206.89188852207602,18.6213974155073,395.162379628645,Predicción,NA,NA,NA
224,2022,47,186.72436229189813,-22.0180315667451,395.466756150541,Predicción,NA,NA,NA
224,2022,48,171.01139101143764,-49.2318913439095,391.254673366785,Predicción,NA,NA,NA
224,2022,49,158.7690632394212,-68.1715142329164,385.709640711759,Predicción,NA,NA,NA
224,2022,50,149.2307915400477,-81.6805301245054,380.142113204601,Predicción,NA,NA,NA
224,2022,51,141.7993104765339,-91.4894159087699,375.088036861838,Predicción,NA,NA,NA
224,2022,52,136.0092771730171,-98.7108643052133,370.729418651247,Predicción,NA,NA,NA
224,2023,1,131.4981325748793,-104.086681095556,367.082946245314,Predicción,NA,NA,NA
224,2023,2,127.98339880418627,-108.124753768536,364.091551376909,Predicción,NA,NA,NA
224,2023,3,125.24499102094883,-111.180279818611,361.670261860508,Predicción,NA,NA,NA
224,2023,4,123.11143619815589,-113.506128181756,359.729000578067,Predicción,NA,NA,NA
224,2023,5,121.44913586081115,-115.285080608365,358.183352329987,Predicción,NA,NA,NA
224,2023,6,120.15400044548622,-116.650999511467,356.959000402439,Predicción,NA,NA,NA
224,2023,7,119.14493144252361,-117.703026017378,355.992888902425,Predicción,NA,NA,NA
224,2023,8,118.35874318707815,-118.5152870391,355.232773413257,Predicción,NA,NA,NA
224,2023,9,117.74620631280524,-119.143649509366,354.636062134977,Predicción,NA,NA,NA
224,2023,10,117.26896511803386,-119.63049682695,354.168427063017,Predicción,NA,NA,NA
224,2023,11,116.89713581672498,-120.00815715935,353.8024287928,Predicción,NA,NA,NA
224,2023,12,116.60743528201303,-120.301397244787,353.516267808813,Predicción,NA,NA,NA
224,2023,13,116.38172310839744,-120.529258012109,353.292704228904,Predicción,NA,NA,NA
224,2023,14,116.20586569974981,-120.706419675747,353.118151075246,Predicción,NA,NA,NA
225,2022,45,203.92884868378326,72.2112549035104,335.646442464056,Predicción,NA,NA,NA
225,2022,46,181.95438530876123,14.6784209788784,349.230349638644,Predicción,NA,NA,NA
225,2022,47,164.75248877161332,-20.979384586415,350.484362129641,Predicción,NA,NA,NA
225,2022,48,151.28661980249473,-44.8988683661215,347.472107971111,Predicción,NA,NA,NA
225,2022,49,140.74536194166032,-61.5793374042262,343.070061287547,Predicción,NA,NA,NA
225,2022,50,132.4935278013288,-73.5028639691466,338.489919571804,Predicción,NA,NA,NA
225,2022,51,126.03388440976202,-82.1805138110163,334.24828263054,Predicción,NA,NA,NA
225,2022,52,120.97719131140362,-88.5847927336838,330.539175356491,Predicción,NA,NA,NA
225,2023,1,117.01874600088263,-93.3647681715439,327.402260173309,Predicción,NA,NA,NA
225,2023,2,113.92002338283952,-96.965339895954,324.805386661633,Predicción,NA,NA,NA
225,2023,3,111.49430290160642,-99.6980023369488,322.686608140161,Predicción,NA,NA,NA
225,2023,4,109.5954172708591,-101.784760603785,320.975595145503,Predicción,NA,NA,NA
225,2023,5,108.10894483244127,-103.386278221686,319.604167886568,Predicción,NA,NA,NA
225,2023,6,106.94531481997642,-104.620376575713,318.511006215666,Predicción,NA,NA,NA
225,2023,7,106.0344100692969,-105.574452466231,317.643272604825,Predicción,NA,NA,NA
225,2023,8,105.32134194977245,-106.313971347028,316.956655246573,Predicción,NA,NA,NA
225,2023,9,104.76314292544767,-106.888377665426,316.414663516321,Predicción,NA,NA,NA
225,2023,10,104.32617744876228,-107.335274298042,315.987629195566,Predicción,NA,NA,NA
225,2023,11,103.9841151743865,-107.683422117372,315.651652466145,Predicción,NA,NA,NA
225,2023,12,103.71634436457632,-107.954922039912,315.387610769065,Predicción,NA,NA,NA
225,2023,13,103.50672988219225,-108.166821676165,315.18028144055,Predicción,NA,NA,NA
225,2023,14,103.3426409314351,-108.332310948476,315.017592811346,Predicción,NA,NA,NA
226,2022,45,NA,NA,NA,Predicción,NA,NA,NA
226,2022,46,NA,NA,NA,Predicción,NA,NA,NA
226,2022,47,NA,NA,NA,Predicción,NA,NA,NA
226,2022,48,NA,NA,NA,Predicción,NA,NA,NA
226,2022,49,NA,NA,NA,Predicción,NA,NA,NA
226,2022,50,NA,NA,NA,Predicción,NA,NA,NA
226,2022,51,NA,NA,NA,Predicción,NA,NA,NA
226,2022,52,NA,NA,NA,Predicción,NA,NA,NA
226,2023,1,NA,NA,NA,Predicción,NA,NA,NA
226,2023,2,NA,NA,NA,Predicción,NA,NA,NA
226,2023,3,NA,NA,NA,Predicción,NA,NA,NA
226,2023,4,NA,NA,NA,Predicción,NA,NA,NA
226,2023,5,NA,NA,NA,Predicción,NA,NA,NA
226,2023,6,NA,NA,NA,Predicción,NA,NA,NA
226,2023,7,NA,NA,NA,Predicción,NA,NA,NA
226,2023,8,NA,NA,NA,Predicción,NA,NA,NA
226,2023,9,NA,NA,NA,Predicción,NA,NA,NA
226,2023,10,NA,NA,NA,Predicción,NA,NA,NA
226,2023,11,NA,NA,NA,Predicción,NA,NA,NA
226,2023,12,NA,NA,NA,Predicción,NA,NA,NA
226,2023,13,NA,NA,NA,Predicción,NA,NA,NA
226,2023,14,NA,NA,NA,Predicción,NA,NA,NA
227,2022,45,252.56330798633448,97.1082877060354,408.018328266633,Predicción,NA,NA,NA
227,2022,46,223.4510474194625,26.5242250283527,420.377869810572,Predicción,NA,NA,NA
227,2022,47,200.81219580821232,-17.4022625673964,419.026654183821,Predicción,NA,NA,NA
227,2022,48,183.20732444829395,-46.9268104836339,413.341459380222,Predicción,NA,NA,NA
227,2022,49,169.5170763331795,-67.5345340321622,406.568686698521,Predicción,NA,NA,NA
227,2022,50,158.8709949377705,-82.2675109872609,400.009500862802,Predicción,NA,NA,NA
227,2022,51,150.59217865009904,-92.9844998187679,394.168857118966,Predicción,NA,NA,NA
227,2022,52,144.15424185632526,-100.885086215504,389.193569928154,Predicción,NA,NA,NA
227,2023,1,139.1478461687741,-106.771759697262,385.06745203481,Predicción,NA,NA,NA
227,2023,2,135.25467377780402,-111.195731272593,381.7050788282,Predicción,NA,NA,NA
227,2023,3,132.22718809514004,-114.543649776151,378.998025966431,Predicción,NA,NA,NA
227,2023,4,129.87289482521075,-117.091514610696,376.837304261118,Predicción,NA,NA,NA
227,2023,5,128.0421027482827,-119.039290401573,375.123495898138,Predicción,NA,NA,NA
227,2023,6,126.61840601867213,-120.533703078556,373.7705151159,Predicción,NA,NA,NA
227,2023,7,125.51128282131546,-121.683580063298,372.706145705929,Predicción,NA,NA,NA
227,2023,8,124.65033979276714,-122.570373729079,371.871053314613,Predicción,NA,NA,NA
227,2023,9,123.98083625406822,-123.255508447028,371.217180955164,Predicción,NA,NA,NA
227,2023,10,123.4602036762237,-123.785593088554,370.706000441001,Predicción,NA,NA,NA
227,2023,11,123.05533907813691,-124.196173397406,370.306851553679,Predicción,NA,NA,NA
227,2023,12,122.74050026520167,-124.51446857149,369.995469101893,Predicción,NA,NA,NA
227,2023,13,122.49566908312528,-124.761389873321,369.752728039571,Predicción,NA,NA,NA
227,2023,14,122.30527861900785,-124.953044273633,369.563601511648,Predicción,NA,NA,NA
228,2022,45,635.7947149587562,241.522700336112,1030.0667295814,Predicción,NA,NA,NA
228,2022,46,568.4603712233472,65.9358017823666,1070.98494066433,Predicción,NA,NA,NA
228,2022,47,515.2487207478684,-44.357221731342,1074.85466322708,Predicción,NA,NA,NA
228,2022,48,473.1976723638395,-119.27307826664,1065.66842299432,Predicción,NA,NA,NA
228,2022,49,439.9664033767815,-172.134338564566,1052.06714531813,Predicción,NA,NA,NA
228,2022,50,413.70505482715487,-210.341689422796,1037.75179907711,Predicción,NA,NA,NA
228,2022,51,392.9517568440544,-238.440758229446,1024.34427191755,Predicción,NA,NA,NA
228,2022,52,376.55125188287695,-259.38573831497,1012.48824208072,Predicción,NA,NA,NA
228,2023,1,363.5905859106236,-275.168079135869,1002.34925095712,Predicción,NA,NA,NA
228,2023,2,353.34828771054015,-287.166239293708,993.862814714788,Predicción,NA,NA,NA
228,2023,3,345.2542073103496,-296.35443757424,986.862852194939,Predicción,NA,NA,NA
228,2023,4,338.8577778913922,-303.433210378834,981.148766161618,Predicción,NA,NA,NA
228,2023,5,333.8029344392885,-308.913817415161,976.519686293738,Predicción,NA,NA,NA
228,2023,6,329.80829295234463,-313.174209995938,972.790795900627,Predicción,NA,NA,NA
228,2023,7,326.65148685925533,-316.496924907898,969.799898626408,Predicción,NA,NA,NA
228,2023,8,324.1567887137681,-319.095213253969,967.408790681505,Predicción,NA,NA,NA
228,2023,9,322.1853281129026,-321.13135862858,965.502014854385,Predicción,NA,NA,NA
228,2023,10,320.6273613072609,-322.729718497587,963.984441112109,Predicción,NA,NA,NA
