id,intensidad,ocupacion,carga,vmed,tipo_elem_estacion,distrito,id_punto,cod_cent,nombre,Long,Lat
4473,143,2.0,9,0.0,M30,5.0,7130,PM13212,PM13212,-3.67494285557527,40.4834324169068
3977,795,2.0,11,0.0,URB,17.0,5350,87019,ZAFIRO Ø5 O-E (BERROCAL-ESTEFANIA),-3.67655886681674,40.349043569061
4621,244,2.0,20,0.0,M30,13.0,10268,PM41192,PM41192,-3.68270075776819,40.3837066339527
4090,319,4.0,20,0.0,URB,5.0,5750,91008,Av. Pio XII O-E (Tunel)(Salida),-3.67675063756808,40.4727990255568
3449,170,0.0,6,0.0,URB,8.0,6575,75017,ANTONIO CABEZON E-O (RENFE-NTRA. SRA. VALVERDE),-3.68443570605288,40.5028225704139
4529,106,1.0,6,0.0,M30,13.0,6756,PM21081,PM21081,-3.6748916324621,40.3934193794982
3992,437,1.0,13,0.0,URB,17.0,7108,87403,(TACTICO) SALIDA M-40 NORTE (GR-8 DCHA.),-3.68402957570788,40.361478279719
3978,164,1.0,10,0.0,URB,12.0,5352,87021,AV. ROSALES N-S (TANATORIO-M-40),-3.68478861937004,40.3636118472871
4434,495,3.0,22,0.0,M30,2.0,6684,PM11168,PM11168,-3.68093569568879,40.3875588280799
3453,618,3.0,18,0.0,URB,8.0,3723,75021,NTRA. SRA. VALVERDE N-S(M603-MONASTERIO ARLANZA),-3.68527848094954,40.50804981701
3996,113,3.0,16,0.0,URB,17.0,9990,87407,(TACTICO) AMERICIO O-E (AV. ROSALES - EUSKALDUNA),-3.6815521286166,40.3569732645753
4433,1344,5.0,29,0.0,M30,2.0,6683,PM11161,PM11161,-3.68099602743444,40.3876629502483
3974,581,5.0,23,0.0,URB,17.0,10900,87016,AV. ROSALES S-N (ORIO-MIGUEL SOLAS),-3.67763630468232,40.3509787534232
4656,116,1.0,5,0.0,M30,8.0,10210,PM43041,PM43041,-3.68513317411967,40.5156109255712
3452,405,1.0,8,0.0,URB,8.0,6956,75020,NTRA. SRA. VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA),-3.68538548964896,40.5059204792856
4282,79,1.0,8,0.0,URB,13.0,3436,97061,Entrada M -30 S-N - M-30 - Méndez Álvaro,-3.67724867071629,40.3908754198131
4307,692,12.0,34,0.0,URB,2.0,7004,97099,Méndez Alvaro O-E - Repsol -Estrella Naos,-3.68373808180056,40.3986084480328
4436,429,2.0,17,0.0,M30,2.0,6686,PM11208,PM11208,-3.68459372579801,40.3837910470332
4532,144,1.0,6,0.0,M30,13.0,6759,PM21185,PM21185,-3.6811426763629,40.3868038598134
4085,30,17.0,20,0.0,URB,5.0,5745,91003,Av. Pio XII E-O(Av. Burgos - Bambu),-3.67666354140527,40.4731137603536
4429,570,3.0,34,0.0,M30,2.0,6820,PM11074,PM11074,-3.67488687420627,40.3937239937186
4306,880,9.0,53,0.0,URB,2.0,7003,97098,(AFOROS)Méndez Alvaro S-N - Estrella Naos -Repsol,-3.68299268797091,40.3981625409937
4095,56,0.0,7,0.0,URB,5.0,9925,91013,Av. Burgos S-N (Av. Burgos - Av. san Luis),-3.67567174387141,40.4798199006981
4310,120,10.0,17,0.0,URB,2.0,4126,97102,Comercio E-O - Garganta de los Montes-Méndez Alvaro,-3.6840122385552,40.4005566777937
4250,220,3.0,15,0.0,URB,4.0,5763,97003,Av.America 22 O-E - Pilar de Zaragoza - Cartagena,-3.67473771459456,40.4387336137685
4323,408,2.0,12,0.0,URB,2.0,7099,97408,(TACTICA)Sabal S-N - Mezquite - Mendez Alvaro,-3.68207323217007,40.3967659963204
3979,125,2.0,15,0.0,URB,17.0,5355,87023,AV. ROSALES S-N (CTRA VILLAVERDE-M-40),-3.68293297550693,40.3606973405139
4092,125,3.0,15,0.0,URB,5.0,5752,91010,(TACTICO)Salida T.V.E O-E(Delante G. 7),-3.67651861607218,40.4703812476675
3994,113,0.0,6,0.0,URB,17.0,9988,87405,(TACTICO) AV. ROSALES S-N (DELANTE DEL GR-3),-3.68119673443253,40.3567901615981
4432,209,6.0,25,0.0,M30,2.0,6682,PM11108,PM11108,-3.67771920558807,40.3914220311525
4316,188,6.0,15,0.0,URB,2.0,7076,97108,Méndez Alvaro S-N - Garganta de los Montes-Comercio,-3.68441955911946,40.3994405601857
4086,200,3.0,8,0.0,URB,5.0,5746,91004,Av. Pio XII O-E (Bambu-Av. Burgos),-3.67734117616126,40.473159947914
4563,508,6.0,18,0.0,M30,5.0,6931,PM23187,,-3.68082373191128,40.4834021893092
4094,87,0.0,5,0.0,URB,5.0,5754,91012,(TACTICO)Av. Burgos E-O (Av. Burgos - Bambu),-3.67545685490525,40.4795238395647
4369,136,4.0,12,0.0,M30,5.0,6641,PM10021,PM10021,-3.67407650796914,40.4806959760369
3567,182,0.0,5,0.0,URB,8.0,6598,78008,PALAS DEL REY E-O (TOQUES - CAMINO DE SANTIAGO),-3.66884511835779,40.5082357855328
3557,276,1.0,15,0.0,URB,8.0,6587,77404,(TACTICO)PTE. REINA O-E(GIRO A CNO. SANTIAGO),-3.67438791573513,40.5021615179939
4327,321,3.0,13,0.0,URB,4.0,7070,97597,(FICTICIO) Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto,-3.66891549801606,40.4228107731466
3616,257,1.0,11,0.0,URB,8.0,6616,79020,Av. Burgos - Quintanavides-Puerto de Somport,-3.66749140800131,40.4957351315665
4477,125,3.0,11,0.0,M30,15.0,3821,PM20025,PM20025,-3.67339574402497,40.4819954005698
4311,34,3.0,5,0.0,URB,3.0,4050,97103,Dr.Esquerdo 63 S-N - Ibiza-O´Donnell,-3.6690066805388,40.4196231489743
4313,556,7.0,22,0.0,URB,3.0,4056,97105,O´Donell 52 O-E - Maíquez - Dr.Esquerdo,-3.67057524516276,40.4212513473789
4427,427,1.0,19,0.0,M30,3.0,6678,PM10985,PM10985,-3.66787930242019,40.4006931219123
3558,857,2.0,18,91.0,URB,8.0,6588,77405,(TACTICO)PTE. REINA O-E(GIRO-SIERRA ATAPUERCA),-3.6723664476115,40.5015764127223
3584,507,3.0,24,0.0,URB,8.0,10693,78027,(CARRIL BUS) AV. CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY),-3.66905575336027,40.509480525368
4251,145,4.0,15,0.0,URB,5.0,5764,97004,Cartagena 103 N-S - Mataelpino - Av. America,-3.67389949182428,40.4398542426194
3564,15,1.0,2,0.0,URB,8.0,6595,78004,SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO),-3.66902258209229,40.5073579435782
3544,60,,0,64.0,URB,8.0,10188,77004,QUINTANAVIDES N-S(PTE. REINA-FORESTA),-3.66922884021285,40.4988563004856
4425,124,3.0,14,0.0,M30,3.0,6676,PM10981,PM10981,-3.66778399572061,40.4006721589534
4567,77,2.0,7,0.0,M30,8.0,6712,PM30002,PM30002,-3.67067514498134,40.4922381584044
4484,145,4.0,8,0.0,M30,15.0,6718,PM20232,PM20232,-3.66796051020407,40.4665615556084
4283,158,8.0,19,0.0,URB,13.0,4140,97062,Méndez Álvaro E-O  - (Convenio - M-30),-3.67417603957864,40.3922796200109
3565,346,4.0,14,0.0,URB,8.0,3509,78005,AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO),-3.67184333448744,40.5087662022929
4248,400,4.0,25,0.0,URB,5.0,5761,97001,Av. America E-O - Padre Xifre-Cartagena,-3.67190533407421,40.4394237539508
4480,140,2.0,7,0.0,M30,15.0,6714,PM20042,PM20042,-3.67403407649464,40.4757059627954
4318,15,1.0,2,0.0,URB,4.0,7072,97306,O´Donnell E-S (giro a Dr. Esquerdo) - O´Donnell E-S (giro a Dr. Esquerdo),-3.6689632779117,40.4214224748317
4088,100,4.0,13,0.0,URB,5.0,5748,91006,Av. Pio XII E-O (Marques de Torroja - Av. Burgos),-3.67460297658634,40.4720195898898
4600,45,1.0,3,0.0,M30,15.0,7128,PM33222,PM33222,-3.67255187518336,40.4839874964585
3551,17,12.0,13,0.0,URB,8.0,6596,77011,AV. CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA),-3.67113827509816,40.5074342206459
3586,152,3.0,21,0.0,URB,8.0,10854,78029,(CARRIL BUS) AV. SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO),-3.67185852808329,40.5087182662155
4663,43,2.0,6,0.0,M30,16.0,7015,PM43223,PM43223,-3.67230792648148,40.4850024380449
3593,261,4.0,25,0.0,URB,8.0,3700,78401,REDECILLA DEL CAMINO S-N (VILORIA DE RIOJA - SANTO DOMINGO DE LA CALZADA),-3.66886278320787,40.5067539663367
3620,454,29.0,57,0.0,URB,8.0,6618,79024,C/. Puerto de Somport - Foresta-Av. Burgos,-3.66898840282453,40.4955689431694
3618,44,4.0,6,0.0,URB,8.0,3458,79022,C/. Quintanavides - Foresta-Abetal,-3.66750295123527,40.4969278785014
4564,148,3.0,11,0.0,M30,16.0,6934,PM23221,PM23221,-3.67270992578488,40.4849205712476
3545,0,0.0,0,0.0,URB,8.0,10189,77005,FORESTA E-O(QUINTANAPALLA-QUINTANAVIDES),-3.66800196542955,40.4984255331738
4662,65,3.0,6,0.0,M30,16.0,7129,PM43222,PM43222,-3.67249959357655,40.4841813201606
4372,64,8.0,10,0.0,M30,5.0,6644,PM10141,PM10141,-3.6717572068267,40.4708744838392
4373,676,4.0,17,0.0,M30,5.0,6645,PM10142,PM10142,-3.67184266843934,40.4708340713716
4312,161,12.0,28,0.0,URB,4.0,4049,97104,Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto,-3.66899821257803,40.4228169061096
4475,217,3.0,14,0.0,M30,16.0,7014,PM13222,PM13222,-3.67236235813075,40.484957505336
3619,230,5.0,31,0.0,URB,8.0,3459,79023,C/. Puerto de Somport - Av.Burgos-Foresta,-3.66832083912492,40.4955427971221
4315,840,5.0,25,0.0,URB,4.0,4059,97107,Dr.Esquerdo 43 S-N - Jorge Juan - Fundadores,-3.66866674777923,40.4237717399371
4249,1460,10.0,49,0.0,URB,5.0,5762,97002,Av.America 27  E-O - Cartagena - Fco.Silvela,-3.67433340788427,40.4389803131437
3566,129,1.0,10,0.0,URB,8.0,6597,78007,AV. CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY),-3.66900834796821,40.5094475290986
3546,0,0.0,0,0.0,URB,8.0,10190,77006,QUINTANAVIDES S-N(A-1-FORESTA),-3.66780705315376,40.4972962117682
3559,272,2.0,15,68.0,URB,8.0,6589,77406,(TACTICO)PTE. REINA E-O(GIRO A SIERRA ATAPUERCA),-3.67181496985362,40.5011952773314
4485,89,1.0,9,0.0,M30,15.0,6719,PM20233,PM20233,-3.66806181277407,40.4665290017551
4601,76,0.0,4,0.0,M30,8.0,6639,PM40001,PM40001,-3.67156313077558,40.4916755846272
3576,130,2.0,10,0.0,URB,8.0,10062,78018,PORTOMARIN O-E(FROMISTA-AV. CAMINO SANTIAGO),-3.667802578296,40.5120180808328
3560,476,1.0,9,85.0,URB,8.0,6590,77407,(TACTICO)SIERRA ATAPUERCA S-N(GIRO A PTE. REINA),-3.67234708983623,40.5011548221152
4565,26,1.0,3,0.0,M30,16.0,6935,PM23222,PM23222,-3.67262546391056,40.4849069755617
3595,44,1.0,7,0.0,URB,8.0,10361,78403,(TACTICO) FROMISTA E-O (GIRO A PALAS DEL REY NORTE),-3.67246808090233,40.510994560789
4252,272,7.0,28,0.0,URB,4.0,5765,97005,Cartagena N-S - Av.America - Coslada,-3.67308776350602,40.4386219048816
4426,313,5.0,17,0.0,M30,3.0,6677,PM10982,PM10982,-3.66801164276183,40.4007147391378
4476,114,2.0,6,0.0,M30,15.0,6713,PM20021,PM20021,-3.67363435411532,40.4819049132323
3582,35,1.0,5,0.0,URB,8.0,10181,78025,PALAS DE REY O-E (TRIACASTELA - CON. SANTIAGO),-3.67053263966182,40.5092610752513
3612,85,1.0,11,0.0,URB,8.0,3457,79016,Vía Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall,-3.66812541896716,40.4939378723717
4566,175,4.0,14,0.0,M30,8.0,3521,PM30001,PM30001,-3.67077258118191,40.4922932954475
4483,435,3.0,24,0.0,M30,15.0,6717,PM20231,PM20231,-3.66824432784873,40.4665210142072
3621,439,3.0,19,0.0,URB,8.0,3796,79025,Av. Burgos - Camino Fuencarral a Hortaleza-Puerto de Somport,-3.66782624496949,40.4946964331652
3542,180,1.0,0,61.0,URB,8.0,3530,77002,VALCARLOS N-S (VILORIA DE LA RIOJA - SAN JUAN DE ORTEGA),-3.6689613549975,40.5013567743021
4602,81,0.0,4,0.0,M30,8.0,3797,PM40005,PM40005,-3.67164434096388,40.4917000012825
3596,113,4.0,9,0.0,URB,8.0,10360,78404,(TACTICO) FROMISTA O-E (GIRO A PALAS DEL REY SUR),-3.67299863817044,40.5107719707299
4375,112,4.0,17,0.0,M30,5.0,6647,PM10212,PM10212,-3.6686381358201,40.4664143807103
4481,377,2.0,15,0.0,M30,15.0,6715,PM20151,PM20151,-3.67158894238203,40.4709796304384
4097,188,3.0,11,0.0,URB,5.0,9897,91015,Av. San Luis E-O (Pastora Imperio-Av. Burgos),-3.67463926598986,40.4806494838638
3587,446,5.0,31,0.0,URB,8.0,10855,78030,(CARRIL BUS) SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO),-3.66897667826115,40.5073946647602
4326,166,2.0,9,0.0,URB,4.0,7074,97596,Dr.Esquerdo 35 S-N(Giro a Goya) - Jorge Juán-Fundadores,-3.66874810404683,40.4237737951076
3577,30,1.0,4,0.0,URB,8.0,10061,78019,ACCESO M-40 O-E(ENTRADA PORTOMARIN),-3.66759370807107,40.5129321246614
3973,318,2.0,10,0.0,URB,17.0,5348,87015,AV. ROSALES S-N (ENTRADA MADRID),-3.67470173377231,40.3482204099235
4087,132,1.0,8,0.0,URB,5.0,5747,91005,Av. Pio XII E-O (Calle 30 - Av. Burgos),-3.67463856319659,40.4730470133934
3563,44,0.0,5,0.0,URB,8.0,10058,78003,AV. CAMINO SANTIAGO S-N(GTA. MONTE GOZO-PORTOMARIN),-3.66753040565251,40.5105027308861
4371,179,5.0,13,0.0,M30,5.0,6643,PM10092,PM10092,-3.67457932665751,40.4759797143981
4370,55,5.0,8,0.0,M30,5.0,6642,PM10091,PM10091,-3.67439453436033,40.4760379565892
4661,57,2.0,5,0.0,M30,16.0,6933,PM43221,PM43221,-3.67249659818133,40.4841184798411
3588,64,2.0,5,0.0,URB,8.0,10856,78031,(CARRIL BUS) SANTO DOMINGO DE LA CALZADA O-E (SIERRA ATAPUERCA-BOADILLA DEL CAMINO),-3.66640843570289,40.5053832646911
3591,120,3.0,12,0.0,URB,8.0,10565,78301,(MICRO) RONDA DE LA COMUNICACION (JUNTO GR-2),-3.6638480746772,40.5131938501844
4423,86,3.0,11,0.0,M30,3.0,6674,PM10945,PM10945,-3.66639014727007,40.4047631165861
3643,136,2.0,5,0.0,URB,16.0,6610,79051,Av. Francisco Pi y Margall - Ana de Austria-María Tudor,-3.66391788344455,40.4933812999351
4384,510,15.0,59,0.0,M30,5.0,6655,PM10402,PM10402,-3.66294816479109,40.4498022873497
4376,433,7.0,16,0.0,M30,5.0,6648,PM10241,PM10241,-3.66675038089134,40.4633612590252
3613,114,0.0,6,0.0,URB,16.0,6613,79017,C/. María de Portugal - Leonor de Austria-Francisco Pi y Margall,-3.66471580483927,40.495283539453
4379,362,3.0,24,0.0,M30,5.0,6650,PM10341,PM10341,-3.66342052337203,40.4545233691274
4524,88,1.0,9,0.0,M30,13.0,10179,PM20942,PM20942,-3.66601818148485,40.4040055296873
4521,216,1.0,10,0.0,M30,14.0,6749,PM20911,PM20911,-3.66444642772408,40.40742478174
4417,717,5.0,26,0.0,M30,3.0,3493,PM10865,PM10865,-3.66308255058561,40.4111417119912
4377,376,3.0,19,0.0,M30,5.0,6649,PM10242,PM10242,-3.66698218244293,40.4633238050448
3578,585,5.0,24,0.0,URB,8.0,10090,78021,SIERRA DE ATAPUERCA N-S (PORTOMARÍN-TIERRA DE MELIDE),-3.6641968099074,40.5081852034054
3562,823,3.0,25,0.0,URB,8.0,10059,78002,PORTOMARIN E-O(SANTISO-AV. CAMINO SANTIAGO),-3.66563843659653,40.5106178096844
4575,130,1.0,4,0.0,M30,13.0,3600,PM30901,PM30901,-3.66417826783222,40.4062246538563
4424,308,2.0,23,0.0,M30,3.0,7124,PM10948,PM10948,-3.66659007149188,40.4047757612745
4610,156,4.0,10,0.0,M30,5.0,6661,PM40463,PM40463,-3.66356939958395,40.443697892273
3585,78,2.0,8,0.0,URB,8.0,10694,78028,(CARRIL BUS) AV. CAMINO SANTIAGO S-N(GTA. MONTE GOZO-PORTOMARIN),-3.66748475700427,40.5104710546782
3639,160,1.0,9,0.0,URB,8.0,6921,79046,Av. Santo Domingo de la Calzada - Valcarlos-Sauceda,-3.66377018841399,40.5036027948722
3579,67,0.0,6,0.0,URB,8.0,10088,78022,TIERRA DE MELIDE E-O (VALCARLOS-SIERRA DE ATAPUERCA),-3.66391102804858,40.5073269950328
4523,55,1.0,6,0.0,M30,14.0,6751,PM20913,PM20913,-3.66453999211209,40.4074521625223
4381,149,1.0,18,0.0,M30,5.0,6652,PM10343,PM10343,-3.6634958208658,40.4544672462105
3574,58,19.0,21,0.0,URB,8.0,10562,78015,AV. CAMINO DE SANTIAGO S-N,-3.66528489967958,40.5124316778638
3569,457,0.0,16,0.0,URB,8.0,6599,78010,VALCARLOS N-S (PALAS DEL REY - SANTO DOMINGO DE LA CALZADA),-3.66462794566807,40.5050705505925
3581,100,1.0,2,0.0,URB,8.0,10086,78024,TIERRA DE MELIDE O-E (PADORNELO-SIERRA DE ATAPUERCA),-3.66556633363824,40.5078082725456
4419,1443,5.0,21,0.0,M30,3.0,6670,PM10902,PM10902,-3.66566777173185,40.4065466451691
3609,318,2.0,16,0.0,URB,8.0,10094,79013,C/. Quintanavides - Via Servicio A1 - Foresta,-3.6669690787713,40.4965426151739
3561,140,0.0,8,83.0,URB,8.0,10060,78001,AV. CAMINO SANTIGO N-S(PL. OBRADOIRO-PORTOMARIN),-3.66563439296071,40.512285771167
3573,34,14.0,17,0.0,URB,8.0,10563,78014,ACCESO M-40 E-O(ENTRADA),-3.66444025298239,40.5120482936436
4491,20,2.0,4,0.0,M30,15.0,10171,PM20394,PM20394,-3.66271535015934,40.4515489197079
4525,36,0.0,6,0.0,M30,13.0,10178,PM20948,PM20948,-3.6659288442896,40.4039509387032
4489,476,4.0,18,0.0,M30,15.0,6723,PM20322,PM20322,-3.66345123041021,40.4572906473368
3650,796,4.0,25,0.0,URB,16.0,10770,79058,Av. Francisco Pi y Margall - María de Portugal-Av. Burgos,-3.66583178673919,40.4948769809885
4527,48,1.0,6,0.0,M30,13.0,6754,PM20972,PM20972,-3.66692062972208,40.401737340437
3594,248,3.0,16,0.0,URB,8.0,6600,78402,"SANTO DOMINGO DE LA CALZADA, 23 E-O (VALCARLOS - SIERRA DE ATAPUERCA)",-3.66666094635659,40.5056686596051
4422,178,5.0,16,0.0,M30,3.0,6673,PM10942,PM10942,-3.66649461572781,40.4047551546656
3614,81,1.0,4,0.0,URB,16.0,6614,79018,Av. Burgos - Av. Francisco Pi y Margall-Av. Burgos,-3.66586335059613,40.495614113802
3568,173,3.0,18,0.0,URB,8.0,3794,78009,PALAS DEL REY O-E (FURELOS - VALCARLOS),-3.66521334031331,40.505671680785
3589,408,3.0,14,0.0,URB,8.0,10857,78032,(CARRIL BUS) SANTO DOMINGO DE LA CALZADA E-O(SAUCEDA-VALCARLOS),-3.6639979568983,40.5039871292846
4416,118,2.0,40,0.0,M30,3.0,3492,PM10862,PM10862,-3.66319803602662,40.4111815422206
3572,66,2.0,6,0.0,URB,8.0,10566,78013,PORTICO DE LA GLORIA O-E,-3.66565693892055,40.5143519474924
4488,92,0.0,3,0.0,M30,15.0,6722,PM20321,PM20321,-3.66364553042255,40.457210762991
3610,93,1.0,18,0.0,URB,16.0,6611,79014,Av. Francisco Pi y Margall - Ana de Austria-María de Portugal,-3.66423993914441,40.4937744169509
3592,316,3.0,14,0.0,URB,8.0,10567,78302,(MICRO) PORTICO DE LA GLORIA (JUNTO GR-5),-3.66467978430631,40.5135958678368
4380,391,3.0,28,0.0,M30,5.0,6651,PM10342,PM10342,-3.66371762444557,40.454416335785
4617,245,2.0,12,0.0,M30,14.0,6792,PM40902,PM40902,-3.66411088104121,40.4064010359798
4576,312,2.0,8,0.0,M30,13.0,3838,PM30902,PM30902,-3.66419097803113,40.4061528662762
3615,85,2.0,4,0.0,URB,8.0,6615,79019,Av. Burgos - Abetal-Quintanapalla,-3.6660856420593,40.4968135650807
4614,239,3.0,12,0.0,M30,4.0,3828,PM40754,PM40754,-3.66570783655454,40.4204780771689
3570,5,5.0,3,0.0,URB,8.0,3795,78011,VALCARLOS S-N (SANTO DOMINGO DE LA CALZADA - PALAS DEL REY),-3.66472241858736,40.5048033069913
4314,388,3.0,14,0.0,URB,4.0,4051,97106,O´Donell 69 E-O - Iturbe-Dr.Esquerdo,-3.66742929070934,40.4208904260657
3611,0,0.0,0,0.0,URB,16.0,6612,79015,Av. Francisco Pi y Margall - María de Portugal-Av. Burgos,-3.66588007923165,40.4948289353726
4421,1266,5.0,28,0.0,M30,3.0,6672,PM10941,PM10941,-3.66627307513052,40.4047353468003
4526,24,1.0,5,0.0,M30,13.0,6753,PM20971,PM20971,-3.66706538999868,40.4018707961553
3571,48,1.0,5,0.0,URB,8.0,10529,78012,SANTO DOMINGO DE LA CALZADA O-E (SIERRA ATAPUERCA-BOADILLA DEL CAMINO),-3.66637477087013,40.5054125092591
4383,1057,5.0,33,0.0,M30,5.0,6654,PM10401,PM10401,-3.66268997613051,40.4498377533932
4522,33,1.0,4,0.0,M30,14.0,6750,PM20912,PM20912,-3.66423175088785,40.4073621504751
4574,232,3.0,10,0.0,M30,3.0,6667,PM30754,PM30754,-3.66565573567384,40.4202867986976
4490,88,2.0,8,0.0,M30,15.0,6724,PM20327,PM20327,-3.6637705963709,40.4571952435598
3649,57,0.0,11,0.0,URB,16.0,10771,79057,Av. Francisco Pi y Margall - Ana de Austria-María de Portugal,-3.66419340325149,40.4938140222571
4418,560,6.0,37,0.0,M30,3.0,3816,PM10901,PM10901,-3.66537292322372,40.4065559151504
4486,261,1.0,7,0.0,M30,15.0,6720,PM20261,PM20261,-3.6657695380009,40.4619821734381
4382,297,3.0,18,0.0,M30,5.0,6653,PM10344,PM10344,-3.6635731152302,40.4544635471248
3590,131,0.0,4,0.0,URB,8.0,10359,78300,(MICRO)ACCESO M-40 O-E(PROX. GR-14),-3.66693609819684,40.5118289815665
3583,382,2.0,18,0.0,URB,8.0,6594,78026,SANTO DOMINGO DE LA CALZADA E-O(SAUCEDA-VALCARLOS),-3.66403713985048,40.503949879061
3580,641,2.0,15,0.0,URB,8.0,10091,78023,SIERRA DE ATAPUERCA S-N (PALAS DE REY-TIERRA DE MELIDE),-3.66543499644783,40.506952502019
4528,61,1.0,7,0.0,M30,13.0,6755,PM20976,PM20976,-3.6670054457874,40.4017450633365
4616,73,0.0,3,0.0,M30,14.0,6791,PM40901,PM40901,-3.66412419617254,40.4063230751737
4415,271,2.0,11,0.0,M30,3.0,3491,PM10861,PM10861,-3.66283415149648,40.4112283982876
4520,120,3.0,12,0.0,M30,14.0,10177,PM20873,PM20873,-3.66287489877901,40.4100346058052
4519,152,1.0,8,0.0,M30,14.0,6748,PM20864,PM20864,-3.66293856360677,40.4103699624084
3637,95,1.0,7,0.0,URB,16.0,10862,79041,Rotonda - A-1 Via de Servicio - Francisco pi y Margall,-3.66677306595807,40.4946517161592
4607,124,0.0,6,0.0,M30,15.0,3538,PM40442,PM40442,-3.66033308037902,40.4463288778661
4570,171,2.0,7,0.0,M30,15.0,3536,PM30471,PM30471,-3.65875427395785,40.4416917009014
4406,36,1.0,4,0.0,M30,4.0,3488,PM10712,PM10712,-3.65942038928967,40.4217565815451
4402,67,1.0,12,0.0,M30,4.0,3800,PM10612,PM10612,-3.66093808939342,40.431105354227
4504,100,1.0,5,0.0,M30,15.0,6736,PM20664,PM20664,-3.66008665801187,40.4274445064302
4606,116,0.0,6,0.0,M30,8.0,10199,PM40018,PM40018,-3.66007011824806,40.5025430203271
4505,120,2.0,6,0.0,M30,15.0,10194,PM20667,PM20667,-3.65989699031949,40.427257030738
4514,144,2.0,9,0.0,M30,14.0,6744,PM20832,PM20832,-3.65883659935772,40.4169836916424
4502,92,2.0,5,0.0,M30,15.0,6734,PM20661,PM20661,-3.66017839931585,40.4274278822944
4598,34,9.0,10,0.0,M30,15.0,6788,PM33202,PM33202,-3.65997582793682,40.482866212426
4496,140,6.0,15,0.0,M30,15.0,6729,PM20471,PM20471,-3.65941192502529,40.4425353380727
3627,84,2.0,7,0.0,URB,16.0,6624,79031,Ingeniero Emilio Herrera - Av. Francisco Pi y Margall-Av. Manoteras,-3.65845735985895,40.4873536128276
4413,501,4.0,23,0.0,M30,3.0,3815,PM10831,PM10831,-3.66106750944169,40.4141122419142
3626,42,1.0,4,0.0,URB,16.0,6623,79030,Ingeniero Emilio Herrera - Av. Francisco Pi y Margall-Av. Manoteras,-3.65842071350844,40.4873168794624
3623,103,2.0,10,0.0,URB,16.0,6620,79027,Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela,-3.66087677592329,40.4852597649546
4500,104,1.0,6,0.0,M30,15.0,6733,PM20572,PM20572,-3.65964669089267,40.4352742698869
3597,800,0.0,12,84.0,URB,8.0,6601,79001,Av. Niceto Alcalá Zamora - Sauceda-María de Portugal,-3.6602035514912,40.5012682645386
4392,502,9.0,37,0.0,M30,4.0,10265,PM10472,PM10472,-3.6607848678303,40.44427817443
3625,40,1.0,4,0.0,URB,16.0,6622,79029,Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela,-3.65996979434097,40.4862842979371
4604,140,1.0,7,0.0,M30,8.0,10200,PM40012,PM40012,-3.65998924536413,40.5025163231254
4609,37,7.0,10,0.0,M30,5.0,10176,PM40462,PM40462,-3.6626577015445,40.4439806341576
3603,399,3.0,10,0.0,URB,16.0,3432,79007,Acceso A-1 - A-1-Av. Niceto Alcalá Zamora,-3.66009370529784,40.5007813037364
4498,128,1.0,7,0.0,M30,15.0,6731,PM20473,PM20473,-3.65921080062716,40.4425238525138
4503,32,1.0,4,0.0,M30,15.0,6735,PM20662,PM20662,-3.65999491227205,40.4272481849698
4412,136,2.0,34,0.0,M30,3.0,6668,PM10768,PM10768,-3.66006298243154,40.417722267223
3641,427,3.0,14,0.0,URB,8.0,6920,79048,Av. Santo Domingo de la Calzada - Giro a la izquierda,-3.66230695419683,40.5030386998054
3640,266,1.0,21,0.0,URB,8.0,3699,79047,Acceso desde A-1 - A1-Av. Santo Domingo de la Calzada,-3.66083868118067,40.5023388421268
4391,649,3.0,28,0.0,M30,4.0,10175,PM10471,PM10471,-3.66055504055223,40.4443438703316
4414,269,2.0,22,0.0,M30,3.0,3490,PM10832,PM10832,-3.66124373004974,40.4142233235487
3631,92,2.0,9,0.0,URB,16.0,10461,79035,Ana de Austria - Infanta Maria - Fco. Pi y Margall,-3.66184436762293,40.4906089584605
4408,577,7.0,35,0.0,M30,4.0,3489,PM10728,PM10728,-3.65950675480124,40.421607786721
3624,54,2.0,6,0.0,URB,16.0,6621,79028,Ingeniero Emilio Herrera - Príncipe Carlos-Infanta Catalina Micaela,-3.6599305942729,40.4862523692928
4411,261,2.0,19,0.0,M30,3.0,6669,PM10766,PM10766,-3.66034378793007,40.4174680826256
