ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,NSEC,area,elevation,densidad_hab_km2
13,28,005,05,017,1753,0.5168,0.4832,44.425,0.1295,0.6486,0.2219,0.3001,0.3388,0.0583,0.0511,0.2326,0.1941,0.4273,0.5301,Alcalá de Henares - 05.017,37982.1313221567,594,46153.28152944895
13,28,005,05,018,1033,0.515,0.485,46.485,0.1278,0.6292,0.243,0.1801,0.1868,0.0488,0.0411,0.2653,0.1399,0.4639,0.5394,Alcalá de Henares - 05.018,40962.2326965412,594,25218.351930490004
13,28,005,05,019,692,0.539,0.461,49.3382,0.104,0.5564,0.3396,0.1951,0.2312,0.0274,0.0242,0.1839,0.1719,0.3806,0.4597,Alcalá de Henares - 05.019,14768.6716630938,594,46855.940451928014
13,28,005,05,020,1764,0.4949,0.5051,46.1905,0.1054,0.6508,0.2438,0.2415,0.2937,0.0551,0.0482,0.2231,0.1939,0.4214,0.5228,Alcalá de Henares - 05.020,2802643.65874547,605,629.4057378630895
13,28,005,05,021,1810,0.5204,0.4796,45.1105,0.1282,0.6381,0.2337,0.1884,0.1994,0.0437,0.0355,0.2129,0.18,0.4417,0.5387,Alcalá de Henares - 05.021,30048.2009341475,616,60236.5513984257
13,28,005,05,022,2393,0.5115,0.4885,41.6018,0.1529,0.677,0.1701,0.0698,0.1003,0.0809,0.072,0.5244,0.0975,0.5437,0.6024,Alcalá de Henares - 05.022,5681588.46323814,603,421.1850287087047
13,28,005,05,023,1703,0.5267,0.4733,46.6371,0.1163,0.6236,0.2601,0.1779,0.2179,0.0585,0.0472,0.2027,0.1794,0.4133,0.5037,Alcalá de Henares - 05.023,23085.0103823042,594,73770.81369239643
13,28,005,05,024,1565,0.5291,0.4709,47.0115,0.1176,0.6249,0.2575,0.2958,0.3125,0.0587,0.0507,0.2404,0.1946,0.4077,0.5062,Alcalá de Henares - 05.024,29910.201572111,594,52323.28495770635
13,28,005,05,025,1332,0.5338,0.4662,45.6456,0.1306,0.6291,0.2402,0.286,0.3183,0.0579,0.0492,0.3031,0.1916,0.4335,0.5363,Alcalá de Henares - 05.025,21013.0081728362,594,63389.305759748146
13,28,005,05,026,1558,0.5212,0.4788,43.482,0.1316,0.6707,0.1977,0.2927,0.3427,0.065,0.0569,0.2609,0.2197,0.4331,0.5551,Alcalá de Henares - 05.026,25193.8088547115,594,61840.58984430358
13,28,005,05,027,807,0.5204,0.4796,46,0.1177,0.6357,0.2466,0.3061,0.3296,0.0548,0.0449,0.2289,0.1836,0.4185,0.5126,Alcalá de Henares - 05.027,12028.0593520766,594,67093.1175493971
13,28,005,05,028,1070,0.5056,0.4944,46.7093,0.114,0.6346,0.2514,0.0598,0.0869,0.0601,0.0506,0.3935,0.1008,0.4705,0.5232,Alcalá de Henares - 05.028,60725.4579069891,603,17620.28705718249
13,28,005,05,029,1505,0.5229,0.4771,48.3781,0.1056,0.6093,0.285,0.099,0.1189,0.0632,0.0505,0.3848,0.1562,0.4175,0.4948,Alcalá de Henares - 05.029,108149.798111666,616,13915.883582566352
13,28,005,05,030,737,0.5061,0.4939,44.6594,0.1275,0.6676,0.2049,0.0841,0.1235,0.1073,0.0902,0.5443,0.1037,0.4837,0.5397,Alcalá de Henares - 05.030,219189.391014824,603,3362.3890124780487
13,28,005,05,031,879,0.4983,0.5017,43.2218,0.1229,0.7133,0.1638,0.0603,0.0796,0.1336,0.1219,0.5875,0.1005,0.511,0.5681,Alcalá de Henares - 05.031,321594.76962248,594,2733.253407795958
13,28,005,05,032,1567,0.5182,0.4818,46.2023,0.0721,0.7396,0.1883,0.0268,0.0491,0.1066,0.0949,0.5021,0.0869,0.4553,0.4986,Alcalá de Henares - 05.032,312115.617438251,603,5020.575429263853
13,28,006,01,001,1815,0.5163,0.4837,41.3168,0.1548,0.6623,0.1829,0.2176,0.3664,0.0554,0.0391,0.2634,0.133,0.4759,0.5489,Alcobendas - 01.001,36707.313469049,673,49445.18757904683
13,28,006,01,002,2645,0.5289,0.4711,39.4299,0.1656,0.6926,0.1418,0.2609,0.4072,0.0594,0.0498,0.2637,0.1356,0.5256,0.6081,Alcobendas - 01.002,63036.3121028233,673,41959.94200430924
13,28,006,01,003,1946,0.5509,0.4491,40.9168,0.1387,0.7055,0.1557,0.335,0.4681,0.0418,0.0316,0.2566,0.1427,0.466,0.5436,Alcobendas - 01.003,46623.1170591877,673,41738.951034302714
13,28,006,01,004,2676,0.5123,0.4877,40.5945,0.1476,0.6984,0.154,0.2616,0.3913,0.0544,0.0421,0.2692,0.1353,0.5129,0.5932,Alcobendas - 01.004,61184.9907032805,673,43736.21650083091
13,28,006,01,005,970,0.5577,0.4423,40.7464,0.1474,0.6825,0.1701,0.2577,0.3969,0.0641,0.0411,0.2648,0.1143,0.5151,0.5816,Alcobendas - 01.005,43185.1746089375,673,22461.412018911935
13,28,006,01,006,1475,0.5281,0.4719,42.3654,0.141,0.6725,0.1864,0.2529,0.3505,0.0552,0.0442,0.2557,0.1662,0.4554,0.5462,Alcobendas - 01.006,32656.202064048,673,45167.53041603273
13,28,006,01,007,1810,0.542,0.458,44.3536,0.1403,0.6144,0.2453,0.2475,0.3718,0.0411,0.0334,0.2262,0.1405,0.4364,0.5077,Alcobendas - 01.007,35486.0833135501,673,51005.9107962717
13,28,006,01,008,1933,0.5256,0.4744,42.5065,0.1536,0.6461,0.2002,0.2954,0.4092,0.0544,0.0403,0.2359,0.1449,0.4652,0.544,Alcobendas - 01.008,31219.2219959992,673,61916.98179562958
13,28,006,01,009,2642,0.522,0.478,41.7173,0.145,0.6783,0.1768,0.2661,0.4095,0.0562,0.0452,0.2621,0.1543,0.4754,0.5622,Alcobendas - 01.009,64179.1740404909,673,41166.00189234521
13,28,006,01,011,840,0.5369,0.4631,40.8738,0.1619,0.6643,0.1738,0.2452,0.381,0.0455,0.0313,0.2145,0.1432,0.4759,0.5554,Alcobendas - 01.011,7404.14327688081,673,113449.9926038535
13,28,006,01,012,1074,0.5335,0.4665,45.7961,0.1276,0.5857,0.2868,0.2263,0.3371,0.0427,0.0288,0.1932,0.1597,0.4098,0.4877,Alcobendas - 01.012,11460.1052239103,673,93716.41699756909
13,28,006,01,013,1671,0.5356,0.4644,46.6361,0.1263,0.5883,0.2855,0.1544,0.24,0.0452,0.0336,0.2226,0.133,0.4199,0.4842,Alcobendas - 01.013,25264.1660209715,673,66141.11063919248
13,28,006,01,014,1651,0.5233,0.4767,42.8395,0.1448,0.6305,0.2247,0.2296,0.3592,0.0425,0.0319,0.2259,0.1411,0.4398,0.512,Alcobendas - 01.014,37248.6945631313,690,44323.70098774298
13,28,006,01,015,1878,0.5165,0.4835,43.4111,0.1486,0.6347,0.2167,0.1683,0.2417,0.0482,0.0331,0.2645,0.1243,0.4847,0.5535,Alcobendas - 01.015,88373.8839236773,671,21250.621978116345
13,28,006,01,016,1662,0.5373,0.4627,42.5235,0.1221,0.6931,0.1847,0.2587,0.3797,0.048,0.0391,0.2817,0.1527,0.4716,0.5565,Alcobendas - 01.016,56779.6092244064,673,29271.071476229838
13,28,006,01,017,1148,0.5331,0.4669,42.9913,0.1516,0.6237,0.2247,0.2718,0.4007,0.0544,0.0411,0.2043,0.108,0.4579,0.5133,Alcobendas - 01.017,18588.753370745,673,61757.772406982716
13,28,006,01,018,1899,0.5345,0.4655,42.6319,0.148,0.6482,0.2038,0.2264,0.3407,0.0556,0.0426,0.2528,0.131,0.4716,0.5426,Alcobendas - 01.018,66782.0501216551,690,28435.78471371637
13,28,006,01,019,758,0.5369,0.4631,43.2546,0.1359,0.6689,0.1953,0.2309,0.372,0.0519,0.0366,0.226,0.1378,0.4489,0.5206,Alcobendas - 01.019,36184.7589857924,690,20948.046117914517
13,28,006,01,020,957,0.5329,0.4671,44.1317,0.1484,0.6134,0.2382,0.2362,0.3615,0.0393,0.027,0.2417,0.1392,0.4479,0.5202,NA,NA,NA,NA
13,28,006,01,021,1658,0.5235,0.4765,44.8305,0.1206,0.6369,0.2425,0.2051,0.3034,0.061,0.0466,0.2819,0.1326,0.4623,0.5329,Alcobendas - 01.021,39034.6327127133,690,42475.10184616136
13,28,006,01,022,1585,0.5205,0.4795,46.795,0.1035,0.6246,0.2719,0.1697,0.2757,0.0514,0.0401,0.2449,0.1479,0.4258,0.4996,Alcobendas - 01.022,30546.2794482378,690,51888.47966528503
13,28,006,01,023,2007,0.5431,0.4569,47.5695,0.1041,0.6193,0.2765,0.1276,0.2282,0.0506,0.0339,0.3315,0.1456,0.4438,0.5195,Alcobendas - 01.023,40647.1444180048,690,49376.16230455275
13,28,006,01,024,1181,0.5385,0.4615,46.7477,0.1312,0.5682,0.3006,0.1871,0.2854,0.0419,0.0331,0.2729,0.1086,0.424,0.4756,Alcobendas - 01.024,34850.4302839701,690,33887.67341972291
13,28,006,01,025,1674,0.5376,0.4624,47.6523,0.1153,0.5789,0.3059,0.1105,0.2109,0.0479,0.0324,0.289,0.103,0.4409,0.4916,Alcobendas - 01.025,88959.7131389746,690,18817.506722226546
13,28,006,01,026,1089,0.5317,0.4683,45.7493,0.135,0.5923,0.2727,0.0872,0.1653,0.0499,0.0393,0.379,0.1118,0.4639,0.5223,Alcobendas - 01.026,36918.482602386,690,29497.4203498174
13,28,006,01,027,2257,0.5259,0.4741,45.1918,0.1396,0.5888,0.2716,0.1449,0.2091,0.0402,0.0319,0.3069,0.1365,0.4398,0.5093,Alcobendas - 01.027,72929.8540050424,690,30947.545841020732
13,28,006,01,028,1619,0.5151,0.4849,47.2928,0.113,0.5954,0.2915,0.0574,0.1174,0.0508,0.0355,0.3196,0.1442,0.4338,0.507,Alcobendas - 01.028,64105.5421788118,690,25255.22669294438
13,28,006,01,029,1283,0.5136,0.4864,47.7685,0.1247,0.5549,0.3203,0.0803,0.1684,0.049,0.0383,0.2939,0.1207,0.4346,0.4942,Alcobendas - 01.029,33174.6907892599,690,38674.06054061443
13,28,006,01,030,2078,0.5178,0.4822,47.5688,0.1179,0.5804,0.3017,0.0654,0.1092,0.0736,0.0573,0.4839,0.1197,0.4414,0.5014,Alcobendas - 01.030,172502.093804026,690,12046.230594515291
13,28,006,01,031,1585,0.5237,0.4763,46.8467,0.1205,0.5918,0.2877,0.0801,0.1287,0.0545,0.0438,0.3888,0.0912,0.4577,0.5036,Alcobendas - 01.031,51635.0617303122,690,30696.196477470883
13,28,006,01,032,2118,0.5288,0.4712,44.1048,0.1246,0.6653,0.2101,0.1062,0.1657,0.053900000000000003,0.0453,0.3306,0.1525,0.4946,0.5836,Alcobendas - 01.032,89112.9114585503,690,23767.599614172184
13,28,006,01,033,2212,0.5258,0.4742,38.807,0.2098,0.6297,0.1605,0.1542,0.2401,0.0818,0.0789,0.6979,0.0511,0.4891,0.5154,Alcobendas - 01.033,463527.448055691,685,4772.101434938622
13,28,006,01,034,1415,0.5039,0.4961,40.0551,0.2127,0.6113,0.176,0.1208,0.2247,0.0673,0.0637,0.7343,0.0362,0.5018,0.5206,Alcobendas - 01.034,163591.972729053,685,8649.568657892385
13,28,006,01,035,888,0.5203,0.4797,40.8986,0.1847,0.6284,0.1869,0.2128,0.3356,0.0663,0.0622,0.6312,0.0247,0.4917,0.5041,Alcobendas - 01.035,2138943.76927237,671,415.15817889036055
13,28,006,01,036,2118,0.5293,0.4707,40.2455,0.195,0.6232,0.1818,0.2243,0.3248,0.071,0.0686,0.6264,0.0308,0.4792,0.4944,Alcobendas - 01.036,2998687.71922726,671,706.3089585553079
13,28,006,01,037,1375,0.5287,0.4713,38.352,0.2065,0.6756,0.1178,0.1622,0.2371,0.088,0.0761,0.6975,0.0698,0.5619,0.604,Alcobendas - 01.037,700000.431933159,673,1964.2845022291292
13,28,006,01,038,1608,0.5124,0.4876,42.4701,0.1281,0.704,0.1679,0.1014,0.1654,0.0842,0.0656,0.388,0.096,0.5506,0.6091,Alcobendas - 01.038,91091.7575736183,690,17652.53018310082
13,28,006,01,039,2813,0.5165,0.4835,39.1678,0.2279,0.5926,0.1795,0.1223,0.1838,0.0898,0.0856,0.6975,0.0639,0.4853,0.5184,Alcobendas - 01.039,303622.469238791,671,9264.79521443997
13,28,006,01,040,1958,0.5128,0.4872,40.9658,0.1747,0.6343,0.191,0.1716,0.2748,0.0879,0.086,0.6788,0.0464,0.4579,0.4802,Alcobendas - 01.040,1575806.6109266,652,1242.5382571841537
13,28,006,01,041,2315,0.5222,0.4778,37.3438,0.2462,0.632,0.1218,0.1715,0.2423,0.098,0.0974,0.7117,0.0551,0.5009,0.5301,Alcobendas - 01.041,325671.633813425,685,7108.386975226235
13,28,006,01,042,1403,0.5331,0.4669,43.665,0.1347,0.6579,0.2074,0.216,0.3186,0.0461,0.0371,0.2644,0.1336,0.486,0.561,Alcobendas - 01.042,29052.4764159169,673,48291.92458207605
13,28,006,01,043,1188,0.5194,0.4806,42.2231,0.1498,0.6574,0.1928,0.271,0.4091,0.0396,0.0347,0.2327,0.157,0.4733,0.5614,Alcobendas - 01.043,23825.2333644729,673,49863.10026123365
13,28,006,01,044,1790,0.5045,0.4955,42.4045,0.1341,0.7011,0.1648,0.0626,0.1134,0.1026,0.091,0.4806,0.0949,0.511,0.5645,Alcobendas - 01.044,77271.60959593,690,23165.04094272524
13,28,006,01,045,1642,0.5195,0.4805,42.5481,0.1437,0.6784,0.1778,0.0987,0.1492,0.064,0.0484,0.3627,0.1139,0.5036,0.5683,Alcobendas - 01.045,72678.9955087991,690,22592.497165170746
13,28,006,01,046,876,0.5388,0.4612,44.9315,0.1176,0.6416,0.2409,0.161,0.2523,0.0505,0.044,0.3221,0.1286,0.4735,0.5433,Alcobendas - 01.046,78971.8458734199,673,11092.560776711463
13,28,006,01,047,986,0.5233,0.4767,44.0325,0.15310000000000001,0.6166,0.2302,0.0598,0.1166,0.0731,0.0671,0.5102,0.0639,0.491,0.5246,Alcobendas - 01.047,153736.175980035,690,6413.584790401214
13,28,006,01,048,2224,0.5378,0.4622,41.3085,0.2041,0.5926,0.2032,0.1398,0.2095,0.0808,0.078,0.6859,0.0513,0.4593,0.4842,Alcobendas - 01.048,390173.196715115,685,5700.03275141387
13,28,006,01,049,1715,0.502,0.498,43.4041,0.1026,0.7493,0.1481,0.049,0.1032,0.0955,0.0715,0.4659,0.0996,0.5699,0.6329,Alcobendas - 01.049,39592.6736588858,690,43316.0946587173
13,28,006,01,050,1725,0.5159,0.4841,40.3432,0.1339,0.7716,0.0945,0.0301,0.0667,0.1365,0.1225,0.6546,0.0864,0.5663,0.6198,Alcobendas - 01.050,69404.8575930756,706,24854.168134941894
13,28,006,01,051,2232,0.5081,0.4919,38.728,0.1514,0.7791,0.0694,0.0479,0.0923,0.1272,0.1045,0.5026,0.0755,0.614,0.6642,Alcobendas - 01.051,133513.732172373,703,16717.381528353708
13,28,006,01,052,1821,0.5102,0.4898,38.3602,0.1741,0.7337,0.0923,0.0329,0.0686,0.1217,0.1084,0.6144,0.0744,0.629,0.6795,Alcobendas - 01.052,275675.207795624,690,6605.59944639646
13,28,006,01,053,2156,0.5116,0.4884,42.0756,0.1368,0.7157,0.1475,0.0343,0.0728,0.1161,0.1064,0.6147,0.0747,0.5454,0.5895,Alcobendas - 01.053,79622.7350470901,690,27077.69330863739
13,28,006,01,054,2068,0.5116,0.4884,34.7843,0.2505,0.6929,0.0566,0.1252,0.1673,0.0535,0.0439,0.4574,0.1301,0.6426,0.7387,Alcobendas - 01.054,318085.511414417,690,6501.396403766754
13,28,006,01,055,2290,0.5083,0.4917,33.9389,0.2882,0.6664,0.0454,0.0507,0.0891,0.0669,0.0552,0.6,0.0885,0.7012,0.7693,Alcobendas - 01.055,69034.8965828033,690,33171.62932594938
13,28,006,01,056,1850,0.5259,0.4741,36.1011,0.2405,0.6854,0.0741,0.0557,0.1314,0.0619,0.0505,0.4797,0.1052,0.6356,0.7103,Alcobendas - 01.056,67518.4744710903,690,27399.90816575873
13,28,006,01,057,1862,0.5183,0.4817,39.3663,0.1992,0.6826,0.1182,0.0473,0.0822,0.0946,0.0791,0.5815,0.071,0.5969,0.6425,Alcobendas - 01.057,235059.006439533,690,7921.415257402547
13,28,006,01,058,1413,0.5188,0.4812,40.2711,0.1125,0.8167,0.0708,0.0446,0.0863,0.0805,0.0582,0.3206,0.1197,0.6156,0.6994,Alcobendas - 01.058,63629.9172519141,706,22206.535243568836
13,28,006,01,059,3165,0.5179,0.4821,34.6073,0.2708,0.6547,0.0746,0.1855,0.2537,0.1083,0.1062,0.7084,0.0481,0.5234,0.5498,Alcobendas - 01.059,502882.726499856,685,6293.713888382897
13,28,006,01,060,1305,0.5218,0.4782,44.295,0.1571,0.6222,0.2207,0.1456,0.2268,0.0891,0.08,0.6073,0.0937,0.4836,0.5336,Alcobendas - 01.060,15348927.5836142,706,85.02222665987159
13,28,006,01,061,1052,0.5257,0.4743,34.1122,0.2443,0.7186,0.0371,0.058,0.1759,0.0616,0.0428,0.4314,0.1589,0.6126,0.7283,Alcobendas - 01.061,147859.690710543,690,7114.853243264562
13,28,006,01,062,1969,0.5099,0.4901,29.9055,0.3083,0.6689,0.0229,0.034,0.0711,0.0323,0.0242,0.6256,0.0661,0.8091,0.8664,Alcobendas - 01.062,151912.223333658,706,12961.43231131122
13,28,006,01,063,2148,0.5061,0.4939,33.2826,0.2789,0.6792,0.0419,0.0498,0.1034,0.06,0.0542,0.6695,0.0616,0.7573,0.807,Alcobendas - 01.063,148016.353418284,706,14511.910004497307
13,28,006,01,064,2141,0.5166,0.4834,30.8248,0.2863,0.6861,0.0276,0.035,0.0682,0.0491,0.034,0.6054,0.0607,0.8096,0.8619,Alcobendas - 01.064,157336.861722906,706,13607.745677364723
13,28,006,01,065,1437,0.517,0.483,43.103,0.0953,0.7759,0.1287,0.0418,0.0759,0.12,0.1,0.4423,0.1004,0.5585,0.6208,Alcobendas - 01.065,167263.226739401,690,8591.24882386058
13,28,006,01,066,2516,0.5068,0.4932,36.9917,0.2305,0.6888,0.0807,0.0453,0.0831,0.0424,0.0325,0.5868,0.0742,0.7154,0.7727,Alcobendas - 01.066,192420.985670622,706,13075.49689152295
13,28,006,01,067,1488,0.5121,0.4879,36.334,0.2399,0.6552,0.1048,0.1566,0.2251,0.0964,0.0902,0.6499,0.069,0.5013,0.5385,Alcobendas - 01.067,15518173.0126015,628,95.88757637846122
13,28,006,01,068,2147,0.517,0.483,34.1299,0.285,0.6428,0.0722,0.1421,0.2124,0.0853,0.0808,0.7479,0.0627,0.5941,0.6339,Alcobendas - 01.068,428961.14904965,673,5005.115276189026
13,28,007,01,001,1228,0.5049,0.4951,47.5684,0.1026,0.6254,0.272,0.1018,0.158,0.0572,0.049,0.3448,0.1499,0.4682,0.5508,Alcorcón - 01.001,17543293.3583813,712,69.99825944387592
13,28,007,01,002,1937,0.5266,0.4734,42.8353,0.1461,0.6577,0.1962,0.1874,0.2963,0.0417,0.0278,0.2346,0.253,0.4178,0.5593,Alcorcón - 01.002,123307.464023148,693,15708.700323577945
13,28,007,01,003,1397,0.5125,0.4875,48.6428,0.1088,0.5727,0.3185,0.1553,0.2219,0.0402,0.0345,0.294,0.145,0.4072,0.4763,Alcorcón - 01.003,25341.4428134664,704,55127.09005099092
13,28,007,01,004,1449,0.521,0.479,43.7509,0.1249,0.6715,0.2036,0.2402,0.3409,0.041,0.0308,0.2397,0.1641,0.4661,0.5576,Alcorcón - 01.004,22403.6774932252,704,64676.88175024729
13,28,007,01,005,1605,0.5389,0.4611,46.7931,0.1196,0.6031,0.2773,0.1514,0.2299,0.0446,0.0368,0.3093,0.1559,0.4253,0.5039,Alcorcón - 01.005,41441.7807746474,693,38729.03070279939
13,28,007,01,006,935,0.523,0.477,44.0374,0.1144,0.6684,0.2171,0.2171,0.3027,0.0411,0.035,0.2802,0.1659,0.4674,0.5604,Alcorcón - 01.006,20677.9193672227,693,45217.31531084806
13,28,007,01,007,1536,0.5169,0.4831,42.6628,0.1549,0.6543,0.1908,0.2487,0.3327,0.0508,0.0362,0.2473,0.1407,0.4846,0.5639,Alcorcón - 01.007,38918.2817073239,693,39467.31285700485
13,28,007,01,008,2050,0.5293,0.4707,44.8151,0.14,0.6107,0.2493,0.222,0.3039,0.0335,0.0221,0.236,0.2011,0.4124,0.5162,Alcorcón - 01.008,40968.5256962091,693,50038.412785493325
13,28,007,01,010,1584,0.5063,0.49370000000000003,43.964,0.1402,0.6446,0.2153,0.2165,0.3157,0.036,0.0272,0.2041,0.2206,0.4229,0.5426,Alcorcón - 01.010,27461.7819868016,693,57680.160768929185
13,28,007,01,011,1464,0.5157,0.4843,45.506100000000004,0.1216,0.6339,0.2445,0.2678,0.3456,0.0311,0.0249,0.189,0.1822,0.4362,0.5334,Alcorcón - 01.011,21421.0850646561,693,68343.87686623493
13,28,007,01,012,1449,0.5031,0.4969,42.3782,0.1456,0.6708,0.1836,0.2692,0.3333,0.0388,0.0258,0.2351,0.178,0.4774,0.5808,Alcorcón - 01.012,20902.1131499616,693,69323.13444120194
13,28,007,01,013,1157,0.5385,0.4615,43.4477,0.1296,0.6655,0.2048,0.2109,0.3129,0.0338,0.0288,0.2274,0.1781,0.4628,0.5631,Alcorcón - 01.013,16288.6108501933,693,71031.22609048436
13,28,007,01,014,897,0.5295,0.4705,44.8919,0.1171,0.6756,0.2074,0.2074,0.301,0.0379,0.0278,0.2765,0.1689,0.4785,0.5758,Alcorcón - 01.014,24313.0983080504,693,36893.693622872845
13,28,007,01,015,1255,0.4765,0.5235,42.3833,0.1618,0.6271,0.2112,0.1458,0.2072,0.076,0.0665,0.4981,0.1436,0.4477,0.5228,Alcorcón - 01.015,1634838.8676197,712,767.6597521976338
13,28,007,01,016,3136,0.4853,0.5147,37.2608,0.2038,0.7146,0.0816,0.1741,0.2567,0.0785,0.0653,0.5034,0.1063,0.5923,0.6628,Alcorcón - 01.016,763166.772124061,689,4109.193579369056
13,28,007,01,017,2101,0.5088,0.4912,34.8534,0.2684,0.6844,0.0471,0.0243,0.0524,0.0833,0.069,0.6487,0.0548,0.7066,0.7476,Alcorcón - 01.017,411493.797976516,689,5105.787767231192
13,28,007,01,018,1709,0.5003,0.4997,34.1428,0.261,0.6817,0.0573,0.0509,0.0895,0.057,0.0491,0.6683,0.0571,0.7451,0.7902,Alcorcón - 01.018,1124167.60203471,689,1520.2359478308715
13,28,007,01,019,1813,0.5091,0.4909,35.0055,0.2261,0.7209,0.053,0.0805,0.1473,0.087,0.0741,0.5538,0.0915,0.6515,0.717,Alcorcón - 01.019,114314.23223069,689,15859.792473970361
13,28,007,01,020,2884,0.4889,0.5111,32.0059,0.3003,0.6751,0.0246,0.0527,0.096,0.0748,0.0614,0.5937,0.0769,0.7255,0.7859,Alcorcón - 01.020,643802.536705561,683,4479.634415170037
13,28,007,02,001,995,0.5226,0.4774,51.4322,0.1045,0.5166,0.3789,0.1307,0.1869,0.0505,0.0348,0.4377,0.119,0.3737,0.4242,Alcorcón - 02.001,36855.3627049662,704,26997.427971748755
13,28,007,02,002,744,0.5188,0.4812,51.4879,0.1142,0.5134,0.3723,0.0726,0.1062,0.0364,0.0303,0.4643,0.1164,0.3915,0.4431,Alcorcón - 02.002,15438.1712504875,693,48192.23649799231
13,28,007,02,003,1389,0.5299,0.4701,51.2613,0.1224,0.4816,0.396,0.0864,0.1476,0.041,0.0279,0.4307,0.1481,0.3445,0.4044,Alcorcón - 02.003,29965.4186892157,693,46353.43208135749
13,28,007,02,004,1076,0.526,0.474,51.1152,0.1236,0.4842,0.3922,0.0706,0.10780000000000001,0.0467,0.0392,0.4899,0.1266,0.351,0.4019,Alcorcón - 02.004,27365.0667975501,693,39320.20367282019
13,28,007,02,005,1267,0.5296,0.4704,50.809,0.1247,0.5114,0.3639,0.0916,0.1476,0.0469,0.0397,0.4337,0.1216,0.404,0.4599,Alcorcón - 02.005,31471.1617317294,704,40259.079432794024
13,28,007,02,006,1449,0.5383,0.4617,50.5618,0.1304,0.4928,0.3768,0.0759,0.1394,0.0476,0.0413,0.4905,0.0962,0.3802,0.4206,Alcorcón - 02.006,34114.0404549848,704,42475.17974049512
13,28,007,02,007,684,0.5512,0.4488,48.8085,0.1199,0.5614,0.3187,0.0439,0.095,0.0748,0.0615,0.5382,0.1068,0.4169,0.4668,Alcorcón - 02.007,40387.0329443377,704,16936.129003155635
13,28,007,02,008,673,0.5319,0.4681,51.6984,0.1308,0.4606,0.4086,0.0312,0.0862,0.0359,0.0308,0.5214,0.0917,0.3726,0.4103,Alcorcón - 02.008,30556.7771779965,697,22024.57399481965
13,28,007,02,009,1181,0.5394,0.4606,50.2837,0.1185,0.5114,0.37,0.0864,0.1558,0.0423,0.0336,0.4476,0.0837,0.3996,0.4361,Alcorcón - 02.009,53027.356175127,697,22271.523326557235
13,28,007,02,010,937,0.5603,0.4397,50.1921,0.1003,0.5592,0.3404,0.0886,0.1473,0.0486,0.0403,0.3642,0.1279,0.4045,0.4638,Alcorcón - 02.010,36375.3240589312,704,25759.220687133333
13,28,007,02,011,1194,0.541,0.459,52.4765,0.0938,0.541,0.3652,0.1315,0.1851,0.0314,0.0259,0.317,0.1475,0.3845,0.451,Alcorcón - 02.011,29084.5354639638,697,41052.744386424325
13,28,007,02,012,1083,0.542,0.458,45.8957,0.1302,0.638,0.2318,0.1597,0.2336,0.0382,0.0255,0.2898,0.1602,0.4565,0.5435,Alcorcón - 02.012,51279.0264338798,697,21119.74573847345
13,28,007,02,013,1265,0.5415,0.4585,46.7312,0.1289,0.6269,0.2443,0.1067,0.1644,0.0508,0.0372,0.3475,0.1683,0.4528,0.5445,Alcorcón - 02.013,43620.513654835,697,29000.11700939211
13,28,007,02,014,1423,0.5397,0.4603,48.7041,0.1223,0.5896,0.2881,0.168,0.2129,0.044,0.0328,0.3363,0.1438,0.4243,0.4956,Alcorcón - 02.014,39378.3235998845,697,36136.632286809014
13,28,007,02,015,1778,0.5214,0.4786,44.3116,0.1316,0.6659,0.2025,0.0726,0.1187,0.0848,0.0699,0.4165,0.0928,0.513,0.5654,Alcorcón - 02.015,1620782.94130553,697,1097.000686944442
13,28,007,02,016,2075,0.5383,0.4617,45.6019,0.134,0.6251,0.241,0.0627,0.1012,0.0657,0.049,0.4129,0.1136,0.4819,0.5437,Alcorcón - 02.016,245535.64381225,697,8450.91151648295
13,28,007,02,017,1276,0.5212,0.4788,50.9639,0.1113,0.5321,0.3566,0.0494,0.0933,0.052,0.0379,0.3536,0.1276,0.4039,0.463,Alcorcón - 02.017,40577.3049188335,697,31446.149579238303
13,28,007,02,019,1648,0.517,0.483,40.3902,0.1444,0.7409,0.1147,0.0279,0.0576,0.1149,0.0879,0.4284,0.1001,0.5546,0.6163,Alcorcón - 02.019,51474.8306897717,692,32015.646830043213
13,28,007,02,020,1318,0.5364,0.4636,47.5114,0.1244,0.5842,0.2914,0.0592,0.1024,0.0607,0.0511,0.4653,0.1039,0.4558,0.5087,Alcorcón - 02.020,121225.012638818,692,10872.343679822068
13,28,007,02,021,1625,0.5317,0.4683,51.4806,0.1151,0.4751,0.4098,0.0289,0.0683,0.0508,0.0403,0.5007,0.098,0.3839,0.4256,Alcorcón - 02.021,82076.1157208247,692,19798.695220023652
13,28,007,02,022,1661,0.5467,0.4533,50.174,0.115,0.5521,0.3329,0.1325,0.1722,0.0449,0.0333,0.2864,0.1717,0.3939,0.4755,Alcorcón - 02.022,55469.663511513,697,29944.29558158849
13,28,007,02,023,763,0.5465,0.4535,52.5111,0.1232,0.4731,0.4037,0.097,0.1651,0.0419,0.0299,0.3976,0.1,0.3498,0.3886,Alcorcón - 02.023,17603.5138466607,693,43343.619157304594
