rank_score_spi,score_spi,score_bhn,score_fow,score_opp,score_nbmc,score_ws,score_sh,score_ps,score_abk,score_aic,score_hw,score_eq,score_pr,score_pfc,score_incl,score_aae
9,88.1900024414062,91.7200012207031,89.9300003051758,82.9100036621094,92.9899978637695,95.6100006103516,96.3199996948242,81.9599990844727,97.620002746582,95.129997253418,88.0400009155273,78.9300003051758,96.3600006103516,84.9300003051758,72.4800033569336,77.8600006103516
72,64.6900024414062,81.1800003051758,60.0400009155273,52.8600006103516,89.3899993896484,82.0400009155273,86.9300003051758,66.370002746582,76.8099975585938,51.3499984741211,66.370002746582,45.6199989318848,66.0699996948242,64.2699966430664,30.6599998474121,50.4199981689453
73,64.9199981689453,81,60.8800010681152,52.8800010681152,89.4499969482422,83.2300033569336,85.120002746582,66.1800003051758,76.7799987792969,53.2299995422363,67.2300033569336,46.2799987792969,66.0699996948242,64.1600036621094,31.4200000762939,49.8600006103516
80,64.8600006103516,81.0199966430664,61.0800018310547,52.4799995422363,89.5299987792969,84.1500015258789,84.6800003051758,65.7300033569336,76.7099990844727,52.6399993896484,67.9199981689453,47.0699996948242,64.9899978637695,63.689998626709,31.1700000762939,50.0699996948242
75,65.3199996948242,81.3199996948242,61.6399993896484,52.9900016784668,89.5599975585938,85.9499969482422,84.1500015258789,65.6500015258789,76.6699981689453,53.439998626709,68.6900024414062,47.7400016784668,66.75,62.7599983215332,31.2099990844727,51.2599983215332
72,66.5100021362305,81.7799987792969,64.8499984741211,52.8800010681152,89.4100036621094,87.120002746582,84.4100036621094,66.1900024414062,77.2600021362305,64.4899978637695,69.2600021362305,48.3800010681152,66.75,63.1300010681152,30.4500007629395,51.2200012207031
71,67.0599975585938,82.6800003051758,65.6600036621094,52.8300018310547,89.6699981689453,88.1600036621094,85.5500030517578,67.3399963378906,78.25,65.8499984741211,69.870002746582,48.6699981689453,66.75,63.8499984741211,29.5300006866455,51.1800003051758
73,67.5899963378906,82.9499969482422,66.4100036621094,53.4000015258789,89.9400024414062,87.6800003051758,86.5699996948242,67.629997253418,77.8199996948242,68.1100006103516,70.6500015258789,49.0400009155273,66.9599990844727,61.5,33.1500015258789,52
73,67.879997253418,83.2799987792969,66.7399978637695,53.6100006103516,90.25,88.1699981689453,87.2099990844727,67.5,78.4199981689453,68.8300018310547,70.6600036621094,49.0299987792969,66.9599990844727,61.1199989318848,33.5,52.8699989318848
73,68.3600006103516,82.9100036621094,67.8300018310547,54.3300018310547,90.1100006103516,87.5599975585938,87.3000030517578,66.6699981689453,79.9199981689453,71.7099990844727,70.0400009155273,49.6300010681152,67.7900009155273,60.939998626709,34.8199996948242,53.7799987792969
74,68.6100006103516,83.4300003051758,67.6800003051758,54.7299995422363,90.0199966430664,88.9599990844727,87.8300018310547,66.9000015258789,81.1600036621094,68.620002746582,70.25,50.6699981689453,66.8899993896484,62.1399993896484,34.2099990844727,55.689998626709
82,67.5899963378906,83.5999984741211,65.7600021362305,53.4199981689453,89.9700012207031,89.3300018310547,88.0699996948242,67.0199966430664,80.8099975585938,61.2000007629395,70.129997253418,50.9199981689453,62.8300018310547,62.5400009155273,32.3400001525879,55.9700012207031
82,67.3199996948242,83.8399963378906,65.0699996948242,53.0499992370605,89.7200012207031,89.9100036621094,88.0800018310547,67.6500015258789,80.379997253418,58.1800003051758,70.5800018310547,51.1599998474121,62.8300018310547,62.6300010681152,29.8799991607666,56.8899993896484
70,65.1800003051758,79.4599990844727,62.7400016784668,53.3300018310547,89.4199981689453,83.6800003051758,85.5699996948242,59.1800003051758,94.8899993896484,55.5299987792969,44.3899993896484,56.1399993896484,58.1599998474121,68.9899978637695,38.5699996948242,47.6100006103516
70,65.629997253418,79.7300033569336,64.2600021362305,52.9000015258789,90.0500030517578,83.0800018310547,86.4100036621094,59.4000015258789,94.8199996948242,59.3300018310547,45.9799995422363,56.9300003051758,56.1399993896484,69.5699996948242,38.2099990844727,47.6699981689453
69,67.1399993896484,79.6900024414062,68.5400009155273,53.189998626709,90.5800018310547,82.1399993896484,86.5599975585938,59.4900016784668,94.8199996948242,75.4700012207031,46.6699981689453,57.1699981689453,56.1399993896484,69.8000030517578,37.5,49.3199996948242
69,67.5800018310547,79.7600021362305,69.75,53.2299995422363,91.0599975585938,81.7200012207031,86.6699981689453,59.5900001525879,94.5,78.9899978637695,48.1500015258789,57.3600006103516,52.6300010681152,69.4700012207031,38.810001373291,51.9900016784668
69,67.7099990844727,80.4199981689453,69.129997253418,53.5900001525879,91.5599975585938,82.0500030517578,86.870002746582,61.2000007629395,94.6900024414062,74.4800033569336,49.4799995422363,57.8699989318848,53.2900009155273,70.3399963378906,38.3800010681152,52.3499984741211
69,68.2099990844727,81.370002746582,70.1600036621094,53.1100006103516,91.9599990844727,83.8600006103516,87.3099975585938,62.3300018310547,94.7900009155273,75.2399978637695,52.2099990844727,58.3899993896484,52.9700012207031,70.0800018310547,37,52.4000015258789
69,68.6699981689453,82.5,70.0599975585938,53.4700012207031,92.2600021362305,85.6800003051758,88.3399963378906,63.7099990844727,94.8499984741211,71.8300018310547,54.0499992370605,59.5,54.3600006103516,70.1399993896484,36.4099998474121,52.9500007629395
69,68.8899993896484,82.8399963378906,70.3000030517578,53.5299987792969,92.4700012207031,85.9800033569336,88.7699966430664,64.1399993896484,94.6600036621094,72.2799987792969,54.560001373291,59.7099990844727,52.9300003051758,70.4599990844727,37.25,53.4900016784668
71,69.4199981689453,83.370002746582,72.2600021362305,52.6100006103516,92.620002746582,87.0599975585938,89.9599990844727,63.8499984741211,94.4899978637695,79.2900009155273,54.7099990844727,60.5299987792969,52.2000007629395,68.7600021362305,34.0699996948242,55.4099998474121
68,70.3300018310547,83.9100036621094,72.6800003051758,54.3899993896484,92.6999969482422,87.1699981689453,90.5800018310547,65.1900024414062,94.4199981689453,80.2799987792969,54.9000015258789,61.1199989318848,56.2200012207031,69.8099975585938,34.75,56.7599983215332
63,71.2399978637695,84.4800033569336,73.629997253418,55.5999984741211,92.8000030517578,88.4400024414062,91.3399963378906,65.3199996948242,94.4800033569336,82.2900009155273,56.4799995422363,61.2599983215332,55.4000015258789,72.2300033569336,35.2599983215332,59.5099983215332
65,71.2099990844727,84.4899978637695,72.9899978637695,56.1500015258789,92.870002746582,88.1999969482422,91.3099975585938,65.5699996948242,90.8499984741211,83.6999969482422,55.810001373291,61.6100006103516,55.7700004577637,72,35.9300003051758,60.8899993896484
121,49.6399993896484,48.5299987792969,51.689998626709,48.689998626709,57.8600006103516,45.75,42.0200004577637,48.4799995422363,64.6699981689453,35.0299987792969,45.7599983215332,61.2900009155273,72.8300018310547,56.2200012207031,30.8600006103516,34.8699989318848
120,50.560001373291,49.4300003051758,53.060001373291,49.2000007629395,59.8300018310547,48.9099998474121,41.6500015258789,47.3499984741211,64.9300003051758,39.2000007629395,46.9500007629395,61.1599998474121,72.8300018310547,57.0400009155273,31.2099990844727,35.7099990844727
120,51.0999984741211,50.9799995422363,52.5999984741211,49.7400016784668,61.1300010681152,50.8800010681152,45.7799987792969,46.1100006103516,65.2300033569336,36.7299995422363,47.3499984741211,61.0699996948242,72.8300018310547,57.8899993896484,31.1200008392334,37.1300010681152
120,51.5800018310547,51.810001373291,52.9199981689453,50.0099983215332,62.3300018310547,52.6300010681152,46.7900009155273,45.4900016784668,64.620002746582,38.3199996948242,47.8400001525879,60.9000015258789,72.1600036621094,59.4099998474121,30.6000003814697,37.8800010681152
117,53.5400009155273,53.2000007629395,57.2700004577637,50.1300010681152,63.1199989318848,54.3499984741211,48.3300018310547,47.0099983215332,64.9800033569336,55.189998626709,48.1800003051758,60.75,72.379997253418,59.7000007629395,29.8700008392334,38.5800018310547
117,54.0800018310547,53.7799987792969,57.9099998474121,50.560001373291,64.4700012207031,55.6500015258789,48.0900001525879,46.9099998474121,65.1900024414062,56.8499984741211,48.6500015258789,60.9300003051758,72.379997253418,60.25,30.5499992370605,39.0800018310547
117,54.4599990844727,54.5200004577637,57.6699981689453,51.1800003051758,65.3300018310547,54.8300018310547,49.810001373291,48.0999984741211,65.3300018310547,55.5099983215332,48.8300018310547,61.0099983215332,73.0199966430664,60.810001373291,31.1100006103516,39.7799987792969
117,54.7799987792969,55.2400016784668,57.6199989318848,51.4599990844727,65.9000015258789,55.9300003051758,53.0400009155273,46.1100006103516,65.0800018310547,55.1599998474121,48.9300003051758,61.3300018310547,71.4899978637695,61.6199989318848,32.25,40.4900016784668
118,55.5099983215332,56.1699981689453,58.189998626709,52.1800003051758,65.9800033569336,57.1199989318848,54.2999992370605,47.2700004577637,64.3300018310547,57.2200012207031,49.5699996948242,61.6300010681152,71.7300033569336,61.2400016784668,34.8600006103516,40.8800010681152
116,56.1800003051758,56.7799987792969,59.5400009155273,52.2299995422363,66.120002746582,59.0699996948242,55.5900001525879,46.3400001525879,65.0500030517578,61.2400016784668,49.8699989318848,62,71.8199996948242,61.1500015258789,34.75,41.2099990844727
117,57.2299995422363,57.9700012207031,60.6500015258789,53.0699996948242,66.5699996948242,60.9500007629395,57.9599990844727,46.3800010681152,65.3399963378906,64.9300003051758,49.9900016784668,62.3499984741211,72.2200012207031,61.9599990844727,36.1599998474121,41.9500007629395
115,57.9599990844727,58.810001373291,61.4900016784668,53.5900001525879,66.8099975585938,62.4700012207031,58.5499992370605,47.4199981689453,65.4899978637695,67.5599975585938,50.1599998474121,62.7299995422363,72.8399963378906,62.2400016784668,36.8800010681152,42.3899993896484
22,83.3600006103516,89.25,82.620002746582,78.1999969482422,95.2099990844727,93.3300018310547,93.6900024414062,74.7799987792969,92.0100021362305,91.5599975585938,79.3600006103516,67.5500030517578,92.5899963378906,78.3399963378906,61.7000007629395,80.1600036621094
22,83.7600021362305,89.4599990844727,83.5,78.3199996948242,95.25,93.0299987792969,93.8000030517578,75.7399978637695,92.3000030517578,93.0599975585938,80.5100021362305,68.120002746582,91.9000015258789,78.5100021362305,62.0299987792969,80.8600006103516
20,83.9899978637695,89.4599990844727,83.75,78.7600021362305,95.3399963378906,92.7399978637695,93.2200012207031,76.5299987792969,92.5100021362305,93.0800018310547,80.8399963378906,68.5899963378906,91.9000015258789,78.7200012207031,63.060001373291,81.370002746582
20,83.7900009155273,89.4700012207031,83.7699966430664,78.1399993896484,95.4000015258789,92.4400024414062,92.6399993896484,77.379997253418,91.8399963378906,93.0999984741211,81.1699981689453,68.9700012207031,90.5899963378906,78.5400009155273,62.1199989318848,81.3000030517578
21,83.9700012207031,89.5800018310547,84,78.3300018310547,95.4400024414062,92.4599990844727,92.5,77.9400024414062,90.9000015258789,93.3000030517578,82.0400009155273,69.7399978637695,90.2399978637695,78.5,62.9599990844727,81.629997253418
21,84.2099990844727,89.7699966430664,84.3199996948242,78.5400009155273,95.5,92.4700012207031,92.6399993896484,78.4499969482422,91.0800018310547,93.4899978637695,82.8899993896484,69.8000030517578,90.2399978637695,78.4899978637695,63.75,81.6900024414062
23,84.4599990844727,89.620002746582,85,78.7699966430664,95.5500030517578,91.8499984741211,92.2900009155273,78.7900009155273,92.1399993896484,93.2399978637695,83.9899978637695,70.629997253418,90.25,78.4199981689453,64.6399993896484,81.7699966430664
19,85.2900009155273,89.5699996948242,85.8399963378906,80.4499969482422,95.5800018310547,91.1100006103516,92.1500015258789,79.4400024414062,91.9499969482422,96.3399963378906,84.3899993896484,70.6999969482422,94.4000015258789,78.7300033569336,65.9300003051758,82.7699966430664
19,85.6399993896484,89.5699996948242,86.5400009155273,80.8099975585938,95.6100006103516,91.129997253418,91.870002746582,79.6600036621094,91.9400024414062,97.8899993896484,84.5,71.8399963378906,94.620002746582,79.4899978637695,66.3199996948242,82.8099975585938
19,85.879997253418,89.9599990844727,86.6399993896484,81.0299987792969,95.6399993896484,92.1999969482422,92.2900009155273,79.6999969482422,91.5299987792969,98.4000015258789,84.6600036621094,71.9800033569336,93.6699981689453,80.0500030517578,67.1600036621094,83.2600021362305
17,86.3099975585938,90.2799987792969,86.8899993896484,81.75,95.6699981689453,93.4000015258789,92.0800018310547,79.9499969482422,91.9300003051758,98.4400024414062,85.0100021362305,72.1900024414062,93.6699981689453,80.6500015258789,68.3000030517578,84.4000015258789
17,86.4700012207031,90.4400024414062,87.0299987792969,81.9599990844727,95.6999969482422,93.8499984741211,92.120002746582,80.0699996948242,91.9899978637695,98.5400009155273,85.2799987792969,72.3300018310547,93.9800033569336,80.7200012207031,68.370002746582,84.7600021362305
57,67.8300018310547,84.129997253418,65.0999984741211,54.25,95.0299987792969,87.8899993896484,89.4100036621094,64.1999969482422,82.7900009155273,60.0299987792969,73.6600036621094,43.9300003051758,62.6599998474121,67.4199981689453,38.6100006103516,48.310001373291
55,68.6100006103516,84.6900024414062,66.879997253418,54.2700004577637,94.9899978637695,89.7099990844727,88.5699996948242,65.4899978637695,82.9899978637695,65.2799987792969,74.2600021362305,44.9799995422363,61.439998626709,67.2900009155273,39.0200004577637,49.3199996948242
56,69.1900024414062,84.9400024414062,68.1900024414062,54.439998626709,95.1900024414062,90.2799987792969,87.1699981689453,67.1100006103516,83.3000030517578,64.5999984741211,76.7300033569336,48.1300010681152,60.689998626709,67.2699966430664,39.6399993896484,50.1699981689453
55,69.7399978637695,85.2799987792969,69.3600006103516,54.5900001525879,95.1500015258789,90.8499984741211,86.8899993896484,68.2399978637695,83.629997253418,65.9199981689453,78.6399993896484,49.2299995422363,60.3400001525879,67.0500030517578,39.6399993896484,51.310001373291
55,70.4100036621094,85.1399993896484,71.5500030517578,54.5400009155273,95.0899963378906,91.1100006103516,85.629997253418,68.7399978637695,83.7300033569336,73.9800033569336,79.4899978637695,49,59.6399993896484,67.3499984741211,39.0200004577637,52.1599998474121
55,71.0500030517578,85.6999969482422,72.3199996948242,55.1199989318848,95.2300033569336,92.1800003051758,86.0500030517578,69.3300018310547,83.5599975585938,75.0899963378906,80.8099975585938,49.8400001525879,59.2900009155273,68.3600006103516,39.439998626709,53.3699989318848
54,71.9000015258789,86.1600036621094,74.7300033569336,54.7900009155273,95.2399978637695,92.7200012207031,87.0999984741211,69.5899963378906,84.3000030517578,81.0599975585938,81.5,52.0800018310547,59.2900009155273,66.7799987792969,38.4000015258789,54.689998626709
53,72.1999969482422,86.75,74.5599975585938,55.2799987792969,95.25,93.4700012207031,88.5,69.7799987792969,84.0299987792969,82.7699966430664,81.7699966430664,49.6800003051758,59.5299987792969,66.4300003051758,39.439998626709,55.7099990844727
55,72.7600021362305,87.1500015258789,75.9300003051758,55.2000007629395,95.2300033569336,93.7900009155273,89.3499984741211,70.25,83.9899978637695,87.25,81.5299987792969,50.9700012207031,59.6199989318848,66.5500030517578,38.7400016784668,55.9000015258789
56,73.1900024414062,87.3000030517578,76.0400009155273,56.2400016784668,95.1999969482422,93.7399978637695,89.5899963378906,70.6800003051758,83.9000015258789,87.6999969482422,81.2900009155273,51.2700004577637,60.5299987792969,66.6100006103516,40.0800018310547,57.7400016784668
51,74.0400009155273,87.3099975585938,77.3600006103516,57.4500007629395,95.1699981689453,93.7399978637695,89.5899963378906,70.75,83.6500015258789,92.9599990844727,81.3600006103516,51.4500007629395,62.4700012207031,66.9300003051758,41.0099983215332,59.3899993896484
55,74.0599975585938,87.3600006103516,77.3000030517578,57.5099983215332,95.1399993896484,93.75,89.5899963378906,70.9400024414062,83.7099990844727,92.7799987792969,81.2200012207031,51.5099983215332,64.5800018310547,66.5999984741211,38.3300018310547,60.5499992370605
82,62.4300003051758,76.2600021362305,59.7999992370605,51.2299995422363,85.0400009155273,83.6800003051758,77.6600036621094,58.6599998474121,90.1699981689453,51.4000015258789,47.3499984741211,50.2900009155273,61.6599998474121,59.2799987792969,39.7799987792969,44.2099990844727
79,64.1500015258789,77.0699996948242,61.6300010681152,53.75,85.620002746582,84.9800033569336,77.4400024414062,60.2599983215332,90.8199996948242,56.3600006103516,48.3699989318848,50.9700012207031,71.1699981689453,59.3699989318848,39.5,44.9599990844727
83,63.7999992370605,76.9800033569336,61.3699989318848,53.0499992370605,86.1800003051758,84.120002746582,77.8399963378906,59.7700004577637,91.3199996948242,54.0200004577637,48.8300018310547,51.310001373291,69.8300018310547,58.8400001525879,38.4799995422363,45.0699996948242
82,64.3499984741211,77.9300003051758,61.8699989318848,53.25,86.6500015258789,83.4700012207031,80.3600006103516,61.2299995422363,92.0899963378906,54.0200004577637,50.0499992370605,51.3300018310547,69.7600021362305,58.0800018310547,38.3899993896484,46.7799987792969
81,65.3000030517578,78.75,63.5499992370605,53.5999984741211,86.7699966430664,83.9199981689453,82.129997253418,62.1800003051758,92.6999969482422,58.2099990844727,51.6300010681152,51.6599998474121,68.3399963378906,59.6599998474121,39.310001373291,47.0699996948242
80,65.9599990844727,79.5100021362305,64.8199996948242,53.5400009155273,87.1699981689453,85.0699996948242,83.5999984741211,62.2000007629395,92.8600006103516,60.4300003051758,53.810001373291,52.189998626709,68.4400024414062,58.9300003051758,39.3400001525879,47.4500007629395
79,66.7200012207031,80.129997253418,66.7900009155273,53.2400016784668,87.5899963378906,85.8499984741211,84.2200012207031,62.8600006103516,92.9800033569336,65.9400024414062,55.3800010681152,52.8400001525879,65.5999984741211,59.2400016784668,39.7000007629395,48.4199981689453
76,67.0899963378906,80.3000030517578,67.2099990844727,53.7599983215332,87.7200012207031,86.1999969482422,84.5400009155273,62.7299995422363,93.1100006103516,66.8899993896484,55.8600006103516,52.9799995422363,66.1100006103516,60.4900016784668,39.7999992370605,48.6500015258789
75,68.1500015258789,81.1999969482422,68.2799987792969,54.9599990844727,87.9499969482422,86.3300018310547,85.0400009155273,65.4700012207031,92.4599990844727,69.9700012207031,56.5999984741211,54.0999984741211,69.8399963378906,61.4900016784668,39.6199989318848,48.9000015258789
75,68.5800018310547,81.5899963378906,68.9100036621094,55.2299995422363,88.1699981689453,87.4300003051758,85.5699996948242,65.1800003051758,92.7099990844727,70.9899978637695,57.4900016784668,54.4500007629395,70.6900024414062,61.439998626709,39.3899993896484,49.4000015258789
80,67.75,81.4000015258789,69.7399978637695,52.1199989318848,88.4300003051758,87.120002746582,85.25,64.7900009155273,93.1900024414062,73.9899978637695,56.9900016784668,54.810001373291,58.5900001525879,61.2700004577637,38.7799987792969,49.8400001525879
83,67.2300033569336,81.7099990844727,69.0100021362305,50.9700012207031,88.5599975585938,87.3600006103516,85.4800033569336,65.4499969482422,92.8099975585938,73.1600036621094,55.2000007629395,54.8800010681152,58.9900016784668,60.6599998474121,32.9799995422363,51.2400016784668
144,42.3300018310547,52.5900001525879,43,31.3999996185303,63.8600006103516,55.060001373291,44.0999984741211,47.3300018310547,55.4900016784668,22.1299991607666,38.5999984741211,55.7700004577637,19.3999996185303,49.8800010681152,35.5,20.8199996948242
143,43.2999992370605,53.2700004577637,44.7400016784668,31.8899993896484,65.2200012207031,54.9500007629395,45.439998626709,47.4599990844727,57.9700012207031,26.0799999237061,39.0999984741211,55.7999992370605,19.3999996185303,50.3499984741211,36.3899993896484,21.4099998474121
143,44.25,54.2000007629395,46.2000007629395,32.3400001525879,66.6999969482422,55.9000015258789,46.5400009155273,47.6699981689453,58.5099983215332,30.3299999237061,39.9500007629395,56,19.3999996185303,50.7700004577637,36.7599983215332,22.4200000762939
143,45.060001373291,56.0299987792969,45.5,33.6599998474121,67.7200012207031,57.2799987792969,49.810001373291,49.2999992370605,59.7000007629395,24.5499992370605,40.939998626709,56.8199996948242,21.6900005340576,52.3499984741211,37.939998626709,22.6700000762939
142,46.5,57.560001373291,48.0400009155273,33.9099998474121,69,58.6100006103516,52.1199989318848,50.5099983215332,61.5499992370605,31.5200004577637,41.9599990844727,57.1199989318848,21.7700004577637,52.6800003051758,38.2799987792969,22.9300003051758
141,47.2200012207031,59.0400009155273,48.6500015258789,33.9700012207031,70.4499969482422,59.9300003051758,54.4199981689453,51.3499984741211,62.7799987792969,31.7099990844727,42.8699989318848,57.2400016784668,21.7700004577637,53.2099990844727,37.8199996948242,23.0699996948242
140,48.060001373291,61.0200004577637,48.8400001525879,34.3400001525879,72.0899963378906,61.310001373291,57.439998626709,53.2400016784668,63.2200012207031,30.2800006866455,43.7400016784668,58.1100006103516,21.7700004577637,54.7200012207031,37.439998626709,23.4099998474121
139,48.5999984741211,62.3400001525879,48.9700012207031,34.4900016784668,73.4400024414062,62.6100006103516,58.8899993896484,54.4099998474121,60.560001373291,32.189998626709,44.2599983215332,58.8699989318848,21.6700000762939,54.8400001525879,38.6300010681152,22.8400001525879
141,48.8899993896484,63.310001373291,48.6599998474121,34.689998626709,74.2300033569336,63.2299995422363,60.939998626709,54.8199996948242,60.9799995422363,29.2000007629395,45.0900001525879,59.3800010681152,22.0200004577637,55.1100006103516,38.5499992370605,23.1000003814697
140,49.9099998474121,64.3099975585938,49.2200012207031,36.2000007629395,74.8199996948242,63.9199981689453,63.9300003051758,54.5800018310547,61.8199996948242,29.7600002288818,45.7799987792969,59.5099983215332,25.0200004577637,57.0999984741211,39.3499984741211,23.3299999237061
138,50.9500007629395,65.4499969482422,50.7799987792969,36.6300010681152,75.379997253418,65.6399993896484,65.1600036621094,55.6100006103516,62.75,34.1599998474121,46.7000007629395,59.5099983215332,23.1900005340576,55.8800010681152,44.1699981689453,23.2700004577637
140,51.1699981689453,66.3199996948242,50.7099990844727,36.4799995422363,75.870002746582,67.4899978637695,66.1999969482422,55.7299995422363,62.5800018310547,33.8300018310547,47.1300010681152,59.2999992370605,24.2900009155273,56.5,41.7799987792969,23.3500003814697
36,77.6500015258789,83.7900009155273,72.7699966430664,76.4000015258789,90.6600036621094,89.0500030517578,89.8099975585938,65.629997253418,97.4000015258789,69.5599975585938,56.6500015258789,67.4800033569336,93.2799987792969,77.629997253418,65.7300033569336,68.9499969482422
34,78.3199996948242,84.5699996948242,73.7600021362305,76.6399993896484,91.0299987792969,89.870002746582,90.3199996948242,67.0500030517578,97.4300003051758,70.0800018310547,59.3199996948242,68.2200012207031,93.2799987792969,77.5500030517578,65.5199966430664,70.1999969482422
35,78.4000015258789,84.8899993896484,73.6999969482422,76.620002746582,90.9300003051758,90.4599990844727,90.5899963378906,67.5800018310547,97.5,68.7200012207031,60.0099983215332,68.5800018310547,93.2799987792969,78.1900024414062,65.0599975585938,69.9599990844727
34,78.7399978637695,85.1600036621094,73.879997253418,77.1800003051758,91.120002746582,90.7799987792969,90.1999969482422,68.5299987792969,96.7799987792969,69.6800003051758,59.6800003051758,69.379997253418,93.3000030517578,79.4300003051758,66.0899963378906,69.8899993896484
33,80.370002746582,85.5999984741211,77.9300003051758,77.5899963378906,91.2200012207031,91.3199996948242,90.4300003051758,69.4300003051758,96.8399963378906,83.7799987792969,60.8800010681152,70.2099990844727,93.6500015258789,80.4899978637695,65.9800033569336,70.2300033569336
33,80.5100021362305,86,78.2099990844727,77.3199996948242,90.9000015258789,92.1699981689453,90.4300003051758,70.4800033569336,96.8199996948242,83.9499969482422,61.2000007629395,70.870002746582,94,81.0699996948242,63.2000007629395,71.0100021362305
35,80.2600021362305,86.5299987792969,77.2300033569336,77.0100021362305,91.3600006103516,93.0299987792969,90.870002746582,70.8499984741211,95.7699966430664,79.9100036621094,61.6599998474121,71.5800018310547,92.0999984741211,81.3000030517578,62.75,71.9000015258789
35,80.7200012207031,86.7799987792969,77.4499969482422,77.9300003051758,91.4800033569336,93.1399993896484,90.6800003051758,71.8300018310547,95.870002746582,80.0899963378906,61.3499984741211,72.4899978637695,93.7600021362305,81.7200012207031,62.7700004577637,73.4599990844727
33,81.3199996948242,86.870002746582,78.9499969482422,78.129997253418,91.5500030517578,93.1399993896484,90.5500030517578,72.2200012207031,95.9400024414062,84.4599990844727,61.8800010681152,73.5199966430664,93.7600021362305,81.9800033569336,62.7000007629395,74.0999984741211
32,81.8199996948242,87.1500015258789,79.6500015258789,78.6600036621094,91.5999984741211,93.5699996948242,90.9100036621094,72.5100021362305,96.1600036621094,85.4400024414062,63.0400009155273,73.9400024414062,95.0199966430664,82.4300003051758,61.9099998474121,75.3000030517578
34,81.7399978637695,87.4199981689453,79.0400009155273,78.75,91.6500015258789,94.4400024414062,91.0599975585938,72.5199966430664,95.0800018310547,83.4199981689453,63.5699996948242,74.0999984741211,94.1900024414062,82.7799987792969,62.1699981689453,75.8499984741211
32,82.4599990844727,87.4300003051758,79.6800003051758,80.2799987792969,91.7099990844727,94.5500030517578,91.2099990844727,72.2399978637695,95.0800018310547,84.8000030517578,64.5999984741211,74.2300033569336,94.879997253418,83.4400024414062,66.5100021362305,76.3000030517578
75,64.0199966430664,79.2399978637695,57.4500007629395,55.3800010681152,92.5899963378906,73.1699981689453,87.3899993896484,63.8300018310547,81.379997253418,42.2599983215332,60.5800018310547,45.560001373291,71.0199966430664,62.5699996948242,35.6399993896484,52.2999992370605
77,64.4400024414062,78.8300018310547,58.9599990844727,55.5200004577637,92.7399978637695,74.2200012207031,84.0500030517578,64.3099975585938,81.4300003051758,49.0699996948242,59.8400001525879,45.4900016784668,71.0199966430664,62.6300010681152,35.3300018310547,53.0999984741211
76,65.2399978637695,78.879997253418,60.5699996948242,56.2700004577637,92.7300033569336,75.1999969482422,83.7600021362305,63.8199996948242,81.4800033569336,55.3800010681152,59.8699989318848,45.5699996948242,71.9800033569336,62.7400016784668,35.9900016784668,54.3600006103516
74,65.6800003051758,79.2799987792969,61.4799995422363,56.2700004577637,92.3499984741211,75.9400024414062,83.870002746582,64.9599990844727,81.5100021362305,58.3699989318848,60.1599998474121,45.8699989318848,71.629997253418,61.8899993896484,36.560001373291,55.0099983215332
76,66.0299987792969,79.8899993896484,62.0999984741211,56.0999984741211,91.7200012207031,78.1600036621094,84.1500015258789,65.5100021362305,81.5599975585938,59.7400016784668,61.0299987792969,46.0800018310547,70.9400024414062,61.6199989318848,36.0699996948242,55.7599983215332
74,66.5599975585938,80.4100036621094,62.8199996948242,56.4599990844727,92.379997253418,78.4700012207031,85.2099990844727,65.5699996948242,81.6100006103516,61.9500007629395,61.6399993896484,46.0699996948242,70.0199966430664,62.4900016784668,36.8899993896484,56.4500007629395
74,67.4700012207031,81.1500015258789,64.0999984741211,57.1500015258789,93.2099990844727,79.4300003051758,85.0999984741211,66.879997253418,81.0299987792969,67.5500030517578,61.5400009155273,46.2900009155273,70.2799987792969,63.4700012207031,37.4900016784668,57.3499984741211
78,66.9599990844727,80.9599990844727,63.4900016784668,56.4300003051758,94.2099990844727,79.1600036621094,85,65.4599990844727,80.5500030517578,65.4100036621094,61.5,46.5099983215332,71.8099975585938,62,32.8499984741211,59.0499992370605
82,66.8899993896484,80.8199996948242,63.2200012207031,56.6300010681152,94.1600036621094,78.7200012207031,84.3399963378906,66.0500030517578,80.3199996948242,65.2699966430664,60.1199989318848,47.1699981689453,71.3099975585938,61.4000015258789,33.5999984741211,60.2099990844727
85,66.9000015258789,80.4599990844727,63.3199996948242,56.9300003051758,94.0599975585938,78.8399963378906,85.4199981689453,63.5099983215332,80.1500015258789,65.9899978637695,59.4000015258789,47.75,71.8600006103516,62.0299987792969,32.4300003051758,61.4000015258789
89,66.1900024414062,81,61.9599990844727,55.6199989318848,93.9700012207031,78.9599990844727,85.7699966430664,65.3099975585938,80.3099975585938,61.4099998474121,58.0299987792969,48.0900001525879,68.5800018310547,60.5,31.0499992370605,62.3600006103516
89,66.4800033569336,80.9800033569336,62.5200004577637,55.939998626709,93.4800033569336,80.25,86.3300018310547,63.8499984741211,80.1999969482422,63.2999992370605,58.1500015258789,48.4099998474121,70.9599990844727,58.6699981689453,31.3199996948242,62.7900009155273
131,45.5200004577637,39.8199996948242,41.3300018310547,55.4000015258789,45.6699981689453,38.6300010681152,35,39.9700012207031,74.370002746582,22.4400005340576,26.0499992370605,42.4599990844727,80.4599990844727,56.560001373291,58.9799995422363,25.6100006103516
