GEOCODIGO,campana,ano,semana,n_vacunas,tuits_gripe,interes_gripe
177,2022,2022,36,0,86,21
177,2022,2022,37,0,64,22
177,2022,2022,38,0,98,32
177,2022,2022,39,0,126,42
177,2022,2022,40,0,112,60
177,2022,2022,41,398,176,77
177,2022,2022,42,435,180,100
177,2022,2022,43,458,270,69
177,2022,2022,44,482,218,77
178,NA,2022,35,0,76,22
178,2022,2022,36,0,86,21
178,2022,2022,37,0,64,22
178,2022,2022,38,0,98,32
178,2022,2022,39,0,126,42
178,2022,2022,40,0,112,60
178,2022,2022,41,279,176,77
178,2022,2022,42,269,180,100
178,2022,2022,43,265,270,69
178,2022,2022,44,281,218,77
179,NA,2022,35,0,76,22
179,2022,2022,36,0,86,21
179,2022,2022,37,0,64,22
179,2022,2022,38,0,98,32
179,2022,2022,39,0,126,42
179,2022,2022,40,0,112,60
179,2022,2022,41,161,176,77
179,2022,2022,42,148,180,100
179,2022,2022,43,170,270,69
179,2022,2022,44,159,218,77
180,NA,2022,35,0,76,22
180,2022,2022,36,0,86,21
180,2022,2022,37,0,64,22
180,2022,2022,38,0,98,32
180,2022,2022,39,0,126,42
180,2022,2022,40,0,112,60
180,2022,2022,41,90,176,77
180,2022,2022,42,94,180,100
180,2022,2022,43,98,270,69
180,2022,2022,44,89,218,77
181,NA,2022,35,0,76,22
181,2022,2022,36,0,86,21
181,2022,2022,37,0,64,22
181,2022,2022,38,0,98,32
181,2022,2022,39,0,126,42
181,2022,2022,40,0,112,60
181,2022,2022,41,443,176,77
181,2022,2022,42,468,180,100
181,2022,2022,43,471,270,69
181,2022,2022,44,460,218,77
182,NA,2022,35,0,76,22
182,2022,2022,36,0,86,21
182,2022,2022,37,0,64,22
182,2022,2022,38,0,98,32
182,2022,2022,39,0,126,42
182,2022,2022,40,0,112,60
182,2022,2022,41,47,176,77
182,2022,2022,42,51,180,100
182,2022,2022,43,51,270,69
182,2022,2022,44,52,218,77
183,NA,2022,35,0,76,22
183,2022,2022,36,0,86,21
183,2022,2022,37,0,64,22
183,2022,2022,38,0,98,32
183,2022,2022,39,0,126,42
183,2022,2022,40,0,112,60
183,2022,2022,41,515,176,77
183,2022,2022,42,465,180,100
183,2022,2022,43,509,270,69
183,2022,2022,44,528,218,77
184,NA,2022,35,0,76,22
184,2022,2022,36,0,86,21
184,2022,2022,37,0,64,22
184,2022,2022,38,0,98,32
184,2022,2022,39,0,126,42
184,2022,2022,40,0,112,60
184,2022,2022,41,86,176,77
184,2022,2022,42,82,180,100
184,2022,2022,43,86,270,69
184,2022,2022,44,91,218,77
185,NA,2022,35,0,76,22
185,2022,2022,36,0,86,21
185,2022,2022,37,0,64,22
185,2022,2022,38,0,98,32
185,2022,2022,39,0,126,42
185,2022,2022,40,0,112,60
185,2022,2022,41,210,176,77
185,2022,2022,42,230,180,100
185,2022,2022,43,229,270,69
185,2022,2022,44,224,218,77
186,NA,2022,35,0,76,22
186,2022,2022,36,0,86,21
186,2022,2022,37,0,64,22
186,2022,2022,38,0,98,32
186,2022,2022,39,0,126,42
186,2022,2022,40,0,112,60
186,2022,2022,41,234,176,77
186,2022,2022,42,244,180,100
186,2022,2022,43,272,270,69
186,2022,2022,44,267,218,77
187,NA,2022,35,0,76,22
187,2022,2022,36,0,86,21
187,2022,2022,37,0,64,22
187,2022,2022,38,0,98,32
187,2022,2022,39,0,126,42
187,2022,2022,40,0,112,60
187,2022,2022,41,248,176,77
187,2022,2022,42,241,180,100
187,2022,2022,43,224,270,69
187,2022,2022,44,259,218,77
188,NA,2022,35,0,76,22
188,2022,2022,36,0,86,21
188,2022,2022,37,0,64,22
188,2022,2022,38,0,98,32
188,2022,2022,39,0,126,42
188,2022,2022,40,0,112,60
188,2022,2022,41,232,176,77
188,2022,2022,42,233,180,100
188,2022,2022,43,243,270,69
188,2022,2022,44,217,218,77
189,NA,2022,35,0,76,22
189,2022,2022,36,0,86,21
189,2022,2022,37,0,64,22
189,2022,2022,38,0,98,32
189,2022,2022,39,0,126,42
189,2022,2022,40,0,112,60
189,2022,2022,41,236,176,77
189,2022,2022,42,245,180,100
189,2022,2022,43,254,270,69
189,2022,2022,44,289,218,77
190,NA,2022,35,0,76,22
190,2022,2022,36,0,86,21
190,2022,2022,37,0,64,22
190,2022,2022,38,0,98,32
190,2022,2022,39,0,126,42
190,2022,2022,40,0,112,60
190,2022,2022,41,129,176,77
190,2022,2022,42,134,180,100
190,2022,2022,43,135,270,69
190,2022,2022,44,133,218,77
191,NA,2022,35,0,76,22
191,2022,2022,36,0,86,21
191,2022,2022,37,0,64,22
191,2022,2022,38,0,98,32
191,2022,2022,39,0,126,42
191,2022,2022,40,0,112,60
191,2022,2022,41,388,176,77
191,2022,2022,42,340,180,100
191,2022,2022,43,347,270,69
191,2022,2022,44,391,218,77
192,NA,2022,35,0,76,22
192,2022,2022,36,0,86,21
192,2022,2022,37,0,64,22
192,2022,2022,38,0,98,32
192,2022,2022,39,0,126,42
192,2022,2022,40,0,112,60
192,2022,2022,41,288,176,77
192,2022,2022,42,263,180,100
192,2022,2022,43,309,270,69
192,2022,2022,44,293,218,77
193,NA,2022,35,0,76,22
193,2022,2022,36,0,86,21
193,2022,2022,37,0,64,22
193,2022,2022,38,0,98,32
193,2022,2022,39,0,126,42
193,2022,2022,40,0,112,60
193,2022,2022,41,163,176,77
193,2022,2022,42,167,180,100
193,2022,2022,43,161,270,69
193,2022,2022,44,149,218,77
194,NA,2022,35,0,76,22
194,2022,2022,36,0,86,21
194,2022,2022,37,0,64,22
194,2022,2022,38,0,98,32
194,2022,2022,39,0,126,42
194,2022,2022,40,0,112,60
194,2022,2022,41,422,176,77
194,2022,2022,42,388,180,100
194,2022,2022,43,418,270,69
194,2022,2022,44,426,218,77
195,NA,2022,35,0,76,22
195,2022,2022,36,0,86,21
195,2022,2022,37,0,64,22
195,2022,2022,38,0,98,32
195,2022,2022,39,0,126,42
195,2022,2022,40,0,112,60
195,2022,2022,41,268,176,77
195,2022,2022,42,298,180,100
195,2022,2022,43,320,270,69
195,2022,2022,44,327,218,77
196,NA,2022,35,0,76,22
196,2022,2022,36,0,86,21
196,2022,2022,37,0,64,22
196,2022,2022,38,0,98,32
196,2022,2022,39,0,126,42
196,2022,2022,40,0,112,60
196,2022,2022,41,147,176,77
196,2022,2022,42,142,180,100
196,2022,2022,43,151,270,69
196,2022,2022,44,157,218,77
197,NA,2022,35,0,76,22
197,2022,2022,36,0,86,21
197,2022,2022,37,0,64,22
197,2022,2022,38,0,98,32
197,2022,2022,39,0,126,42
197,2022,2022,40,0,112,60
197,2022,2022,41,393,176,77
197,2022,2022,42,381,180,100
197,2022,2022,43,418,270,69
197,2022,2022,44,412,218,77
198,NA,2022,35,0,76,22
198,2022,2022,36,0,86,21
198,2022,2022,37,0,64,22
198,2022,2022,38,0,98,32
198,2022,2022,39,0,126,42
198,2022,2022,40,0,112,60
198,2022,2022,41,296,176,77
198,2022,2022,42,339,180,100
198,2022,2022,43,304,270,69
198,2022,2022,44,330,218,77
199,NA,2022,35,0,76,22
199,2022,2022,36,0,86,21
199,2022,2022,37,0,64,22
199,2022,2022,38,0,98,32
199,2022,2022,39,0,126,42
199,2022,2022,40,0,112,60
199,2022,2022,41,175,176,77
199,2022,2022,42,165,180,100
199,2022,2022,43,177,270,69
199,2022,2022,44,175,218,77
200,NA,2022,35,0,76,22
200,2022,2022,36,0,86,21
200,2022,2022,37,0,64,22
200,2022,2022,38,0,98,32
200,2022,2022,39,0,126,42
200,2022,2022,40,0,112,60
200,2022,2022,41,169,176,77
200,2022,2022,42,183,180,100
200,2022,2022,43,202,270,69
200,2022,2022,44,182,218,77
201,NA,2022,35,0,76,22
201,2022,2022,36,0,86,21
201,2022,2022,37,0,64,22
201,2022,2022,38,0,98,32
201,2022,2022,39,0,126,42
201,2022,2022,40,0,112,60
201,2022,2022,41,98,176,77
201,2022,2022,42,114,180,100
201,2022,2022,43,112,270,69
201,2022,2022,44,104,218,77
202,NA,2022,35,0,76,22
202,2022,2022,36,0,86,21
202,2022,2022,37,0,64,22
202,2022,2022,38,0,98,32
202,2022,2022,39,0,126,42
202,2022,2022,40,0,112,60
202,2022,2022,41,223,176,77
202,2022,2022,42,215,180,100
202,2022,2022,43,249,270,69
202,2022,2022,44,225,218,77
203,NA,2022,35,0,76,22
203,2022,2022,36,0,86,21
203,2022,2022,37,0,64,22
203,2022,2022,38,0,98,32
203,2022,2022,39,0,126,42
203,2022,2022,40,0,112,60
203,2022,2022,41,207,176,77
203,2022,2022,42,197,180,100
203,2022,2022,43,193,270,69
203,2022,2022,44,211,218,77
204,NA,2022,35,0,76,22
204,2022,2022,36,0,86,21
204,2022,2022,37,0,64,22
204,2022,2022,38,0,98,32
204,2022,2022,39,0,126,42
204,2022,2022,40,0,112,60
204,2022,2022,41,261,176,77
204,2022,2022,42,272,180,100
204,2022,2022,43,284,270,69
204,2022,2022,44,277,218,77
205,NA,2022,35,0,76,22
205,2022,2022,36,0,86,21
205,2022,2022,37,0,64,22
205,2022,2022,38,0,98,32
205,2022,2022,39,0,126,42
205,2022,2022,40,0,112,60
205,2022,2022,41,416,176,77
205,2022,2022,42,442,180,100
205,2022,2022,43,496,270,69
205,2022,2022,44,468,218,77
206,NA,2022,35,0,76,22
206,2022,2022,36,0,86,21
206,2022,2022,37,0,64,22
206,2022,2022,38,0,98,32
206,2022,2022,39,0,126,42
206,2022,2022,40,0,112,60
206,2022,2022,41,202,176,77
206,2022,2022,42,194,180,100
206,2022,2022,43,206,270,69
206,2022,2022,44,189,218,77
207,NA,2022,35,0,76,22
207,2022,2022,36,0,86,21
207,2022,2022,37,0,64,22
207,2022,2022,38,0,98,32
207,2022,2022,39,0,126,42
207,2022,2022,40,0,112,60
207,2022,2022,41,246,176,77
207,2022,2022,42,268,180,100
207,2022,2022,43,268,270,69
207,2022,2022,44,275,218,77
208,NA,2022,35,0,76,22
208,2022,2022,36,0,86,21
208,2022,2022,37,0,64,22
208,2022,2022,38,0,98,32
208,2022,2022,39,0,126,42
208,2022,2022,40,0,112,60
208,2022,2022,41,171,176,77
208,2022,2022,42,198,180,100
208,2022,2022,43,199,270,69
208,2022,2022,44,207,218,77
209,NA,2022,35,0,76,22
209,2022,2022,36,0,86,21
209,2022,2022,37,0,64,22
209,2022,2022,38,0,98,32
209,2022,2022,39,0,126,42
209,2022,2022,40,0,112,60
209,2022,2022,41,212,176,77
209,2022,2022,42,192,180,100
209,2022,2022,43,211,270,69
209,2022,2022,44,219,218,77
210,NA,2022,35,0,76,22
210,2022,2022,36,0,86,21
210,2022,2022,37,0,64,22
210,2022,2022,38,0,98,32
210,2022,2022,39,0,126,42
210,2022,2022,40,0,112,60
210,2022,2022,41,345,176,77
210,2022,2022,42,325,180,100
210,2022,2022,43,344,270,69
210,2022,2022,44,350,218,77
211,NA,2022,35,0,76,22
211,2022,2022,36,0,86,21
211,2022,2022,37,0,64,22
211,2022,2022,38,0,98,32
211,2022,2022,39,0,126,42
211,2022,2022,40,0,112,60
211,2022,2022,41,75,176,77
211,2022,2022,42,79,180,100
211,2022,2022,43,79,270,69
211,2022,2022,44,78,218,77
212,NA,2022,35,0,76,22
212,2022,2022,36,0,86,21
212,2022,2022,37,0,64,22
212,2022,2022,38,0,98,32
212,2022,2022,39,0,126,42
212,2022,2022,40,0,112,60
212,2022,2022,41,508,176,77
212,2022,2022,42,572,180,100
212,2022,2022,43,585,270,69
212,2022,2022,44,606,218,77
213,NA,2022,35,0,76,22
213,2022,2022,36,0,86,21
213,2022,2022,37,0,64,22
213,2022,2022,38,0,98,32
213,2022,2022,39,0,126,42
213,2022,2022,40,0,112,60
213,2022,2022,41,276,176,77
213,2022,2022,42,255,180,100
213,2022,2022,43,273,270,69
213,2022,2022,44,278,218,77
214,NA,2022,35,0,76,22
214,2022,2022,36,0,86,21
214,2022,2022,37,0,64,22
214,2022,2022,38,0,98,32
214,2022,2022,39,0,126,42
214,2022,2022,40,0,112,60
214,2022,2022,41,263,176,77
214,2022,2022,42,248,180,100
214,2022,2022,43,257,270,69
214,2022,2022,44,253,218,77
215,NA,2022,35,0,76,22
215,2022,2022,36,0,86,21
215,2022,2022,37,0,64,22
215,2022,2022,38,0,98,32
215,2022,2022,39,0,126,42
215,2022,2022,40,0,112,60
215,2022,2022,41,615,176,77
215,2022,2022,42,660,180,100
215,2022,2022,43,679,270,69
215,2022,2022,44,632,218,77
216,NA,2022,35,0,76,22
216,2022,2022,36,0,86,21
216,2022,2022,37,0,64,22
216,2022,2022,38,0,98,32
216,2022,2022,39,0,126,42
216,2022,2022,40,0,112,60
216,2022,2022,41,178,176,77
216,2022,2022,42,161,180,100
216,2022,2022,43,178,270,69
216,2022,2022,44,170,218,77
217,NA,2022,35,0,76,22
217,2022,2022,36,0,86,21
217,2022,2022,37,0,64,22
217,2022,2022,38,0,98,32
217,2022,2022,39,0,126,42
217,2022,2022,40,0,112,60
217,2022,2022,41,460,176,77
217,2022,2022,42,514,180,100
217,2022,2022,43,525,270,69
217,2022,2022,44,501,218,77
218,NA,2022,35,0,76,22
218,2022,2022,36,0,86,21
218,2022,2022,37,0,64,22
218,2022,2022,38,0,98,32
218,2022,2022,39,0,126,42
218,2022,2022,40,0,112,60
218,2022,2022,41,214,176,77
218,2022,2022,42,218,180,100
218,2022,2022,43,218,270,69
218,2022,2022,44,209,218,77
219,NA,2022,35,0,76,22
219,2022,2022,36,0,86,21
219,2022,2022,37,0,64,22
219,2022,2022,38,0,98,32
219,2022,2022,39,0,126,42
219,2022,2022,40,0,112,60
219,2022,2022,41,106,176,77
219,2022,2022,42,105,180,100
219,2022,2022,43,123,270,69
219,2022,2022,44,115,218,77
220,NA,2022,35,0,76,22
220,2022,2022,36,0,86,21
220,2022,2022,37,0,64,22
220,2022,2022,38,0,98,32
220,2022,2022,39,0,126,42
220,2022,2022,40,0,112,60
220,2022,2022,41,232,176,77
220,2022,2022,42,252,180,100
220,2022,2022,43,239,270,69
220,2022,2022,44,253,218,77
221,NA,2022,35,0,76,22
221,2022,2022,36,0,86,21
221,2022,2022,37,0,64,22
221,2022,2022,38,0,98,32
221,2022,2022,39,0,126,42
221,2022,2022,40,0,112,60
221,2022,2022,41,214,176,77
221,2022,2022,42,244,180,100
221,2022,2022,43,215,270,69
221,2022,2022,44,239,218,77
222,NA,2022,35,0,76,22
222,2022,2022,36,0,86,21
222,2022,2022,37,0,64,22
222,2022,2022,38,0,98,32
222,2022,2022,39,0,126,42
222,2022,2022,40,0,112,60
222,2022,2022,41,30,176,77
222,2022,2022,42,30,180,100
222,2022,2022,43,35,270,69
222,2022,2022,44,31,218,77
223,NA,2022,35,0,76,22
223,2022,2022,36,0,86,21
223,2022,2022,37,0,64,22
223,2022,2022,38,0,98,32
223,2022,2022,39,0,126,42
223,2022,2022,40,0,112,60
223,2022,2022,41,354,176,77
223,2022,2022,42,412,180,100
223,2022,2022,43,424,270,69
223,2022,2022,44,384,218,77
224,NA,2022,35,0,76,22
224,2022,2022,36,0,86,21
224,2022,2022,37,0,64,22
224,2022,2022,38,0,98,32
224,2022,2022,39,0,126,42
224,2022,2022,40,0,112,60
224,2022,2022,41,256,176,77
224,2022,2022,42,255,180,100
224,2022,2022,43,256,270,69
224,2022,2022,44,266,218,77
225,NA,2022,35,0,76,22
225,2022,2022,36,0,86,21
225,2022,2022,37,0,64,22
225,2022,2022,38,0,98,32
225,2022,2022,39,0,126,42
225,2022,2022,40,0,112,60
225,2022,2022,41,227,176,77
225,2022,2022,42,239,180,100
225,2022,2022,43,234,270,69
225,2022,2022,44,232,218,77
227,NA,2022,35,0,76,22
227,2022,2022,36,0,86,21
227,2022,2022,37,0,64,22
227,2022,2022,38,0,98,32
227,2022,2022,39,0,126,42
227,2022,2022,40,0,112,60
227,2022,2022,41,264,176,77
227,2022,2022,42,248,180,100
227,2022,2022,43,251,270,69
227,2022,2022,44,290,218,77
228,NA,2022,35,0,76,22
228,2022,2022,36,0,86,21
228,2022,2022,37,0,64,22
228,2022,2022,38,0,98,32
228,2022,2022,39,0,126,42
228,2022,2022,40,0,112,60
228,2022,2022,41,675,176,77
228,2022,2022,42,720,180,100
228,2022,2022,43,687,270,69
228,2022,2022,44,721,218,77
229,NA,2022,35,0,76,22
229,2022,2022,36,0,86,21
229,2022,2022,37,0,64,22
229,2022,2022,38,0,98,32
229,2022,2022,39,0,126,42
229,2022,2022,40,0,112,60
229,2022,2022,41,146,176,77
229,2022,2022,42,129,180,100
229,2022,2022,43,142,270,69
229,2022,2022,44,144,218,77
230,NA,2022,35,0,76,22
230,2022,2022,36,0,86,21
230,2022,2022,37,0,64,22
230,2022,2022,38,0,98,32
230,2022,2022,39,0,126,42
230,2022,2022,40,0,112,60
230,2022,2022,41,112,176,77
230,2022,2022,42,105,180,100
230,2022,2022,43,114,270,69
230,2022,2022,44,119,218,77
231,NA,2022,35,0,76,22
231,2022,2022,36,0,86,21
231,2022,2022,37,0,64,22
231,2022,2022,38,0,98,32
231,2022,2022,39,0,126,42
231,2022,2022,40,0,112,60
231,2022,2022,41,234,176,77
231,2022,2022,42,275,180,100
231,2022,2022,43,242,270,69
231,2022,2022,44,255,218,77
232,NA,2022,35,0,76,22
232,2022,2022,36,0,86,21
232,2022,2022,37,0,64,22
232,2022,2022,38,0,98,32
232,2022,2022,39,0,126,42
232,2022,2022,40,0,112,60
232,2022,2022,41,281,176,77
232,2022,2022,42,281,180,100
232,2022,2022,43,312,270,69
232,2022,2022,44,281,218,77
233,NA,2022,35,0,76,22
233,2022,2022,36,0,86,21
233,2022,2022,37,0,64,22
233,2022,2022,38,0,98,32
233,2022,2022,39,0,126,42
233,2022,2022,40,0,112,60
233,2022,2022,41,348,176,77
233,2022,2022,42,325,180,100
233,2022,2022,43,340,270,69
233,2022,2022,44,331,218,77
234,NA,2022,35,0,76,22
234,2022,2022,36,0,86,21
234,2022,2022,37,0,64,22
234,2022,2022,38,0,98,32
234,2022,2022,39,0,126,42
234,2022,2022,40,0,112,60
234,2022,2022,41,210,176,77
234,2022,2022,42,214,180,100
234,2022,2022,43,226,270,69
234,2022,2022,44,246,218,77
235,NA,2022,35,0,76,22
235,2022,2022,36,0,86,21
235,2022,2022,37,0,64,22
235,2022,2022,38,0,98,32
235,2022,2022,39,0,126,42
235,2022,2022,40,0,112,60
235,2022,2022,41,284,176,77
235,2022,2022,42,289,180,100
235,2022,2022,43,301,270,69
235,2022,2022,44,332,218,77
236,NA,2022,35,0,76,22
236,2022,2022,36,0,86,21
236,2022,2022,37,0,64,22
236,2022,2022,38,0,98,32
236,2022,2022,39,0,126,42
236,2022,2022,40,0,112,60
236,2022,2022,41,235,176,77
236,2022,2022,42,239,180,100
236,2022,2022,43,254,270,69
236,2022,2022,44,239,218,77
237,NA,2022,35,0,76,22
237,2022,2022,36,0,86,21
237,2022,2022,37,0,64,22
237,2022,2022,38,0,98,32
237,2022,2022,39,0,126,42
237,2022,2022,40,0,112,60
237,2022,2022,41,250,176,77
237,2022,2022,42,251,180,100
237,2022,2022,43,257,270,69
237,2022,2022,44,259,218,77
238,NA,2022,35,0,76,22
238,2022,2022,36,0,86,21
238,2022,2022,37,0,64,22
238,2022,2022,38,0,98,32
238,2022,2022,39,0,126,42
238,2022,2022,40,0,112,60
238,2022,2022,41,183,176,77
238,2022,2022,42,189,180,100
238,2022,2022,43,209,270,69
238,2022,2022,44,191,218,77
239,NA,2022,35,0,76,22
239,2022,2022,36,0,86,21
239,2022,2022,37,0,64,22
239,2022,2022,38,0,98,32
239,2022,2022,39,0,126,42
239,2022,2022,40,0,112,60
239,2022,2022,41,263,176,77
239,2022,2022,42,297,180,100
239,2022,2022,43,287,270,69
239,2022,2022,44,273,218,77
240,NA,2022,35,0,76,22
240,2022,2022,36,0,86,21
240,2022,2022,37,0,64,22
240,2022,2022,38,0,98,32
240,2022,2022,39,0,126,42
240,2022,2022,40,0,112,60
240,2022,2022,41,254,176,77
240,2022,2022,42,251,180,100
240,2022,2022,43,234,270,69
240,2022,2022,44,239,218,77
241,NA,2022,35,0,76,22
241,2022,2022,36,0,86,21
241,2022,2022,37,0,64,22
241,2022,2022,38,0,98,32
241,2022,2022,39,0,126,42
241,2022,2022,40,0,112,60
241,2022,2022,41,123,176,77
241,2022,2022,42,139,180,100
241,2022,2022,43,143,270,69
241,2022,2022,44,140,218,77
242,NA,2022,35,0,76,22
242,2022,2022,36,0,86,21
242,2022,2022,37,0,64,22
242,2022,2022,38,0,98,32
242,2022,2022,39,0,126,42
242,2022,2022,40,0,112,60
242,2022,2022,41,237,176,77
242,2022,2022,42,224,180,100
242,2022,2022,43,243,270,69
242,2022,2022,44,239,218,77
243,NA,2022,35,0,76,22
243,2022,2022,36,0,86,21
243,2022,2022,37,0,64,22
243,2022,2022,38,0,98,32
243,2022,2022,39,0,126,42
243,2022,2022,40,0,112,60
243,2022,2022,41,534,176,77
243,2022,2022,42,533,180,100
243,2022,2022,43,558,270,69
243,2022,2022,44,589,218,77
244,NA,2022,35,0,76,22
244,2022,2022,36,0,86,21
244,2022,2022,37,0,64,22
244,2022,2022,38,0,98,32
244,2022,2022,39,0,126,42
244,2022,2022,40,0,112,60
244,2022,2022,41,259,176,77
244,2022,2022,42,269,180,100
244,2022,2022,43,303,270,69
244,2022,2022,44,262,218,77
245,NA,2022,35,0,76,22
245,2022,2022,36,0,86,21
245,2022,2022,37,0,64,22
245,2022,2022,38,0,98,32
245,2022,2022,39,0,126,42
245,2022,2022,40,0,112,60
245,2022,2022,41,329,176,77
245,2022,2022,42,339,180,100
245,2022,2022,43,349,270,69
245,2022,2022,44,326,218,77
246,NA,2022,35,0,76,22
246,2022,2022,36,0,86,21
246,2022,2022,37,0,64,22
246,2022,2022,38,0,98,32
246,2022,2022,39,0,126,42
246,2022,2022,40,0,112,60
246,2022,2022,41,211,176,77
246,2022,2022,42,210,180,100
246,2022,2022,43,227,270,69
246,2022,2022,44,226,218,77
247,NA,2022,35,0,76,22
247,2022,2022,36,0,86,21
247,2022,2022,37,0,64,22
247,2022,2022,38,0,98,32
247,2022,2022,39,0,126,42
247,2022,2022,40,0,112,60
247,2022,2022,41,204,176,77
247,2022,2022,42,201,180,100
247,2022,2022,43,235,270,69
247,2022,2022,44,237,218,77
248,NA,2022,35,0,76,22
248,2022,2022,36,0,86,21
248,2022,2022,37,0,64,22
248,2022,2022,38,0,98,32
248,2022,2022,39,0,126,42
248,2022,2022,40,0,112,60
248,2022,2022,41,254,176,77
248,2022,2022,42,254,180,100
248,2022,2022,43,278,270,69
248,2022,2022,44,253,218,77
249,NA,2022,35,0,76,22
249,2022,2022,36,0,86,21
249,2022,2022,37,0,64,22
249,2022,2022,38,0,98,32
249,2022,2022,39,0,126,42
249,2022,2022,40,0,112,60
249,2022,2022,41,402,176,77
249,2022,2022,42,448,180,100
249,2022,2022,43,406,270,69
249,2022,2022,44,450,218,77
250,NA,2022,35,0,76,22
250,2022,2022,36,0,86,21
250,2022,2022,37,0,64,22
250,2022,2022,38,0,98,32
250,2022,2022,39,0,126,42
250,2022,2022,40,0,112,60
250,2022,2022,41,145,176,77
250,2022,2022,42,154,180,100
250,2022,2022,43,150,270,69
250,2022,2022,44,153,218,77
251,NA,2022,35,0,76,22
251,2022,2022,36,0,86,21
251,2022,2022,37,0,64,22
251,2022,2022,38,0,98,32
251,2022,2022,39,0,126,42
251,2022,2022,40,0,112,60
251,2022,2022,41,154,176,77
251,2022,2022,42,153,180,100
251,2022,2022,43,149,270,69
251,2022,2022,44,156,218,77
252,NA,2022,35,0,76,22
252,2022,2022,36,0,86,21
252,2022,2022,37,0,64,22
252,2022,2022,38,0,98,32
252,2022,2022,39,0,126,42
252,2022,2022,40,0,112,60
252,2022,2022,41,423,176,77
252,2022,2022,42,449,180,100
252,2022,2022,43,441,270,69
252,2022,2022,44,437,218,77
253,NA,2022,35,0,76,22
253,2022,2022,36,0,86,21
253,2022,2022,37,0,64,22
253,2022,2022,38,0,98,32
253,2022,2022,39,0,126,42
253,2022,2022,40,0,112,60
253,2022,2022,41,273,176,77
253,2022,2022,42,294,180,100
253,2022,2022,43,298,270,69
253,2022,2022,44,273,218,77
254,NA,2022,35,0,76,22
254,2022,2022,36,0,86,21
254,2022,2022,37,0,64,22
254,2022,2022,38,0,98,32
254,2022,2022,39,0,126,42
254,2022,2022,40,0,112,60
254,2022,2022,41,301,176,77
254,2022,2022,42,328,180,100
254,2022,2022,43,327,270,69
254,2022,2022,44,299,218,77
255,NA,2022,35,0,76,22
255,2022,2022,36,0,86,21
255,2022,2022,37,0,64,22
255,2022,2022,38,0,98,32
255,2022,2022,39,0,126,42
255,2022,2022,40,0,112,60
255,2022,2022,41,198,176,77
255,2022,2022,42,185,180,100
255,2022,2022,43,195,270,69
255,2022,2022,44,185,218,77
256,NA,2022,35,0,76,22
256,2022,2022,36,0,86,21
256,2022,2022,37,0,64,22
256,2022,2022,38,0,98,32
256,2022,2022,39,0,126,42
256,2022,2022,40,0,112,60
256,2022,2022,41,80,176,77
256,2022,2022,42,74,180,100
256,2022,2022,43,81,270,69
256,2022,2022,44,76,218,77
257,NA,2022,35,0,76,22
257,2022,2022,36,0,86,21
257,2022,2022,37,0,64,22
257,2022,2022,38,0,98,32
257,2022,2022,39,0,126,42
257,2022,2022,40,0,112,60
257,2022,2022,41,334,176,77
257,2022,2022,42,384,180,100
257,2022,2022,43,400,270,69
257,2022,2022,44,403,218,77
258,NA,2022,35,0,76,22
258,2022,2022,36,0,86,21
258,2022,2022,37,0,64,22
258,2022,2022,38,0,98,32
258,2022,2022,39,0,126,42
258,2022,2022,40,0,112,60
258,2022,2022,41,281,176,77
258,2022,2022,42,291,180,100
258,2022,2022,43,319,270,69
258,2022,2022,44,328,218,77
259,NA,2022,35,0,76,22
259,2022,2022,36,0,86,21
259,2022,2022,37,0,64,22
259,2022,2022,38,0,98,32
259,2022,2022,39,0,126,42
259,2022,2022,40,0,112,60
259,2022,2022,41,351,176,77
259,2022,2022,42,369,180,100
259,2022,2022,43,371,270,69
259,2022,2022,44,401,218,77
260,NA,2022,35,0,76,22
260,2022,2022,36,0,86,21
260,2022,2022,37,0,64,22
260,2022,2022,38,0,98,32
260,2022,2022,39,0,126,42
260,2022,2022,40,0,112,60
260,2022,2022,41,298,176,77
260,2022,2022,42,287,180,100
260,2022,2022,43,313,270,69
260,2022,2022,44,317,218,77
261,NA,2022,35,0,76,22
261,2022,2022,36,0,86,21
261,2022,2022,37,0,64,22
261,2022,2022,38,0,98,32
261,2022,2022,39,0,126,42
261,2022,2022,40,0,112,60
261,2022,2022,41,197,176,77
261,2022,2022,42,193,180,100
261,2022,2022,43,174,270,69
261,2022,2022,44,195,218,77
262,NA,2022,35,0,76,22
262,2022,2022,36,0,86,21
262,2022,2022,37,0,64,22
262,2022,2022,38,0,98,32
262,2022,2022,39,0,126,42
262,2022,2022,40,0,112,60
262,2022,2022,41,329,176,77
262,2022,2022,42,336,180,100
262,2022,2022,43,361,270,69
262,2022,2022,44,387,218,77
263,NA,2022,35,0,76,22
263,2022,2022,36,0,86,21
263,2022,2022,37,0,64,22
263,2022,2022,38,0,98,32
263,2022,2022,39,0,126,42
263,2022,2022,40,0,112,60
263,2022,2022,41,160,176,77
263,2022,2022,42,150,180,100
263,2022,2022,43,148,270,69
263,2022,2022,44,143,218,77
264,NA,2022,35,0,76,22
264,2022,2022,36,0,86,21
264,2022,2022,37,0,64,22
264,2022,2022,38,0,98,32
264,2022,2022,39,0,126,42
264,2022,2022,40,0,112,60
264,2022,2022,41,525,176,77
264,2022,2022,42,464,180,100
264,2022,2022,43,464,270,69
264,2022,2022,44,510,218,77
265,NA,2022,35,0,76,22
265,2022,2022,36,0,86,21
265,2022,2022,37,0,64,22
