mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto,Target
2021-03,121,PAÍSES BAJOS,28073,HUMANES DE MADRID,79,073,119.62,119.62
2021-03,000,TOTAL,28074,LEGANÉS,3014,074,103.56,103.56
2021-03,010,TOTAL EUROPA,28074,LEGANÉS,2776,074,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28074,LEGANÉS,2675,074,103.56,103.56
2021-03,020,TOTAL ÁFRICA,28074,LEGANÉS,79,074,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28074,LEGANÉS,92,074,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28074,LEGANÉS,44,074,103.56,103.56
2021-03,033,TOTAL SUDAMÉRICA,28074,LEGANÉS,46,074,103.56,103.56
2021-03,040,TOTAL ASIA,28074,LEGANÉS,66,074,103.56,103.56
2021-03,102,AUSTRIA,28074,LEGANÉS,106,074,92.99,92.99
2021-03,103,BÉLGICA,28074,LEGANÉS,194,074,93.49,93.49
2021-03,107,DINAMARCA,28074,LEGANÉS,94,074,83.06,83.06
2021-03,110,FRANCIA,28074,LEGANÉS,918,074,76.33,76.33
2021-03,113,IRLANDA,28074,LEGANÉS,50,074,76.38,76.38
2021-03,115,ITALIA,28074,LEGANÉS,87,074,78.93,78.93
2021-03,117,LUXEMBURGO,28074,LEGANÉS,111,074,103.56,103.56
2021-03,121,PAÍSES BAJOS,28074,LEGANÉS,528,074,119.62,119.62
2021-03,122,POLONIA,28074,LEGANÉS,62,074,75.11,75.11
2021-03,123,PORTUGAL,28074,LEGANÉS,57,074,118.01,118.01
2021-03,125,REINO UNIDO,28074,LEGANÉS,81,074,79.73,79.73
2021-03,126,ALEMANIA,28074,LEGANÉS,231,074,94.18,94.18
2021-03,128,RUMANIA,28074,LEGANÉS,48,074,135.09,135.09
2021-03,131,SUECIA,28074,LEGANÉS,173,074,120.41,120.41
2021-03,228,MARRUECOS,28074,LEGANÉS,30,074,103.56,103.56
2021-03,234,NIGERIA,28074,LEGANÉS,37,074,103.56,103.56
2021-03,302,EE.UU.,28074,LEGANÉS,42,074,157.86,157.86
2021-03,407,CHINA,28074,LEGANÉS,60,074,295.75,295.75
2021-03,000,TOTAL,28075,LOECHES,389,075,103.56,103.56
2021-03,010,TOTAL EUROPA,28075,LOECHES,380,075,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28075,LOECHES,371,075,103.56,103.56
2021-03,110,FRANCIA,28075,LOECHES,104,075,76.33,76.33
2021-03,121,PAÍSES BAJOS,28075,LOECHES,120,075,119.62,119.62
2021-03,126,ALEMANIA,28075,LOECHES,34,075,94.18,94.18
2021-03,131,SUECIA,28075,LOECHES,37,075,120.41,120.41
2021-03,000,TOTAL,28079,MADRID,104048,079,103.56,103.56
2021-03,010,TOTAL EUROPA,28079,MADRID,85223,079,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28079,MADRID,76450,079,103.56,103.56
2021-03,020,TOTAL ÁFRICA,28079,MADRID,2139,079,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28079,MADRID,11625,079,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28079,MADRID,5656,079,103.56,103.56
2021-03,032,TOTAL CENTROAMÉRICA Y CARIBE,28079,MADRID,654,079,103.56,103.56
2021-03,033,TOTAL SUDAMÉRICA,28079,MADRID,5315,079,103.56,103.56
2021-03,040,TOTAL ASIA,28079,MADRID,5009,079,103.56,103.56
2021-03,050,TOTAL OCEANÍA,28079,MADRID,52,079,103.56,103.56
2021-03,101,ALBANIA,28079,MADRID,49,079,103.56,103.56
2021-03,102,AUSTRIA,28079,MADRID,4400,079,92.99,92.99
2021-03,103,BÉLGICA,28079,MADRID,2825,079,93.49,93.49
2021-03,104,BULGARIA,28079,MADRID,413,079,103.56,103.56
2021-03,106,CHIPRE,28079,MADRID,30,079,103.56,103.56
2021-03,107,DINAMARCA,28079,MADRID,3610,079,83.06,83.06
2021-03,109,FINLANDIA,28079,MADRID,146,079,68.46,68.46
2021-03,110,FRANCIA,28079,MADRID,25333,079,76.33,76.33
2021-03,111,GRECIA,28079,MADRID,203,079,103.56,103.56
2021-03,112,HUNGRIA,28079,MADRID,144,079,103.56,103.56
2021-03,113,IRLANDA,28079,MADRID,469,079,76.38,76.38
2021-03,115,ITALIA,28079,MADRID,5175,079,78.93,78.93
2021-03,116,LIECHTENSTEIN,28079,MADRID,215,079,103.56,103.56
2021-03,117,LUXEMBURGO,28079,MADRID,1529,079,103.56,103.56
2021-03,118,MALTA,28079,MADRID,148,079,103.56,103.56
2021-03,120,NORUEGA,28079,MADRID,187,079,122.06,122.06
2021-03,121,PAÍSES BAJOS,28079,MADRID,16438,079,119.62,119.62
2021-03,122,POLONIA,28079,MADRID,1246,079,75.11,75.11
2021-03,123,PORTUGAL,28079,MADRID,3301,079,118.01,118.01
2021-03,124,ANDORRA,28079,MADRID,166,079,148.15,148.15
2021-03,125,REINO UNIDO,28079,MADRID,5769,079,79.73,79.73
2021-03,126,ALEMANIA,28079,MADRID,6887,079,94.18,94.18
2021-03,128,RUMANIA,28079,MADRID,903,079,135.09,135.09
2021-03,131,SUECIA,28079,MADRID,2429,079,120.41,120.41
2021-03,132,SUIZA,28079,MADRID,1411,079,206.2,206.2
2021-03,135,UCRANIA,28079,MADRID,249,079,103.56,103.56
2021-03,136,LETONIA,28079,MADRID,87,079,103.56,103.56
2021-03,138,BIELORRUSIA / BELARUS,28079,MADRID,30,079,103.56,103.56
2021-03,139,GEORGIA,28079,MADRID,46,079,103.56,103.56
2021-03,141,ESTONIA,28079,MADRID,136,079,103.56,103.56
2021-03,142,LITUANIA,28079,MADRID,194,079,103.56,103.56
2021-03,143,REPÚBLICA CHECA,28079,MADRID,184,079,103.56,103.56
2021-03,144,ESLOVAQUIA,28079,MADRID,53,079,103.56,103.56
2021-03,146,CROACIA,28079,MADRID,112,079,103.56,103.56
2021-03,147,ESLOVENIA,28079,MADRID,55,079,103.56,103.56
2021-03,154,RUSIA,28079,MADRID,545,079,125.38,125.38
2021-03,157,SERBIA,28079,MADRID,40,079,103.56,103.56
2021-03,174,GIBRALTAR,28079,MADRID,32,079,103.56,103.56
2021-03,202,ANGOLA,28079,MADRID,37,079,103.56,103.56
2021-03,203,ARGELIA,28079,MADRID,129,079,103.56,103.56
2021-03,211,COSTA DE MARFIL,28079,MADRID,33,079,103.56,103.56
2021-03,213,EGIPTO,28079,MADRID,214,079,103.56,103.56
2021-03,217,GHANA,28079,MADRID,68,079,103.56,103.56
2021-03,220,GUINEA ECUATORIAL,28079,MADRID,71,079,103.56,103.56
2021-03,221,KENIA,28079,MADRID,99,079,103.56,103.56
2021-03,224,LIBIA,28079,MADRID,36,079,103.56,103.56
2021-03,227,MALI,28079,MADRID,34,079,103.56,103.56
2021-03,228,MARRUECOS,28079,MADRID,949,079,103.56,103.56
2021-03,230,MAURITANIA,28079,MADRID,31,079,103.56,103.56
2021-03,234,NIGERIA,28079,MADRID,105,079,103.56,103.56
2021-03,239,SENEGAL,28079,MADRID,139,079,103.56,103.56
2021-03,248,TÚNEZ,28079,MADRID,77,079,103.56,103.56
2021-03,301,CANADA,28079,MADRID,122,079,143.2,143.2
2021-03,302,EE.UU.,28079,MADRID,3496,079,157.86,157.86
2021-03,303,MEXICO,28079,MADRID,2038,079,138.57,138.57
2021-03,314,COSTA RICA,28079,MADRID,31,079,103.56,103.56
2021-03,317,EL SALVADOR,28079,MADRID,104,079,103.56,103.56
2021-03,319,GUATEMALA,28079,MADRID,149,079,103.56,103.56
2021-03,321,HONDURAS,28079,MADRID,135,079,103.56,103.56
2021-03,323,NICARAGUA,28079,MADRID,47,079,103.56,103.56
2021-03,324,PANAMA,28079,MADRID,111,079,103.56,103.56
2021-03,326,REPUBLICA DOMINICANA,28079,MADRID,74,079,103.56,103.56
2021-03,340,ARGENTINA,28079,MADRID,1331,079,75.7,75.7
2021-03,341,BOLIVIA,28079,MADRID,58,079,103.56,103.56
2021-03,342,BRASIL,28079,MADRID,422,079,128.28,128.28
2021-03,343,COLOMBIA,28079,MADRID,1035,079,154.13,154.13
2021-03,344,CHILE,28079,MADRID,560,079,141.76,141.76
2021-03,345,ECUADOR,28079,MADRID,312,079,103.56,103.56
2021-03,347,PARAGUAY,28079,MADRID,223,079,103.56,103.56
2021-03,348,PERU,28079,MADRID,679,079,103.56,103.56
2021-03,350,URUGUAY,28079,MADRID,337,079,103.56,103.56
2021-03,351,VENEZUELA,28079,MADRID,358,079,103.56,103.56
2021-03,402,ARABIA SAUDITA,28079,MADRID,298,079,103.56,103.56
2021-03,407,CHINA,28079,MADRID,2239,079,295.75,295.75
2021-03,408,EMIRATOS ARABES UNIDOS,28079,MADRID,487,079,244.61,244.61
2021-03,409,FILIPINAS,28079,MADRID,397,079,103.56,103.56
2021-03,410,INDIA,28079,MADRID,347,079,103.56,103.56
2021-03,411,INDONESIA,28079,MADRID,67,079,103.56,103.56
2021-03,412,IRAQ,28079,MADRID,41,079,103.56,103.56
2021-03,413,IRAN,28079,MADRID,135,079,103.56,103.56
2021-03,414,ISRAEL,28079,MADRID,195,079,103.56,103.56
2021-03,415,JAPÓN,28079,MADRID,46,079,139.89,139.89
2021-03,420,LIBANO,28079,MADRID,68,079,103.56,103.56
2021-03,425,OMAN,28079,MADRID,39,079,103.56,103.56
2021-03,426,PAKISTAN,28079,MADRID,46,079,103.56,103.56
2021-03,427,QATAR,28079,MADRID,108,079,103.56,103.56
2021-03,430,REPUBLICA DE COREA - COREA DEL SUR,28079,MADRID,80,079,187.13,187.13
2021-03,435,TAILANDIA,28079,MADRID,52,079,103.56,103.56
2021-03,436,TURQUIA,28079,MADRID,156,079,154.02,154.02
2021-03,501,AUSTRALIA,28079,MADRID,49,079,104.65,104.65
2021-03,000,TOTAL,28080,MAJADAHONDA,2986,080,103.56,103.56
2021-03,010,TOTAL EUROPA,28080,MAJADAHONDA,2785,080,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28080,MAJADAHONDA,2685,080,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28080,MAJADAHONDA,142,080,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28080,MAJADAHONDA,105,080,103.56,103.56
2021-03,033,TOTAL SUDAMÉRICA,28080,MAJADAHONDA,37,080,103.56,103.56
2021-03,040,TOTAL ASIA,28080,MAJADAHONDA,55,080,103.56,103.56
2021-03,102,AUSTRIA,28080,MAJADAHONDA,227,080,92.99,92.99
2021-03,103,BÉLGICA,28080,MAJADAHONDA,335,080,93.49,93.49
2021-03,107,DINAMARCA,28080,MAJADAHONDA,226,080,83.06,83.06
2021-03,110,FRANCIA,28080,MAJADAHONDA,526,080,76.33,76.33
2021-03,115,ITALIA,28080,MAJADAHONDA,32,080,78.93,78.93
2021-03,117,LUXEMBURGO,28080,MAJADAHONDA,62,080,103.56,103.56
2021-03,121,PAÍSES BAJOS,28080,MAJADAHONDA,1036,080,119.62,119.62
2021-03,123,PORTUGAL,28080,MAJADAHONDA,39,080,118.01,118.01
2021-03,125,REINO UNIDO,28080,MAJADAHONDA,81,080,79.73,79.73
2021-03,126,ALEMANIA,28080,MAJADAHONDA,121,080,94.18,94.18
2021-03,131,SUECIA,28080,MAJADAHONDA,62,080,120.41,120.41
2021-03,302,EE.UU.,28080,MAJADAHONDA,72,080,157.86,157.86
2021-03,000,TOTAL,28082,MANZANARES EL REAL,138,082,103.56,103.56
2021-03,010,TOTAL EUROPA,28082,MANZANARES EL REAL,129,082,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28082,MANZANARES EL REAL,124,082,103.56,103.56
2021-03,110,FRANCIA,28082,MANZANARES EL REAL,55,082,76.33,76.33
2021-03,121,PAÍSES BAJOS,28082,MANZANARES EL REAL,38,082,119.62,119.62
2021-03,000,TOTAL,28083,MECO,292,083,103.56,103.56
2021-03,010,TOTAL EUROPA,28083,MECO,277,083,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28083,MECO,273,083,103.56,103.56
2021-03,110,FRANCIA,28083,MECO,46,083,76.33,76.33
2021-03,121,PAÍSES BAJOS,28083,MECO,67,083,119.62,119.62
2021-03,131,SUECIA,28083,MECO,30,083,120.41,120.41
2021-03,000,TOTAL,28084,MEJORADA DEL CAMPO,231,084,103.56,103.56
2021-03,010,TOTAL EUROPA,28084,MEJORADA DEL CAMPO,214,084,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28084,MEJORADA DEL CAMPO,204,084,103.56,103.56
2021-03,110,FRANCIA,28084,MEJORADA DEL CAMPO,51,084,76.33,76.33
2021-03,115,ITALIA,28084,MEJORADA DEL CAMPO,37,084,78.93,78.93
2021-03,121,PAÍSES BAJOS,28084,MEJORADA DEL CAMPO,48,084,119.62,119.62
2021-03,000,TOTAL,28085,MIRAFLORES DE LA SIERRA,91,085,103.56,103.56
2021-03,010,TOTAL EUROPA,28085,MIRAFLORES DE LA SIERRA,81,085,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28085,MIRAFLORES DE LA SIERRA,72,085,103.56,103.56
2021-03,000,TOTAL,28086,"MOLAR, EL",228,086,103.56,103.56
2021-03,010,TOTAL EUROPA,28086,"MOLAR, EL",217,086,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28086,"MOLAR, EL",211,086,103.56,103.56
2021-03,110,FRANCIA,28086,"MOLAR, EL",36,086,76.33,76.33
2021-03,121,PAÍSES BAJOS,28086,"MOLAR, EL",33,086,119.62,119.62
2021-03,126,ALEMANIA,28086,"MOLAR, EL",62,086,94.18,94.18
2021-03,000,TOTAL,28087,"MOLINOS, LOS",67,087,103.56,103.56
2021-03,010,TOTAL EUROPA,28087,"MOLINOS, LOS",64,087,103.56,103.56
2021-03,000,TOTAL,28089,MORALEJA DE ENMEDIO,186,089,103.56,103.56
2021-03,010,TOTAL EUROPA,28089,MORALEJA DE ENMEDIO,168,089,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28089,MORALEJA DE ENMEDIO,161,089,103.56,103.56
2021-03,110,FRANCIA,28089,MORALEJA DE ENMEDIO,59,089,76.33,76.33
2021-03,121,PAÍSES BAJOS,28089,MORALEJA DE ENMEDIO,56,089,119.62,119.62
2021-03,000,TOTAL,28090,MORALZARZAL,130,090,103.56,103.56
2021-03,010,TOTAL EUROPA,28090,MORALZARZAL,124,090,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28090,MORALZARZAL,116,090,103.56,103.56
2021-03,110,FRANCIA,28090,MORALZARZAL,56,090,76.33,76.33
2021-03,000,TOTAL,28091,MORATA DE TAJUÑA,45,091,103.56,103.56
2021-03,010,TOTAL EUROPA,28091,MORATA DE TAJUÑA,41,091,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28091,MORATA DE TAJUÑA,38,091,103.56,103.56
2021-03,000,TOTAL,28092,MÓSTOLES,2438,092,103.56,103.56
2021-03,010,TOTAL EUROPA,28092,MÓSTOLES,2161,092,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28092,MÓSTOLES,2062,092,103.56,103.56
2021-03,020,TOTAL ÁFRICA,28092,MÓSTOLES,141,092,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28092,MÓSTOLES,65,092,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28092,MÓSTOLES,53,092,103.56,103.56
2021-03,040,TOTAL ASIA,28092,MÓSTOLES,71,092,103.56,103.56
2021-03,102,AUSTRIA,28092,MÓSTOLES,90,092,92.99,92.99
2021-03,103,BÉLGICA,28092,MÓSTOLES,31,092,93.49,93.49
2021-03,107,DINAMARCA,28092,MÓSTOLES,64,092,83.06,83.06
2021-03,110,FRANCIA,28092,MÓSTOLES,767,092,76.33,76.33
2021-03,115,ITALIA,28092,MÓSTOLES,52,092,78.93,78.93
2021-03,117,LUXEMBURGO,28092,MÓSTOLES,104,092,103.56,103.56
2021-03,121,PAÍSES BAJOS,28092,MÓSTOLES,558,092,119.62,119.62
2021-03,122,POLONIA,28092,MÓSTOLES,63,092,75.11,75.11
2021-03,123,PORTUGAL,28092,MÓSTOLES,53,092,118.01,118.01
2021-03,125,REINO UNIDO,28092,MÓSTOLES,80,092,79.73,79.73
2021-03,126,ALEMANIA,28092,MÓSTOLES,131,092,94.18,94.18
2021-03,128,RUMANIA,28092,MÓSTOLES,39,092,135.09,135.09
2021-03,131,SUECIA,28092,MÓSTOLES,96,092,120.41,120.41
2021-03,228,MARRUECOS,28092,MÓSTOLES,31,092,103.56,103.56
2021-03,234,NIGERIA,28092,MÓSTOLES,74,092,103.56,103.56
2021-03,302,EE.UU.,28092,MÓSTOLES,40,092,157.86,157.86
2021-03,407,CHINA,28092,MÓSTOLES,64,092,295.75,295.75
2021-03,000,TOTAL,28093,NAVACERRADA,60,093,103.56,103.56
2021-03,010,TOTAL EUROPA,28093,NAVACERRADA,57,093,103.56,103.56
2021-03,000,TOTAL,28095,NAVALAGAMELLA,114,095,103.56,103.56
2021-03,010,TOTAL EUROPA,28095,NAVALAGAMELLA,101,095,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28095,NAVALAGAMELLA,97,095,103.56,103.56
2021-03,121,PAÍSES BAJOS,28095,NAVALAGAMELLA,52,095,119.62,119.62
2021-03,000,TOTAL,28096,NAVALCARNERO,712,096,103.56,103.56
2021-03,010,TOTAL EUROPA,28096,NAVALCARNERO,668,096,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28096,NAVALCARNERO,663,096,103.56,103.56
2021-03,102,AUSTRIA,28096,NAVALCARNERO,38,096,92.99,92.99
2021-03,110,FRANCIA,28096,NAVALCARNERO,200,096,76.33,76.33
2021-03,117,LUXEMBURGO,28096,NAVALCARNERO,30,096,103.56,103.56
2021-03,121,PAÍSES BAJOS,28096,NAVALCARNERO,233,096,119.62,119.62
2021-03,126,ALEMANIA,28096,NAVALCARNERO,41,096,94.18,94.18
2021-03,000,TOTAL,28100,NUEVO BAZTÁN,56,100,103.56,103.56
2021-03,010,TOTAL EUROPA,28100,NUEVO BAZTÁN,49,100,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28100,NUEVO BAZTÁN,43,100,103.56,103.56
2021-03,000,TOTAL,28104,PARACUELLOS DE JARAMA,801,104,103.56,103.56
2021-03,010,TOTAL EUROPA,28104,PARACUELLOS DE JARAMA,669,104,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28104,PARACUELLOS DE JARAMA,620,104,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28104,PARACUELLOS DE JARAMA,112,104,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28104,PARACUELLOS DE JARAMA,41,104,103.56,103.56
2021-03,033,TOTAL SUDAMÉRICA,28104,PARACUELLOS DE JARAMA,71,104,103.56,103.56
2021-03,102,AUSTRIA,28104,PARACUELLOS DE JARAMA,45,104,92.99,92.99
2021-03,107,DINAMARCA,28104,PARACUELLOS DE JARAMA,38,104,83.06,83.06
2021-03,110,FRANCIA,28104,PARACUELLOS DE JARAMA,194,104,76.33,76.33
2021-03,115,ITALIA,28104,PARACUELLOS DE JARAMA,47,104,78.93,78.93
2021-03,121,PAÍSES BAJOS,28104,PARACUELLOS DE JARAMA,95,104,119.62,119.62
2021-03,123,PORTUGAL,28104,PARACUELLOS DE JARAMA,31,104,118.01,118.01
2021-03,125,REINO UNIDO,28104,PARACUELLOS DE JARAMA,39,104,79.73,79.73
2021-03,126,ALEMANIA,28104,PARACUELLOS DE JARAMA,79,104,94.18,94.18
2021-03,131,SUECIA,28104,PARACUELLOS DE JARAMA,30,104,120.41,120.41
2021-03,340,ARGENTINA,28104,PARACUELLOS DE JARAMA,31,104,75.7,75.7
2021-03,000,TOTAL,28106,PARLA,1738,106,103.56,103.56
2021-03,010,TOTAL EUROPA,28106,PARLA,1275,106,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28106,PARLA,1209,106,103.56,103.56
2021-03,020,TOTAL ÁFRICA,28106,PARLA,147,106,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28106,PARLA,47,106,103.56,103.56
2021-03,040,TOTAL ASIA,28106,PARLA,268,106,103.56,103.56
2021-03,102,AUSTRIA,28106,PARLA,34,106,92.99,92.99
2021-03,104,BULGARIA,28106,PARLA,34,106,103.56,103.56
2021-03,107,DINAMARCA,28106,PARLA,40,106,83.06,83.06
2021-03,110,FRANCIA,28106,PARLA,352,106,76.33,76.33
2021-03,115,ITALIA,28106,PARLA,40,106,78.93,78.93
2021-03,117,LUXEMBURGO,28106,PARLA,35,106,103.56,103.56
2021-03,121,PAÍSES BAJOS,28106,PARLA,341,106,119.62,119.62
2021-03,122,POLONIA,28106,PARLA,53,106,75.11,75.11
2021-03,123,PORTUGAL,28106,PARLA,78,106,118.01,118.01
2021-03,125,REINO UNIDO,28106,PARLA,55,106,79.73,79.73
2021-03,126,ALEMANIA,28106,PARLA,82,106,94.18,94.18
2021-03,128,RUMANIA,28106,PARLA,32,106,135.09,135.09
2021-03,131,SUECIA,28106,PARLA,57,106,120.41,120.41
2021-03,228,MARRUECOS,28106,PARLA,72,106,103.56,103.56
2021-03,234,NIGERIA,28106,PARLA,65,106,103.56,103.56
2021-03,407,CHINA,28106,PARLA,264,106,295.75,295.75
2021-03,000,TOTAL,28108,PEDREZUELA,33,108,103.56,103.56
2021-03,010,TOTAL EUROPA,28108,PEDREZUELA,30,108,103.56,103.56
2021-03,000,TOTAL,28110,PERALES DE TAJUÑA,120,110,103.56,103.56
2021-03,010,TOTAL EUROPA,28110,PERALES DE TAJUÑA,111,110,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28110,PERALES DE TAJUÑA,110,110,103.56,103.56
2021-03,000,TOTAL,28111,PEZUELA DE LAS TORRES,113,111,103.56,103.56
2021-03,010,TOTAL EUROPA,28111,PEZUELA DE LAS TORRES,108,111,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28111,PEZUELA DE LAS TORRES,104,111,103.56,103.56
2021-03,110,FRANCIA,28111,PEZUELA DE LAS TORRES,31,111,76.33,76.33
2021-03,121,PAÍSES BAJOS,28111,PEZUELA DE LAS TORRES,35,111,119.62,119.62
2021-03,000,TOTAL,28113,PINTO,2375,113,103.56,103.56
2021-03,010,TOTAL EUROPA,28113,PINTO,2298,113,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28113,PINTO,2243,113,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28113,PINTO,34,113,103.56,103.56
2021-03,040,TOTAL ASIA,28113,PINTO,35,113,103.56,103.56
2021-03,102,AUSTRIA,28113,PINTO,89,113,92.99,92.99
2021-03,103,BÉLGICA,28113,PINTO,64,113,93.49,93.49
2021-03,107,DINAMARCA,28113,PINTO,38,113,83.06,83.06
2021-03,110,FRANCIA,28113,PINTO,611,113,76.33,76.33
2021-03,113,IRLANDA,28113,PINTO,33,113,76.38,76.38
2021-03,115,ITALIA,28113,PINTO,86,113,78.93,78.93
2021-03,117,LUXEMBURGO,28113,PINTO,48,113,103.56,103.56
2021-03,121,PAÍSES BAJOS,28113,PINTO,643,113,119.62,119.62
2021-03,122,POLONIA,28113,PINTO,48,113,75.11,75.11
2021-03,123,PORTUGAL,28113,PINTO,61,113,118.01,118.01
2021-03,126,ALEMANIA,28113,PINTO,227,113,94.18,94.18
2021-03,131,SUECIA,28113,PINTO,249,113,120.41,120.41
2021-03,407,CHINA,28113,PINTO,31,113,295.75,295.75
2021-03,000,TOTAL,28115,POZUELO DE ALARCÓN,2951,115,103.56,103.56
2021-03,010,TOTAL EUROPA,28115,POZUELO DE ALARCÓN,2684,115,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28115,POZUELO DE ALARCÓN,2504,115,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28115,POZUELO DE ALARCÓN,214,115,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28115,POZUELO DE ALARCÓN,182,115,103.56,103.56
2021-03,033,TOTAL SUDAMÉRICA,28115,POZUELO DE ALARCÓN,30,115,103.56,103.56
2021-03,040,TOTAL ASIA,28115,POZUELO DE ALARCÓN,47,115,103.56,103.56
2021-03,102,AUSTRIA,28115,POZUELO DE ALARCÓN,241,115,92.99,92.99
2021-03,103,BÉLGICA,28115,POZUELO DE ALARCÓN,177,115,93.49,93.49
2021-03,107,DINAMARCA,28115,POZUELO DE ALARCÓN,266,115,83.06,83.06
2021-03,110,FRANCIA,28115,POZUELO DE ALARCÓN,567,115,76.33,76.33
2021-03,115,ITALIA,28115,POZUELO DE ALARCÓN,41,115,78.93,78.93
2021-03,117,LUXEMBURGO,28115,POZUELO DE ALARCÓN,49,115,103.56,103.56
2021-03,121,PAÍSES BAJOS,28115,POZUELO DE ALARCÓN,855,115,119.62,119.62
2021-03,123,PORTUGAL,28115,POZUELO DE ALARCÓN,57,115,118.01,118.01
2021-03,125,REINO UNIDO,28115,POZUELO DE ALARCÓN,132,115,79.73,79.73
2021-03,126,ALEMANIA,28115,POZUELO DE ALARCÓN,113,115,94.18,94.18
2021-03,131,SUECIA,28115,POZUELO DE ALARCÓN,101,115,120.41,120.41
2021-03,302,EE.UU.,28115,POZUELO DE ALARCÓN,145,115,157.86,157.86
2021-03,407,CHINA,28115,POZUELO DE ALARCÓN,37,115,295.75,295.75
2021-03,000,TOTAL,28116,POZUELO DEL REY,35,116,103.56,103.56
2021-03,010,TOTAL EUROPA,28116,POZUELO DEL REY,35,116,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28116,POZUELO DEL REY,33,116,103.56,103.56
2021-03,000,TOTAL,28119,QUIJORNA,114,119,103.56,103.56
2021-03,010,TOTAL EUROPA,28119,QUIJORNA,108,119,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28119,QUIJORNA,102,119,103.56,103.56
2021-03,110,FRANCIA,28119,QUIJORNA,37,119,76.33,76.33
2021-03,121,PAÍSES BAJOS,28119,QUIJORNA,32,119,119.62,119.62
2021-03,000,TOTAL,28120,RASCAFRÍA,188,120,103.56,103.56
2021-03,010,TOTAL EUROPA,28120,RASCAFRÍA,187,120,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28120,RASCAFRÍA,178,120,103.56,103.56
2021-03,110,FRANCIA,28120,RASCAFRÍA,64,120,76.33,76.33
2021-03,121,PAÍSES BAJOS,28120,RASCAFRÍA,79,120,119.62,119.62
2021-03,000,TOTAL,28121,REDUEÑA,31,121,103.56,103.56
2021-03,010,TOTAL EUROPA,28121,REDUEÑA,31,121,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28121,REDUEÑA,31,121,103.56,103.56
2021-03,000,TOTAL,28123,RIVAS-VACIAMADRID,1491,123,103.56,103.56
2021-03,010,TOTAL EUROPA,28123,RIVAS-VACIAMADRID,1399,123,103.56,103.56
2021-03,011,TOTAL UNIÓN EUROPEA,28123,RIVAS-VACIAMADRID,1345,123,103.56,103.56
2021-03,030,TOTAL AMÉRICA,28123,RIVAS-VACIAMADRID,44,123,103.56,103.56
2021-03,031,TOTAL AMÉRICA DEL NORTE,28123,RIVAS-VACIAMADRID,33,123,103.56,103.56
2021-03,040,TOTAL ASIA,28123,RIVAS-VACIAMADRID,32,123,103.56,103.56
2021-03,102,AUSTRIA,28123,RIVAS-VACIAMADRID,101,123,92.99,92.99
2021-03,107,DINAMARCA,28123,RIVAS-VACIAMADRID,102,123,83.06,83.06
2021-03,110,FRANCIA,28123,RIVAS-VACIAMADRID,559,123,76.33,76.33
